timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of,user_count,user_count_bin,target_enc_content_id,is_part5,part5_cumsum,sum_ans
1685040925,2146672950,2424,0,868,0,1.0,19000.0,True,2422,0,3,136 38 81,-1,,2178,4,0.9331352154531947,0,142,1611.0
1685785921,2146672950,2157,0,869,0,1.0,19667.0,True,2156,0,3,136 162 92 29,-1,,2179,4,0.6018018018018018,0,142,1612.0
1685785921,2146672950,2158,0,869,0,1.0,19667.0,True,2156,0,3,82 92 29,-1,,2180,4,0.7765765765765765,0,142,1613.0
1685785921,2146672950,2156,0,869,2,1.0,19667.0,True,2156,2,3,74 92 29,-1,,2181,4,0.7531531531531531,0,142,1614.0
1685845247,2146672950,12273,0,870,3,1.0,13667.0,True,12273,3,3,106 38 29,-1,,2182,4,0.8823529411764706,0,142,1615.0
1685845247,2146672950,12275,0,870,2,1.0,13667.0,True,12273,2,3,136 38 29,-1,,2183,4,0.5588235294117647,0,142,1616.0
1685845247,2146672950,12274,0,870,2,1.0,13667.0,True,12273,2,3,136 38 29,-1,,2184,4,0.7058823529411765,0,142,1617.0
1685904216,2146672950,11756,0,871,1,1.0,18000.0,True,11754,1,3,82 92 29,-1,,2185,4,0.8296296296296296,0,142,1618.0
1685904216,2146672950,11755,0,871,1,1.0,18000.0,True,11754,1,3,113 92 29,-1,,2186,4,0.5333333333333333,0,142,1619.0
1685904216,2146672950,11754,0,871,3,1.0,18000.0,True,11754,3,3,136 92 29,-1,,2187,4,0.8740740740740741,0,142,1620.0
1685981295,2146672950,1534,0,872,1,0.0,18000.0,True,1532,0,3,157 81 92,-1,,2188,4,0.22387295081967212,0,142,1620.0
1685981295,2146672950,1532,0,872,1,1.0,18000.0,True,1532,1,3,74 81 92,-1,,2189,4,0.7194871794871794,0,142,1621.0
1685981295,2146672950,1533,0,872,1,0.0,18000.0,True,1532,2,3,74 162 81 92,-1,,2190,4,0.8408624229979466,0,142,1621.0
1686057221,2146672950,2441,0,873,0,1.0,18667.0,True,2440,0,3,74 38 29,-1,,2191,4,0.9049553208773355,0,142,1622.0
1686057221,2146672950,2442,0,873,1,1.0,18667.0,True,2440,1,3,82 38 29,-1,,2192,4,0.7341463414634146,0,142,1623.0
1686057221,2146672950,2440,0,873,2,1.0,18667.0,True,2440,2,3,106 38 29,-1,,2193,4,0.26525630593978844,0,142,1624.0
1686101693,2146672950,12296,0,874,0,1.0,18333.0,True,12294,0,3,136 38 29,-1,,2194,4,0.8928571428571429,0,142,1625.0
1686101693,2146672950,12295,0,874,0,1.0,18333.0,True,12294,0,3,136 38 29,-1,,2195,4,0.75,0,142,1626.0
1686101693,2146672950,12294,0,874,1,1.0,18333.0,True,12294,1,3,136 38 29,-1,,2196,4,0.8928571428571429,0,142,1627.0
1686161705,2146672950,1609,0,875,1,1.0,13333.0,True,1607,1,3,136 38 81,-1,,2197,4,0.7421236872812136,0,142,1628.0
1686161705,2146672950,1607,0,875,3,1.0,13333.0,True,1607,3,3,136 38 81,-1,,2198,4,0.9078179696616102,0,142,1629.0
1686161705,2146672950,1608,0,875,1,1.0,13333.0,True,1607,1,3,161 38 81,-1,,2199,4,0.6366822429906542,0,142,1630.0
1686202635,2146672950,12322,0,876,3,1.0,18333.0,True,12321,3,3,136 38 29,-1,,2200,4,0.9333333333333333,0,142,1631.0
1686202635,2146672950,12323,0,876,0,1.0,18333.0,True,12321,0,3,136 38 29,-1,,2201,4,0.8,0,142,1632.0
1686202635,2146672950,12321,0,876,3,1.0,18333.0,True,12321,3,3,136 38 29,-1,,2202,4,0.9,0,142,1633.0
1686238899,2146672950,2401,0,877,1,1.0,12333.0,True,2401,1,3,74 92 29,-1,,2203,4,0.6578313253012048,0,142,1634.0
1686238899,2146672950,2403,0,877,0,1.0,12333.0,True,2401,0,3,136 162 92 29,-1,,2204,4,0.6666666666666666,0,142,1635.0
1686238899,2146672950,2402,0,877,0,1.0,12333.0,True,2401,0,3,82 92 29,-1,,2205,4,0.7165259348612787,0,142,1636.0
1686309949,2146672950,1890,0,878,1,0.0,10667.0,True,1889,0,3,74 38 102,-1,,2206,4,0.7531305903398927,0,142,1636.0
1686309949,2146672950,1889,0,878,2,0.0,10667.0,True,1889,1,3,106 38 102,-1,,2207,4,0.9373881932021467,0,142,1636.0
1686309949,2146672950,1891,0,878,2,1.0,10667.0,True,1889,2,3,157 38 102,-1,,2208,4,0.9570661896243292,0,142,1637.0
1686356716,2146672950,2086,0,879,2,1.0,16667.0,True,2084,2,3,82 81 92,-1,,2209,4,0.9143145161290323,0,142,1638.0
1686356716,2146672950,2084,0,879,3,1.0,16667.0,True,2084,3,3,106 81 92,-1,,2210,4,0.9144869215291751,0,142,1639.0
1686356716,2146672950,2085,0,879,1,1.0,16667.0,True,2084,1,3,74 81 92,-1,,2211,4,0.5080645161290323,0,142,1640.0
1686420739,2146672950,1888,0,880,2,1.0,8667.0,True,1886,2,3,161 81 92,-1,,2212,4,0.34260429835651074,0,142,1641.0
1686420739,2146672950,1887,0,880,1,1.0,8667.0,True,1886,1,3,136 81 92,-1,,2213,4,0.8811630847029077,0,142,1642.0
1686420739,2146672950,1886,0,880,2,1.0,8667.0,True,1886,2,3,74 81 92,-1,,2214,4,0.706700379266751,0,142,1643.0
1686444148,2146672950,2054,0,881,3,1.0,19667.0,True,2054,3,3,136 92 102,-1,,2215,4,0.8696883852691218,0,142,1644.0
1686444148,2146672950,2056,0,881,3,1.0,19667.0,True,2054,3,3,136 92 102,-1,,2216,4,0.6487252124645893,0,142,1645.0
1686444148,2146672950,2055,0,881,3,1.0,19667.0,True,2054,3,3,136 92 102,-1,,2217,4,0.9036827195467422,0,142,1646.0
1686486640,2146672950,2252,0,882,0,1.0,6333.0,True,2251,0,3,136 38 81,-1,,2218,4,0.765,0,142,1647.0
1686486640,2146672950,2251,0,882,3,1.0,6333.0,True,2251,3,3,74 38 81,-1,,2219,4,0.82,0,142,1648.0
1686486640,2146672950,2253,0,882,1,0.0,6333.0,True,2251,0,3,82 38 81,-1,,2220,4,0.5775,0,142,1648.0
1686520844,2146672950,1603,0,883,2,1.0,13000.0,True,1601,2,3,157 162 38 81,-1,,2221,4,0.7181044957472661,0,142,1649.0
1686520844,2146672950,1601,0,883,0,1.0,13000.0,True,1601,0,3,82 38 81,-1,,2222,4,0.7205346294046172,0,142,1650.0
1686520844,2146672950,1602,0,883,0,1.0,13000.0,True,1601,0,3,113 38 81,-1,,2223,4,0.8153098420413123,0,142,1651.0
1686538030,2146672950,2334,0,884,0,1.0,10000.0,True,2332,0,3,82 92 29 102,-1,,2224,4,0.43537414965986393,0,142,1652.0
1686538030,2146672950,2333,0,884,2,1.0,10000.0,True,2332,2,3,136 92 29 102,-1,,2225,4,0.6615646258503401,0,142,1653.0
1686538030,2146672950,2332,0,884,1,1.0,10000.0,True,2332,1,3,74 92 29 102,-1,,2226,4,0.858843537414966,0,142,1654.0
1686581392,2146672950,12310,0,885,1,1.0,4333.0,True,12309,1,3,136 38 29,-1,,2227,4,0.8461538461538461,0,142,1655.0
1686581392,2146672950,12309,0,885,1,1.0,4333.0,True,12309,1,3,74 38 29,-1,,2228,4,0.9230769230769231,0,142,1656.0
1686581392,2146672950,12311,0,885,0,1.0,4333.0,True,12309,0,3,136 38 29,-1,,2229,4,0.8461538461538461,0,142,1657.0
1686650665,2146672950,2162,0,886,3,1.0,13000.0,True,2162,3,3,74 38 81,-1,,2230,4,0.5219512195121951,0,142,1658.0
1686650665,2146672950,2163,0,886,0,0.0,13000.0,True,2162,3,3,136 162 38 81,-1,,2231,4,0.7634146341463415,0,142,1658.0
1686650665,2146672950,2164,0,886,1,1.0,13000.0,True,2162,1,3,157 38 81,-1,,2232,4,0.8768292682926829,0,142,1659.0
1686684949,2146672950,1855,0,887,2,1.0,17333.0,True,1853,2,3,82 38 81,-1,,2233,4,0.5726256983240223,0,142,1660.0
1686684949,2146672950,1853,0,887,3,1.0,17333.0,True,1853,3,3,136 38 81,-1,,2234,4,0.8254189944134078,0,142,1661.0
1686684949,2146672950,1854,0,887,1,1.0,17333.0,True,1853,1,3,113 162 38 81,-1,,2235,4,0.8421787709497207,0,142,1662.0
1686727718,2146672950,2259,0,888,1,1.0,5667.0,True,2257,1,3,82 38 81,-1,,2236,4,0.5942622950819673,0,142,1663.0
1686727718,2146672950,2257,0,888,0,1.0,5667.0,True,2257,0,3,106 38 81,-1,,2237,4,0.4794520547945205,0,142,1664.0
1686727718,2146672950,2258,0,888,3,1.0,5667.0,True,2257,3,3,74 38 81,-1,,2238,4,0.6178082191780822,0,142,1665.0
1686797010,2146672950,1624,0,889,3,0.0,12667.0,True,1622,2,3,157 38 81,-1,,2239,4,0.5964035964035964,0,142,1665.0
1686797010,2146672950,1622,0,889,3,1.0,12667.0,True,1622,3,3,106 38 81,-1,,2240,4,0.49101796407185627,0,142,1666.0
1686797010,2146672950,1623,0,889,3,1.0,12667.0,True,1622,3,3,161 38 81,-1,,2241,4,0.6121635094715853,0,142,1667.0
1701135328,2146672950,2224,0,890,2,0.0,15667.0,True,2224,3,3,136 162 81 29,-1,,2242,4,0.9139414802065404,0,142,1667.0
1701135328,2146672950,2225,0,890,3,1.0,15667.0,True,2224,3,3,106 81 29,-1,,2243,4,0.6973344797936372,0,142,1668.0
1701135328,2146672950,2226,0,890,2,1.0,15667.0,True,2224,2,3,82 81 29,-1,,2244,4,0.5004321521175453,0,142,1669.0
1715422473,2146672950,1729,0,891,3,1.0,15667.0,True,1727,3,3,82 81 92,-1,,2245,4,0.5606575963718821,0,142,1670.0
1715422473,2146672950,1728,0,891,0,1.0,15667.0,True,1727,0,3,113 81 92,-1,,2246,4,0.8270975056689343,0,142,1671.0
1715422473,2146672950,1727,0,891,1,1.0,15667.0,True,1727,1,3,136 81 92,-1,,2247,4,0.6388888888888888,0,142,1672.0
1715467684,2146672950,2541,0,892,2,1.0,4333.0,True,2539,2,3,157 162 81 92,-1,,2248,4,0.48614609571788414,0,142,1673.0
1715467684,2146672950,2540,0,892,0,1.0,4333.0,True,2539,0,3,74 81 92,-1,,2249,4,0.6675062972292192,0,142,1674.0
1715467684,2146672950,2539,0,892,1,1.0,4333.0,True,2539,1,3,106 81 92,-1,,2250,4,0.7279596977329975,0,142,1675.0
1715838686,2146672950,1454,0,893,1,1.0,13333.0,True,1454,1,3,136 92 29,-1,,2251,4,0.7678244972577697,0,142,1676.0
1715838686,2146672950,1456,0,893,3,1.0,13333.0,True,1454,3,3,82 92 29,-1,,2252,4,0.923217550274223,0,142,1677.0
1715838686,2146672950,1455,0,893,0,1.0,13333.0,True,1454,0,3,136 162 92 29,-1,,2253,4,0.7893772893772893,0,142,1678.0
1716234539,2146672950,11746,0,894,1,1.0,8333.0,True,11745,1,3,161 38 29,-1,,2254,4,0.8936170212765957,0,142,1679.0
1716234539,2146672950,11745,0,894,2,1.0,8333.0,True,11745,2,3,106 38 29,-1,,2255,4,0.8297872340425532,0,142,1680.0
1716234539,2146672950,11747,0,894,0,1.0,8333.0,True,11745,0,3,82 38 29,-1,,2256,4,0.6879432624113475,0,142,1681.0
1716269228,2146672950,1877,0,895,2,1.0,15333.0,True,1877,2,3,74 81 92,-1,,2257,4,0.8669001751313485,0,142,1682.0
1716269228,2146672950,1879,0,895,2,1.0,15333.0,True,1877,2,3,136 81 92,-1,,2258,4,0.638986013986014,0,142,1683.0
1716269228,2146672950,1878,0,895,1,1.0,15333.0,True,1877,1,3,161 81 92,-1,,2259,4,0.5608048993875766,0,142,1684.0
1716313750,2146672950,1720,0,896,3,1.0,8667.0,True,1718,3,3,113 162 92 29,-1,,2260,4,0.8879551820728291,0,142,1685.0
1716313750,2146672950,1719,0,896,1,1.0,8667.0,True,1718,1,3,82 92 29,-1,,2261,4,0.7208976157082749,0,142,1686.0
1716313750,2146672950,1718,0,896,0,1.0,8667.0,True,1718,0,3,106 92 29,-1,,2262,4,0.27419354838709675,0,142,1687.0
1716395911,2146672950,1596,0,897,2,1.0,13667.0,True,1595,2,3,113 92 29,-1,,2263,4,0.8265682656826568,0,142,1688.0
1716395911,2146672950,1595,0,897,1,1.0,13667.0,True,1595,1,3,136 92 29,-1,,2264,4,0.5480295566502463,0,142,1689.0
1716395911,2146672950,1597,0,897,1,0.0,13667.0,True,1595,0,3,82 92 29,-1,,2265,4,0.38253382533825336,0,142,1689.0
1716501553,2146672950,1499,0,898,2,1.0,18667.0,True,1499,2,3,74 81 92 29,-1,,2266,4,0.8602409638554217,0,142,1690.0
1716501553,2146672950,1501,0,898,0,1.0,18667.0,True,1499,0,3,136 81 92 29,-1,,2267,4,0.8120481927710843,0,142,1691.0
1716501553,2146672950,1500,0,898,3,1.0,18667.0,True,1499,3,3,82 81 92 29,-1,,2268,4,0.6963855421686747,0,142,1692.0
1716573556,2146672950,11824,0,899,1,1.0,20000.0,True,11824,1,3,74 38 92 29,-1,,2269,4,0.8333333333333334,0,142,1693.0
1716573556,2146672950,11826,0,899,0,1.0,20000.0,True,11824,0,3,82 38 92 29,-1,,2270,4,0.8431372549019608,0,142,1694.0
1716573556,2146672950,11825,0,899,2,1.0,20000.0,True,11824,2,3,136 38 92 29,-1,,2271,4,0.5784313725490197,0,142,1695.0
1716653472,2146672950,2485,0,900,2,1.0,16000.0,True,2485,2,3,106 92 29,-1,,2272,4,0.6685267857142857,0,142,1696.0
1716653472,2146672950,2487,0,900,2,0.0,16000.0,True,2485,0,3,82 92 29,-1,,2273,4,0.8002232142857143,0,142,1696.0
1716653472,2146672950,2486,0,900,2,1.0,16000.0,True,2485,2,3,74 92 29,-1,,2274,4,0.7455357142857143,0,142,1697.0
1718207868,2146672950,1620,0,901,2,1.0,18000.0,True,1619,2,3,161 81 92,-1,,2275,4,0.5969387755102041,0,142,1698.0
1718207868,2146672950,1621,0,901,2,1.0,18000.0,True,1619,2,3,157 81 92,-1,,2276,4,0.7306122448979592,0,142,1699.0
1718207868,2146672950,1619,0,901,0,1.0,18000.0,True,1619,0,3,106 81 92,-1,,2277,4,0.7653061224489796,0,142,1700.0
1719690185,2146672950,1517,0,902,0,1.0,21333.0,True,1517,0,3,136 38 102,-1,,2278,4,0.5576694411414982,0,142,1701.0
1719690185,2146672950,1518,0,902,3,1.0,21333.0,True,1517,3,3,113 38 102,-1,,2279,4,0.8781212841854935,0,142,1702.0
1719690185,2146672950,1519,0,902,2,1.0,21333.0,True,1517,2,3,157 38 102,-1,,2280,4,0.643281807372176,0,142,1703.0
1719764595,2146672950,12308,0,903,3,1.0,4667.0,True,12306,3,3,82 38 29,-1,,2281,4,0.8148148148148148,0,142,1704.0
1719764595,2146672950,12306,0,903,3,1.0,4667.0,True,12306,3,3,136 38 29,-1,,2282,4,0.8148148148148148,0,142,1705.0
1719764595,2146672950,12307,0,903,2,1.0,4667.0,True,12306,2,3,136 38 29,-1,,2283,4,0.8148148148148148,0,142,1706.0
1719858458,2146672950,1560,0,904,0,1.0,19333.0,True,1559,0,3,161 92 29 102,-1,,2284,4,0.7685076380728555,0,142,1707.0
1719858458,2146672950,1559,0,904,2,1.0,19333.0,True,1559,2,3,106 92 29 102,-1,,2285,4,0.8143360752056404,0,142,1708.0
1719858458,2146672950,1561,0,904,2,0.0,19333.0,True,1559,3,3,136 92 29 102,-1,,2286,4,0.8554641598119859,0,142,1708.0
1719926559,2146672950,2501,0,905,0,1.0,19333.0,True,2500,0,3,136 38 81,-1,,2287,4,0.666005946481665,0,142,1709.0
1719926559,2146672950,2500,0,905,3,1.0,19333.0,True,2500,3,3,106 38 81,-1,,2288,4,0.37623762376237624,0,142,1710.0
1719926559,2146672950,2502,0,905,1,1.0,19333.0,True,2500,1,3,82 162 38 81,-1,,2289,4,0.6075322101090188,0,142,1711.0
1720006416,2146672950,2220,0,906,0,1.0,15000.0,True,2218,0,3,136 81 92,-1,,2290,4,0.6960227272727273,0,142,1712.0
1720006416,2146672950,2219,0,906,0,1.0,15000.0,True,2218,0,3,136 81 92,-1,,2291,4,0.7869318181818182,0,142,1713.0
1720006416,2146672950,2218,0,906,1,0.0,15000.0,True,2218,3,3,74 81 92,-1,,2292,4,0.78125,0,142,1713.0
1720116560,2146672950,1977,0,907,1,1.0,18333.0,True,1976,1,3,136 38 81 92,-1,,2293,4,0.6520584329349269,0,142,1714.0
1720116560,2146672950,1976,0,907,2,1.0,18333.0,True,1976,2,3,136 38 81 92,-1,,2294,4,0.31739707835325365,0,142,1715.0
1720116560,2146672950,1978,0,907,0,1.0,18333.0,True,1976,0,3,82 38 81 92,-1,,2295,4,0.6892430278884463,0,142,1716.0
1720225914,2146672950,1629,0,908,3,1.0,21000.0,True,1628,3,3,161 38 29,-1,,2296,4,0.5822994210090985,0,142,1717.0
1720225914,2146672950,1630,0,908,1,0.0,21000.0,True,1628,0,3,157 38 29,-1,,2297,4,0.3211920529801324,0,142,1717.0
1720225914,2146672950,1628,0,908,2,1.0,21000.0,True,1628,2,3,74 162 38 29,-1,,2298,4,0.4904880066170389,0,142,1718.0
1720311224,2146672950,1468,0,909,0,0.0,20333.0,True,1466,2,3,136 92 102,-1,,2299,4,0.7955056179775281,0,142,1718.0
1720311224,2146672950,1467,0,909,3,1.0,20333.0,True,1466,3,3,82 92 102,-1,,2300,4,0.7533632286995515,0,142,1719.0
1720311224,2146672950,1466,0,909,1,1.0,20333.0,True,1466,1,3,74 92 102,-1,,2301,4,0.7101123595505618,0,142,1720.0
1720478118,2146672950,1875,0,910,1,1.0,14667.0,True,1874,1,3,136 81 92,-1,,2302,4,0.5036231884057971,0,142,1721.0
1720478118,2146672950,1874,0,910,2,1.0,14667.0,True,1874,2,3,74 81 92,-1,,2303,4,0.3466183574879227,0,142,1722.0
1720478118,2146672950,1876,0,910,1,1.0,14667.0,True,1874,1,3,161 81 92,-1,,2304,4,0.47101449275362317,0,142,1723.0
1720638957,2146672950,1542,0,911,3,0.0,32333.0,True,1541,1,3,136 162 92 29,-1,,2305,4,0.565,0,142,1723.0
1720638957,2146672950,1543,0,911,1,1.0,32333.0,True,1541,1,3,136 92 29,-1,,2306,4,0.5533333333333333,0,142,1724.0
1720638957,2146672950,1541,0,911,2,1.0,32333.0,True,1541,2,3,82 92 29,-1,,2307,4,0.93,0,142,1725.0
1720720368,2146672950,2496,0,912,2,1.0,18333.0,True,2494,2,3,157 92 29,-1,,2308,4,0.5102230483271375,0,142,1726.0
1720720368,2146672950,2494,0,912,1,1.0,18333.0,True,2494,1,3,106 92 29,-1,,2309,4,0.892093023255814,0,142,1727.0
1720720368,2146672950,2495,0,912,2,0.0,18333.0,True,2494,1,3,74 92 29,-1,,2310,4,0.4688950789229341,0,142,1727.0
1720851510,2146672950,2028,0,913,0,1.0,18000.0,True,2027,0,3,136 38 81 29,-1,,2311,4,0.3699788583509514,0,142,1728.0
1720851510,2146672950,2029,0,913,3,0.0,18000.0,True,2027,1,3,82 38 81 29,-1,,2312,4,0.7693121693121693,0,142,1728.0
1720851510,2146672950,2027,0,913,2,1.0,18000.0,True,2027,2,3,106 38 81 29,-1,,2313,4,0.5687103594080338,0,142,1729.0
1720961330,2146672950,11844,0,914,3,1.0,29667.0,True,11842,3,3,157 92 29,-1,,2314,4,0.8812785388127854,0,142,1730.0
1720961330,2146672950,11843,0,914,3,0.0,29667.0,True,11842,2,3,136 92 29,-1,,2315,4,0.2785388127853881,0,142,1730.0
1720961330,2146672950,11842,0,914,1,1.0,29667.0,True,11842,1,3,106 92 29,-1,,2316,4,0.8538812785388128,0,142,1731.0
1721139451,2146672950,18545,1,915,-1,,,False,-1,-1,5,,25943,concept,2317,4,,1,143,
1724229812,2146672950,6576,0,916,2,1.0,22667.0,True,6573,2,6,27 162,-1,,2318,4,0.7559833506763788,0,143,1732.0
1724229812,2146672950,6573,0,916,1,1.0,22667.0,True,6573,1,6,147 162,-1,,2319,4,0.8104166666666667,0,143,1733.0
1724229812,2146672950,6574,0,916,1,1.0,22667.0,True,6573,1,6,179 162,-1,,2320,4,0.5653986451276707,0,143,1734.0
1724229812,2146672950,6575,0,916,2,0.0,22667.0,True,6573,0,6,109 162,-1,,2321,4,0.3152683689421574,0,143,1734.0
1724392811,2146672950,10311,0,917,3,1.0,27000.0,True,10308,3,6,116,-1,,2322,4,0.9264,0,143,1735.0
1724392811,2146672950,10310,0,917,3,0.0,27000.0,True,10308,2,6,133,-1,,2323,4,0.5568,0,143,1735.0
1724392811,2146672950,10309,0,917,1,1.0,27000.0,True,10308,1,6,27,-1,,2324,4,0.7792,0,143,1736.0
1724392811,2146672950,10308,0,917,1,1.0,27000.0,True,10308,1,6,73,-1,,2325,4,0.8816,0,143,1737.0
1724625779,2146672950,10139,0,918,2,1.0,32250.0,True,10136,2,6,73,-1,,2326,4,0.4577625570776256,0,143,1738.0
1724625779,2146672950,10138,0,918,2,1.0,32250.0,True,10136,2,6,8,-1,,2327,4,0.4463470319634703,0,143,1739.0
1724625779,2146672950,10137,0,918,0,0.0,32250.0,True,10136,1,6,27,-1,,2328,4,0.7397260273972602,0,143,1739.0
1724625779,2146672950,10136,0,918,2,0.0,32250.0,True,10136,0,6,24,-1,,2329,4,0.3767123287671233,0,143,1739.0
1724828060,2146672950,10237,0,919,3,1.0,49250.0,True,10236,3,6,147,-1,,2330,4,0.913235294117647,0,143,1740.0
1724828060,2146672950,10239,0,919,1,0.0,49250.0,True,10236,3,6,116,-1,,2331,4,0.16323529411764706,0,143,1740.0
1724828060,2146672950,10238,0,919,2,1.0,49250.0,True,10236,2,6,1,-1,,2332,4,0.5720588235294117,0,143,1741.0
1724828060,2146672950,10236,0,919,1,1.0,49250.0,True,10236,1,6,27,-1,,2333,4,0.5852941176470589,0,143,1742.0
1726959610,2146672950,8533,0,921,1,0.0,41000.0,True,8533,3,5,24,-1,,2334,4,0.5089392133492253,1,144,1742.0
1726999255,2146672950,8608,0,922,3,1.0,20000.0,True,8608,3,5,65,-1,,2335,4,0.5019417475728155,1,145,1743.0
1727048824,2146672950,8553,0,923,3,0.0,25000.0,True,8553,0,5,54,-1,,2336,4,0.5403225806451613,1,146,1743.0
1727097148,2146672950,6460,0,924,0,0.0,35000.0,True,6460,3,5,173,-1,,2337,4,0.2857857857857858,1,147,1743.0
1727163708,2146672950,8800,0,925,2,0.0,23000.0,True,8800,3,5,174,-1,,2338,4,0.3625541125541126,1,148,1743.0
1727201839,2146672950,9632,0,926,2,1.0,42000.0,True,9632,2,5,60,-1,,2339,4,0.3684931506849315,1,149,1744.0
1727244159,2146672950,8402,0,927,0,1.0,23000.0,True,8402,0,5,182,-1,,2340,4,0.6318141197497766,1,150,1745.0
1727277836,2146672950,9822,0,928,2,1.0,29000.0,True,9822,2,5,96,-1,,2341,4,0.28607918263090676,1,151,1746.0
1727301031,2146672950,5729,0,929,1,0.0,21000.0,True,5729,2,5,8,-1,,2342,4,0.5408560311284046,1,152,1746.0
1727351502,2146672950,3986,0,930,3,1.0,9000.0,True,3986,3,5,52,-1,,2343,4,0.22918201915991157,1,153,1747.0
1727385530,2146672950,8720,0,931,2,1.0,39000.0,True,8720,2,5,28,-1,,2344,4,0.3956343792633015,1,154,1748.0
1727430859,2146672950,5628,0,932,3,0.0,26000.0,True,5628,1,5,108,-1,,2345,4,0.28874793160507445,1,155,1748.0
1727484594,2146672950,6688,0,933,3,0.0,33000.0,True,6688,2,5,96,-1,,2346,4,0.2515600624024961,1,156,1748.0
1727538902,2146672950,9187,0,934,0,0.0,35000.0,True,9187,3,5,96,-1,,2347,4,0.18333333333333332,1,157,1748.0
1727575548,2146672950,8639,0,935,1,0.0,34000.0,True,8639,2,5,124,-1,,2348,4,0.26687435098650053,1,158,1748.0
1728135177,2146672950,4057,1,920,-1,,,False,-1,-1,5,,20569,concept,2349,4,0.5626423690205011,1,159,
1728222893,2146672950,1605,0,936,1,1.0,21000.0,True,1604,1,3,74 81 92,-1,,2350,4,0.6310240963855421,0,159,1749.0
1728222893,2146672950,1606,0,936,3,1.0,21000.0,True,1604,3,3,161 81 92,-1,,2351,4,0.864763335837716,0,159,1750.0
1728222893,2146672950,1604,0,936,3,0.0,21000.0,True,1604,1,3,136 81 92,-1,,2352,4,0.3513920240782543,0,159,1750.0
1750408213,2146672950,2145,0,937,3,0.0,22667.0,True,2144,1,3,106 81 92,-1,,2353,4,0.6266891891891891,0,159,1750.0
1750408213,2146672950,2144,0,937,2,1.0,22667.0,True,2144,2,3,74 81 92,-1,,2354,4,0.7179054054054054,0,159,1751.0
1750408213,2146672950,2146,0,937,3,0.0,22667.0,True,2144,2,3,82 81 92,-1,,2355,4,0.7128378378378378,0,159,1751.0
1750476927,2146672950,1433,0,938,2,1.0,2666.0,True,1433,2,3,106 92 29,-1,,2356,4,0.9408194233687405,0,159,1752.0
1750476927,2146672950,1435,0,938,2,0.0,2666.0,True,1433,1,3,136 92 29,-1,,2357,4,0.34446130500758726,0,159,1752.0
1750476927,2146672950,1434,0,938,0,1.0,2666.0,True,1433,0,3,74 92 29,-1,,2358,4,0.952959028831563,0,159,1753.0
1750567351,2146672950,2021,0,939,2,1.0,2333.0,True,2021,2,3,106 38 81,-1,,2359,4,0.6268656716417911,0,159,1754.0
1750567351,2146672950,2022,0,939,0,1.0,2333.0,True,2021,0,3,136 38 81,-1,,2360,4,0.6604477611940298,0,159,1755.0
1750567351,2146672950,2023,0,939,1,1.0,2333.0,True,2021,1,3,82 38 81,-1,,2361,4,0.7425373134328358,0,159,1756.0
1750670554,2146672950,11832,0,940,2,1.0,7333.0,True,11830,2,3,136 92 29,-1,,2362,4,0.5597826086956522,0,159,1757.0
1750670554,2146672950,11831,0,940,3,1.0,7333.0,True,11830,3,3,136 92 29,-1,,2363,4,0.7228260869565217,0,159,1758.0
1750670554,2146672950,11830,0,940,0,1.0,7333.0,True,11830,0,3,106 92 29,-1,,2364,4,0.75,0,159,1759.0
1750832327,2146672950,27845,1,941,-1,,,False,-1,-1,5,,25111,concept,2365,4,,1,160,
1760690265,2146672950,6735,0,942,3,1.0,28333.0,True,6733,3,6,53,-1,,2366,4,0.7453042824943651,0,160,1760.0
1760690265,2146672950,6733,0,942,3,1.0,28333.0,True,6733,3,6,173,-1,,2367,4,0.45379413974455296,0,160,1761.0
1760690265,2146672950,6734,0,942,3,1.0,28333.0,True,6733,3,6,27,-1,,2368,4,0.9233082706766917,0,160,1762.0
1760690265,2146672950,6736,0,942,3,0.0,28333.0,True,6733,2,6,73,-1,,2369,4,0.6302710843373494,0,160,1762.0
1760921026,2146672950,10020,0,943,2,1.0,48000.0,True,10017,2,6,55,-1,,2370,4,0.60741885625966,0,160,1763.0
1760921026,2146672950,10017,0,943,0,0.0,48000.0,True,10017,2,6,73,-1,,2371,4,0.3446676970633694,0,160,1763.0
1760921026,2146672950,10018,0,943,3,1.0,48000.0,True,10017,3,6,60,-1,,2372,4,0.5455950540958269,0,160,1764.0
1760921026,2146672950,10019,0,943,1,0.0,48000.0,True,10017,2,6,27,-1,,2373,4,0.5239567233384853,0,160,1764.0
1762855940,2146672950,11033,0,944,2,0.0,50250.0,True,11031,3,6,91,-1,,2374,4,0.7474402730375427,0,160,1764.0
1762855940,2146672950,11032,0,944,1,1.0,50250.0,True,11031,1,6,27,-1,,2375,4,0.6808873720136519,0,160,1765.0
1762855940,2146672950,11031,0,944,1,1.0,50250.0,True,11031,1,6,43,-1,,2376,4,0.4880546075085324,0,160,1766.0
1762855940,2146672950,11034,0,944,2,1.0,50250.0,True,11031,2,6,179,-1,,2377,4,0.8583617747440273,0,160,1767.0
1763241973,2146672950,6632,0,945,2,1.0,40250.0,True,6629,2,6,53 162,-1,,2378,4,0.7436606731212541,0,160,1768.0
