,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,target_enc_user_id,reverse_prior_question_had_explanation,session0_sum
2408167,10716259119,518865790,7051,0,1050,2,0.0,77600.0,False,7051,7050,0,7,37 153 21,-1,,0.6432671081677704,True,2101
2408168,10716653814,518865790,7113,0,1051,2,0.0,67500.0,True,7113,7113,3,7,76 37 21,-1,,0.6429832303618711,False,2101
2408169,10716653814,518865790,7115,0,1051,0,0.0,67500.0,True,7115,7113,3,7,37 153 21,-1,,0.6426996029995589,False,2101
2408170,10716653814,518865790,7116,0,1051,0,0.0,67500.0,True,7116,7113,1,7,18 37 21,-1,,0.642416225749559,False,2101
2408171,10716653814,518865790,7114,0,1051,0,1.0,67500.0,True,7114,7113,0,7,118 37 21,-1,,0.6421330982811811,False,2101
2408172,10717301422,518865790,6507,0,1052,1,0.0,76000.0,False,6507,6505,2,6,147,-1,,0.6422907488986784,True,2101
2408173,10717301422,518865790,6508,0,1052,1,1.0,76000.0,False,6508,6505,1,6,109,-1,,0.6420079260237781,True,2101
2408174,10717301422,518865790,6505,0,1052,2,1.0,76000.0,False,6505,6505,2,6,27,-1,,0.6421654929577465,True,2101
2408175,10717301422,518865790,6506,0,1052,0,0.0,76000.0,False,6506,6505,1,6,73,-1,,0.6423229212494501,True,2101
2408176,10718085700,518865790,7130,0,1053,2,1.0,69750.0,False,7130,7129,2,7,98 145 21,-1,,0.6420404573438874,True,2101
2408177,10718085700,518865790,7131,0,1053,1,1.0,69750.0,False,7131,7129,1,7,98 18 21,-1,,0.6421978021978022,True,2101
2408178,10718085700,518865790,7129,0,1053,3,1.0,69750.0,False,7129,7129,3,7,98 76 21,-1,,0.6423550087873462,True,2101
2408179,10718836072,518865790,7278,0,1054,2,0.0,80333.0,False,7278,7275,3,7,37 153 21,-1,,0.642512077294686,True,2101
2408180,10718836072,518865790,7276,0,1054,0,1.0,80333.0,False,7276,7275,0,7,118 37 21,-1,,0.6422300263388938,True,2101
2408181,10718836072,518865790,7277,0,1054,0,1.0,80333.0,False,7277,7275,0,7,97 37 21,-1,,0.6423870118473014,True,2101
2408182,10718836072,518865790,7275,0,1054,1,0.0,80333.0,False,7275,7275,2,7,118 37 21,-1,,0.6425438596491229,True,2101
2408184,10719735177,518865790,7275,0,1056,2,1.0,54750.0,False,7275,7275,2,7,118 37 21,-1,,0.0,True,2101
2408185,10719735177,518865790,7277,0,1056,0,1.0,54750.0,False,7277,7275,0,7,97 37 21,-1,,0.642137538326763,True,2101
2408186,10719735177,518865790,7276,0,1056,0,1.0,54750.0,False,7276,7275,0,7,118 37 21,-1,,0.6422942206654991,True,2101
2408187,10719735177,518865790,7278,0,1056,3,1.0,54750.0,False,7278,7275,3,7,37 153 21,-1,,0.6424507658643326,True,2101
2408188,10720406540,518865790,7788,0,1057,0,0.0,25000.0,True,7788,7785,1,7,84 97 16 22 122,-1,,0.6426071741032371,False,2101
2408189,10720406540,518865790,7787,0,1057,1,0.0,25000.0,True,7787,7785,0,7,84 76 16 22 122,-1,,0.6423261915172715,False,2101
2408190,10720406540,518865790,7789,0,1057,3,1.0,25000.0,True,7789,7785,3,7,84 97 16 22 122,-1,,0.6420454545454546,False,2101
2408191,10720406540,518865790,7786,0,1057,0,0.0,25000.0,True,7786,7785,1,7,84 39 16 22 122,-1,,0.6422018348623854,False,2101
2408192,10720406540,518865790,7785,0,1057,2,1.0,25000.0,True,7785,7785,2,7,84 118 16 22 122,-1,,0.6419213973799127,False,2101
2408193,10721188758,518865790,11092,0,1058,3,0.0,121800.0,False,11092,11091,2,6,1,-1,,0.6420776953295504,True,2101
2408194,10721188758,518865790,11091,0,1058,3,1.0,121800.0,False,11091,11091,3,6,168,-1,,0.6417975567190227,True,2101
2408195,10721188758,518865790,11094,0,1058,2,1.0,121800.0,False,11094,11091,2,6,96,-1,,0.6419537723506323,True,2101
2408196,10721188758,518865790,11093,0,1058,0,1.0,121800.0,False,11093,11091,0,6,27,-1,,0.6421098517872711,True,2101
2408197,10721411123,518865790,1345,0,1059,3,1.0,26500.0,False,1345,1345,3,2,62 138 41 162 92 102,-1,,0.6422657952069717,True,2101
2408198,10721467942,518865790,659,0,1060,0,1.0,20000.0,True,659,659,0,2,62 155 163 162 81 92,-1,,0.6424216027874564,False,2101
2408199,10721517546,518865790,1076,0,1061,0,1.0,15000.0,True,1076,1076,0,2,143 20 81 92,-1,,0.6425772747061385,False,2101
2408200,10721555370,518865790,979,0,1062,3,0.0,18000.0,True,979,979,1,2,148 32 38 81,-1,,0.6427328111401218,False,2101
2408201,10721666851,518865790,7981,0,1063,2,0.0,18000.0,False,7981,7981,1,1,10 178 162 92,-1,,0.6424532405393649,True,2101
2408202,10721732974,518865790,10512,0,1064,0,1.0,35000.0,True,10512,10512,0,1,131 187 92,-1,,0.6421739130434783,False,2101
2408203,10721773364,518865790,187,0,1065,3,1.0,23000.0,True,187,187,3,1,131 99 102,-1,,0.642329421990439,False,2101
2408204,10876567128,518865790,7329,0,1066,0,1.0,23000.0,False,7329,7326,0,7,97 160 16 35 122 162,-1,,0.6424847958297133,True,2101
2408205,10876567128,518865790,7326,0,1066,2,0.0,23000.0,False,7326,7326,3,7,39 160 16 35 122 162,-1,,0.6426400347372991,True,2101
2408206,10876567128,518865790,7327,0,1066,2,1.0,23000.0,False,7327,7326,2,7,145 160 16 35 122 162,-1,,0.6423611111111112,True,2101
2408207,10876567128,518865790,7330,0,1066,0,0.0,23000.0,False,7330,7326,2,7,97 160 16 35 122 162,-1,,0.6425162689804772,True,2101
2408208,10876567128,518865790,7328,0,1066,1,1.0,23000.0,False,7328,7326,1,7,97 160 16 35 122 162,-1,,0.6422376409366869,True,2101
2408209,10878402639,518865790,7202,0,1067,1,0.0,68600.0,False,7202,7200,3,7,18 16 21,-1,,0.6423927178153446,True,2101
2408210,10878402639,518865790,7203,0,1067,0,1.0,68600.0,False,7203,7200,0,7,16 19 21,-1,,0.6421143847487002,True,2101
2408211,10878402639,518865790,7201,0,1067,3,1.0,68600.0,False,7201,7200,3,7,118 16 21,-1,,0.6422693806842789,True,2101
2408212,10878402639,518865790,7200,0,1067,2,0.0,68600.0,False,7200,7200,1,7,97 16 21,-1,,0.6424242424242425,True,2101
2408213,10879263619,518865790,7188,0,1068,3,1.0,92500.0,False,7188,7187,3,7,118 16 21,-1,,0.642146257031588,True,2101
2408214,10879263619,518865790,7189,0,1068,0,1.0,92500.0,False,7189,7187,0,7,16 19 21,-1,,0.6423010380622838,True,2101
2408215,10879263619,518865790,7187,0,1068,0,1.0,92500.0,False,7187,7187,0,7,118 16 21,-1,,0.6424556852572417,True,2101
2408216,10879947757,518865790,7046,0,1069,3,1.0,105667.0,False,7046,7045,3,7,39 42 160 35 122 162,-1,,0.642610198789974,True,2101
2408217,10879947757,518865790,7045,0,1069,2,1.0,105667.0,False,7045,7045,2,7,97 42 160 35 122 162,-1,,0.6427645788336933,True,2101
2408218,10879947757,518865790,7049,0,1069,1,0.0,105667.0,False,7049,7045,0,7,97 42 160 35 122 162,-1,,0.6429188255613126,True,2101
2408219,10879947757,518865790,7048,0,1069,3,0.0,105667.0,False,7048,7045,0,7,97 42 160 35 122 162,-1,,0.642641346568839,True,2101
2408220,10879947757,518865790,7047,0,1069,3,1.0,105667.0,False,7047,7045,3,7,97 42 160 35 122 162,-1,,0.6423641069887834,True,2101
2408221,10880610123,518865790,7535,0,1071,3,0.0,66800.0,False,7535,7534,1,7,98 97 21,-1,,0.6425183268650281,True,2101
2408222,10880610123,518865790,7534,0,1071,2,1.0,66800.0,False,7534,7534,2,7,98 118 21,-1,,0.6422413793103449,True,2101
2408223,10881710482,518865790,8148,0,1072,1,0.0,63000.0,False,8148,8144,3,7,84 42 18 135,-1,,0.6423955191727704,True,2101
2408224,10881710482,518865790,8144,0,1072,0,0.0,63000.0,False,8144,8144,3,7,84 118 42 135,-1,,0.6421188630490956,True,2101
2408225,10881710482,518865790,8145,0,1072,1,0.0,63000.0,False,8145,8144,0,7,84 97 42 135,-1,,0.6418424451140766,True,2101
2408226,10881710482,518865790,8147,0,1072,1,1.0,63000.0,False,8147,8144,1,7,84 118 42 135,-1,,0.641566265060241,True,2101
2408227,10881710482,518865790,8146,0,1072,0,1.0,63000.0,False,8146,8144,0,7,84 39 42 135,-1,,0.6417204301075269,True,2101
2408228,10883020790,518865790,7617,0,1073,0,1.0,125600.0,False,7617,7615,0,7,18 37 21,-1,,0.6418744625967326,True,2101
2408229,10883020790,518865790,7618,0,1073,3,1.0,125600.0,False,7618,7615,3,7,118 37 21,-1,,0.6420283626987537,True,2101
2408230,10883020790,518865790,7615,0,1073,0,1.0,125600.0,False,7615,7615,0,7,97 37 21,-1,,0.6421821305841925,True,2101
2408231,10883020790,518865790,7616,0,1073,3,1.0,125600.0,False,7616,7615,3,7,37 153 21,-1,,0.6423357664233577,True,2101
2408232,10883780921,518865790,7784,0,1074,2,1.0,108250.0,False,7784,7780,2,7,84 39 16 22 122,-1,,0.6424892703862661,True,2101
2408233,10883780921,518865790,7781,0,1074,3,1.0,108250.0,False,7781,7780,3,7,84 97 16 22 122,-1,,0.6426426426426426,True,2101
2408234,10883780921,518865790,7780,0,1074,0,1.0,108250.0,False,7780,7780,0,7,84 76 16 22 122,-1,,0.6427958833619211,True,2101
2408235,10883780921,518865790,7782,0,1074,3,1.0,108250.0,False,7782,7780,3,7,84 97 16 22 122,-1,,0.6429489927132448,True,2101
2408236,10883780921,518865790,7783,0,1074,1,1.0,108250.0,False,7783,7780,1,7,84 97 16 22 122,-1,,0.643101970865467,True,2101
2408237,10884454703,518865790,5238,0,1075,1,0.0,90800.0,False,5238,5238,3,5,80,-1,,0.643254817987152,True,2101
2408238,10884548251,518865790,4421,0,1076,0,0.0,22000.0,True,4421,4421,2,5,170,-1,,0.6429794520547946,False,2101
2408239,10957543697,518865790,7235,0,1077,2,0.0,34000.0,False,7235,7232,3,7,98 19 21,-1,,0.6427043217800599,True,2101
2408240,10957543697,518865790,7234,0,1077,3,1.0,34000.0,False,7234,7232,3,7,98 118 21,-1,,0.6424294268605646,True,2101
2408241,10957543697,518865790,7233,0,1077,2,0.0,34000.0,False,7233,7232,0,7,98 145 21,-1,,0.6425823001282599,True,2101
2408242,10957543697,518865790,7232,0,1077,2,1.0,34000.0,False,7232,7232,2,7,98 97 21,-1,,0.6423076923076924,True,2101
2408243,10958355437,518865790,7471,0,1078,2,1.0,91000.0,True,7471,7468,2,7,16 19 21,-1,,0.6424604869713798,False,2101
2408244,10958355437,518865790,7468,0,1078,2,0.0,91000.0,True,7468,7468,0,7,76 16 21,-1,,0.6426131511528608,False,2101
2408245,10958355437,518865790,7470,0,1078,1,1.0,91000.0,True,7470,7468,1,7,145 16 21,-1,,0.6423388817755015,False,2101
2408246,10958355437,518865790,7469,0,1078,3,1.0,91000.0,True,7469,7468,3,7,118 16 21,-1,,0.6424914675767918,False,2101
2408247,10959036160,518865790,6996,0,1079,3,1.0,78000.0,True,6996,6996,3,7,98 118 160 135,-1,,0.6426439232409382,False,2101
2408248,10959036160,518865790,6999,0,1079,0,1.0,78000.0,True,6999,6996,0,7,98 97 160 135,-1,,0.6427962489343564,False,2101
2408249,10959036160,518865790,6998,0,1079,2,0.0,78000.0,True,6998,6996,3,7,98 97 160 135,-1,,0.6429484448231785,False,2101
2408250,10959036160,518865790,7000,0,1079,2,1.0,78000.0,True,7000,6996,2,7,98 97 160 135,-1,,0.6426746166950597,False,2101
2408251,10959036160,518865790,6997,0,1079,0,0.0,78000.0,True,6997,6996,2,7,98 39 160 135,-1,,0.6428267347807578,False,2101
2408253,10959923802,518865790,3973,0,1081,3,1.0,105400.0,False,3973,3973,3,5,181,-1,,0.0,True,2101
2408254,10959963493,518865790,5282,0,1082,2,1.0,64000.0,True,5282,5282,2,5,181,-1,,0.6424319727891157,False,2101
2408256,10960235924,518865790,5348,0,1084,1,0.0,7000.0,True,5348,5348,3,5,179,-1,,0.0,False,2101
2408257,10960389960,518865790,4533,0,1085,2,0.0,38000.0,True,4533,4533,0,5,179,-1,,0.6420382165605095,False,2101
2408258,10960511946,518865790,9632,0,1086,0,0.0,41000.0,True,9632,9632,2,5,60,-1,,0.6417657045840407,False,2101
2408259,10960623071,518865790,5627,0,1087,0,0.0,13000.0,True,5627,5627,1,5,108,-1,,0.6414934238438693,False,2101
2408261,10961475081,518865790,5178,0,1089,1,1.0,50000.0,False,5178,5178,1,5,108,-1,,0.0,True,2101
2408262,10961532013,518865790,5627,0,1090,1,1.0,7000.0,True,5627,5627,1,5,108,-1,,0.6411016949152543,False,2101
2408263,10961705734,518865790,4724,0,1091,1,1.0,9000.0,True,4724,4724,1,5,91,-1,,0.6412537060567556,False,2101
2408264,10961887075,518865790,3890,0,1092,0,1.0,39000.0,True,3890,3890,0,5,1,-1,,0.6414055884843353,False,2101
2408265,10962051941,518865790,9042,0,1093,2,1.0,25000.0,True,9042,9042,2,5,54,-1,,0.641557342361405,False,2101
2408266,10962386390,518865790,6318,0,1094,1,0.0,34000.0,True,6318,6318,0,5,124,-1,,0.6417089678510999,False,2101
2408267,10962617390,518865790,5262,0,1095,0,1.0,72000.0,True,5262,5262,0,5,65,-1,,0.6414376321353066,False,2101
2408268,10962856207,518865790,6429,0,1096,3,1.0,44000.0,False,6429,6429,3,5,170,-1,,0.6415891800507185,True,2101
2408269,10963068113,518865790,9646,0,1097,0,1.0,38000.0,True,9646,9646,0,5,1,-1,,0.6417405999155048,False,2101
2408270,10963202428,518865790,5701,0,1098,3,1.0,40000.0,True,5701,5701,3,5,182,-1,,0.6418918918918919,False,2101
2408271,10963341207,518865790,5272,0,1099,1,0.0,21000.0,True,5272,5272,2,5,174,-1,,0.642043056141832,False,2101
2408272,10963429075,518865790,5029,0,1100,3,0.0,38000.0,True,5029,5029,1,5,25,-1,,0.6417721518987342,False,2101
2408273,10963637219,518865790,8520,0,1101,0,1.0,19000.0,False,8520,8520,0,5,85,-1,,0.6415014761703922,True,2101
2408274,10963787706,518865790,3854,0,1102,0,0.0,38000.0,True,3854,3854,2,5,65,-1,,0.6416526138279932,False,2101
2408275,10963868022,518865790,4502,0,1103,0,1.0,38000.0,True,4502,4502,0,5,182,-1,,0.6413822166034555,False,2101
2408276,10963944757,518865790,3697,0,1104,2,1.0,10000.0,True,3697,3697,2,5,60,-1,,0.6415332771693345,False,2101
2408277,10964092204,518865790,8587,0,1105,3,1.0,10000.0,True,8587,8587,3,5,53,-1,,0.6416842105263157,False,2101
2408278,10964295765,518865790,5668,0,1106,3,0.0,22000.0,True,5668,5668,2,5,123,-1,,0.6418350168350169,False,2101
2408279,11130097012,518865790,10060,0,1070,3,1.0,124000.0,False,10060,10058,3,6,73,-1,,0.6415649978965082,True,2101
2408280,11130097012,518865790,10059,0,1070,1,0.0,124000.0,False,10059,10058,2,6,53,-1,,0.6417157275021026,True,2101
2408281,11130097012,518865790,10061,0,1070,0,1.0,124000.0,False,10061,10058,0,6,128,-1,,0.6414459857082808,True,2101
2408282,11130097012,518865790,10058,0,1070,3,0.0,124000.0,False,10058,10058,2,6,27,-1,,0.6415966386554622,True,2101
2408283,11130655086,518865790,11017,0,1107,1,0.0,57000.0,True,11017,11015,2,6,134,-1,,0.6413271734565309,False,2101
2408284,11130655086,518865790,11016,0,1107,3,1.0,57000.0,True,11016,11015,3,6,27,-1,,0.6410579345088161,False,2101
2408285,11130655086,518865790,11018,0,1107,1,1.0,57000.0,True,11018,11015,1,6,8,-1,,0.6412085606378515,False,2101
2408286,11130655086,518865790,11015,0,1107,3,0.0,57000.0,True,11015,11015,2,6,128,-1,,0.6413590604026845,False,2101
2408287,11131037919,518865790,11096,0,1108,2,0.0,54500.0,True,11096,11095,3,6,25,-1,,0.6410901467505241,False,2101
2408288,11131037919,518865790,11097,0,1108,1,1.0,54500.0,True,11097,11095,1,6,73,-1,,0.6408214585079631,False,2101
2408289,11131037919,518865790,11098,0,1108,0,1.0,54500.0,True,11098,11095,0,6,27,-1,,0.6409719312945119,False,2101
2408290,11131037919,518865790,11095,0,1108,3,1.0,54500.0,True,11095,11095,3,6,173,-1,,0.6411222780569514,False,2101
2408291,11131414088,518865790,10999,0,1109,2,0.0,35000.0,True,10999,10999,0,6,53,-1,,0.641272498953537,False,2101
2408292,11131414088,518865790,11001,0,1109,0,1.0,35000.0,True,11001,10999,0,6,179,-1,,0.6410041841004184,False,2101
2408293,11131414088,518865790,11000,0,1109,2,1.0,35000.0,True,11000,10999,2,6,180,-1,,0.6411543287327478,False,2101
2408294,11131414088,518865790,11002,0,1109,3,1.0,35000.0,True,11002,10999,3,6,27,-1,,0.6413043478260869,False,2101
2408295,11131791137,518865790,10238,0,1110,2,1.0,41000.0,True,10238,10236,2,6,1,-1,,0.6414542415378186,False,2101
2408296,11131791137,518865790,10239,0,1110,1,0.0,41000.0,True,10239,10236,3,6,116,-1,,0.6416040100250626,False,2101
2408297,11131791137,518865790,10237,0,1110,3,1.0,41000.0,True,10237,10236,3,6,147,-1,,0.6413361169102296,False,2101
2408298,11131791137,518865790,10236,0,1110,1,1.0,41000.0,True,10236,10236,1,6,27,-1,,0.6414858096828047,False,2101
2408299,11132402958,518865790,10287,0,1111,0,1.0,59000.0,False,10287,10284,0,6,1,-1,,0.6416353775552774,True,2101
2408300,11132402958,518865790,10285,0,1111,1,0.0,59000.0,False,10285,10284,2,6,7,-1,,0.6417848206839033,True,2101
2408301,11132402958,518865790,10284,0,1111,0,0.0,59000.0,False,10284,10284,3,6,73,-1,,0.641517298874531,True,2101
2408302,11132402958,518865790,10286,0,1111,0,0.0,59000.0,False,10286,10284,2,6,27,-1,,0.64125,True,2101
2408303,11133217618,518865790,11049,0,1112,3,1.0,73750.0,False,11049,11047,3,6,8,-1,,0.6409829237817576,True,2101
2408304,11133217618,518865790,11048,0,1112,3,0.0,73750.0,False,11048,11047,0,6,53,-1,,0.6411323896752706,True,2101
2408305,11133217618,518865790,11047,0,1112,1,0.0,73750.0,False,11047,11047,2,6,27,-1,,0.6408655846858095,True,2101
2408306,11133217618,518865790,11050,0,1112,3,0.0,73750.0,False,11050,11047,2,6,1,-1,,0.6405990016638935,True,2101
2408307,11133813150,518865790,10192,0,1113,3,0.0,61500.0,False,10192,10192,0,6,55,-1,,0.6403326403326404,True,2101
2408308,11133813150,518865790,10193,0,1113,1,1.0,61500.0,False,10193,10192,1,6,27,-1,,0.6400665004156276,True,2101
2408309,11133813150,518865790,10194,0,1113,1,0.0,61500.0,False,10194,10192,0,6,96,-1,,0.6402160365600332,True,2101
2408310,11133813150,518865790,10195,0,1113,1,1.0,61500.0,False,10195,10192,1,6,1,-1,,0.6399501661129569,True,2101
2408311,11134595930,518865790,10765,0,1114,1,1.0,38000.0,False,10765,10763,1,6,27,-1,,0.6400996264009963,True,2101
2408312,11134595930,518865790,10763,0,1114,2,0.0,38000.0,False,10763,10763,3,6,33,-1,,0.6402489626556016,True,2101
2408313,11134595930,518865790,10766,0,1114,2,1.0,38000.0,False,10766,10763,2,6,53,-1,,0.6399834093737039,True,2101
2408314,11134595930,518865790,10764,0,1114,2,0.0,38000.0,False,10764,10763,0,6,159,-1,,0.6401326699834162,True,2101
2408315,11134973484,518865790,10330,0,1115,0,1.0,42000.0,False,10330,10328,0,6,179,-1,,0.639867384997928,True,2101
2408316,11134973484,518865790,10331,0,1115,2,1.0,42000.0,False,10331,10328,2,6,147,-1,,0.640016570008285,True,2101
2408317,11134973484,518865790,10329,0,1115,3,0.0,42000.0,False,10329,10328,1,6,27,-1,,0.6401656314699793,True,2101
2408318,11134973484,518865790,10328,0,1115,3,1.0,42000.0,False,10328,10328,3,6,133,-1,,0.6399006622516556,True,2101
2408319,11135374566,518865790,11013,0,1116,3,0.0,43500.0,False,11013,11011,2,6,53,-1,,0.6400496483243691,True,2101
2408320,11135374566,518865790,11011,0,1116,1,1.0,43500.0,False,11011,11011,1,6,14,-1,,0.6397849462365591,True,2101
2408321,11135374566,518865790,11012,0,1116,3,1.0,43500.0,False,11012,11011,3,6,173,-1,,0.6399338569656883,True,2101
2408322,11135374566,518865790,11014,0,1116,0,1.0,43500.0,False,11014,11011,0,6,27,-1,,0.6400826446280992,True,2101
2408323,11135783424,518865790,10887,0,1117,0,1.0,41250.0,False,10887,10887,0,6,179,-1,,0.6402313093762908,True,2101
2408324,11135783424,518865790,10889,0,1117,0,1.0,41250.0,False,10889,10887,0,6,168,-1,,0.6403798513625103,True,2101
2408325,11135783424,518865790,10888,0,1117,2,1.0,41250.0,False,10888,10887,2,6,7,-1,,0.6405282707387536,True,2101
2408326,11135783424,518865790,10890,0,1117,2,1.0,41250.0,False,10890,10887,2,6,27,-1,,0.6406765676567657,True,2101
2408327,11136063046,518865790,10912,0,1118,3,0.0,41250.0,False,10912,10911,2,6,27,-1,,0.6408247422680412,True,2101
2408328,11136063046,518865790,10914,0,1118,1,1.0,41250.0,False,10914,10911,1,6,73,-1,,0.640560593569662,True,2101
2408329,11136063046,518865790,10911,0,1118,3,1.0,41250.0,False,10911,10911,3,6,14,-1,,0.6407086938607334,True,2101
2408330,11136063046,518865790,10913,0,1118,0,1.0,41250.0,False,10913,10911,0,6,159,-1,,0.6408566721581549,True,2101
2408331,11136477430,518865790,10186,0,1119,2,0.0,38500.0,False,10186,10184,1,6,27,-1,,0.6410045286125978,True,2101
2408332,11136477430,518865790,10187,0,1119,2,1.0,38500.0,False,10187,10184,2,6,60,-1,,0.6407407407407407,True,2101
2408333,11136477430,518865790,10185,0,1119,3,1.0,38500.0,False,10185,10184,3,6,73,-1,,0.6408885232414644,True,2101
2408334,11136477430,518865790,10184,0,1119,0,1.0,38500.0,False,10184,10184,0,6,128,-1,,0.6410361842105263,True,2101
2408335,11136919328,518865790,3871,0,1120,0,1.0,61000.0,False,3871,3871,0,5,112,-1,,0.6411837237977805,True,2101
2408336,11138721296,518865790,10838,0,1121,2,1.0,20000.0,False,10838,10835,2,6,79,-1,,0.6413311421528348,True,2101
2408337,11138721296,518865790,10837,0,1121,1,1.0,20000.0,False,10837,10835,1,6,128,-1,,0.6414784394250513,True,2101
2408338,11138721296,518865790,10836,0,1121,0,1.0,20000.0,False,10836,10835,0,6,53,-1,,0.6416256157635468,True,2101
2408339,11138721296,518865790,10835,0,1121,1,1.0,20000.0,False,10835,10835,1,6,27,-1,,0.6417726713171933,True,2101
2408340,11139109576,518865790,11104,0,1122,0,0.0,54500.0,True,11104,11103,3,6,53,-1,,0.6419196062346185,False,2101
2408341,11139109576,518865790,11106,0,1122,1,1.0,54500.0,True,11106,11103,1,6,27,-1,,0.6416564165641656,False,2101
2408342,11139109576,518865790,11105,0,1122,0,0.0,54500.0,True,11105,11103,3,6,91,-1,,0.6418032786885246,False,2101
2408343,11139109576,518865790,11103,0,1122,2,1.0,54500.0,True,11103,11103,2,6,25,-1,,0.6415403523146251,False,2101
2408344,11139424846,518865790,3706,0,1123,2,1.0,38750.0,False,3706,3706,2,5,133,-1,,0.6416871416871417,True,2101
2408345,11139620745,518865790,11069,0,1124,3,1.0,17000.0,False,11069,11067,3,6,27,-1,,0.6418338108882522,True,2101
2408346,11139620745,518865790,11070,0,1124,0,1.0,17000.0,False,11070,11067,0,6,96,-1,,0.6419803600654664,True,2101
2408347,11139620745,518865790,11068,0,1124,3,1.0,17000.0,False,11068,11067,3,6,8,-1,,0.6421267893660532,True,2101
2408348,11139620745,518865790,11067,0,1124,1,1.0,17000.0,False,11067,11067,1,6,73,-1,,0.6422730989370401,True,2101
2408349,11139824345,518865790,10991,0,1125,2,1.0,26500.0,True,10991,10991,2,6,53,-1,,0.6424192889252145,False,2101
2408350,11139824345,518865790,10992,0,1125,2,1.0,26500.0,True,10992,10991,2,6,179,-1,,0.6425653594771242,False,2101
2408351,11139824345,518865790,10994,0,1125,1,0.0,26500.0,True,10994,10991,0,6,45,-1,,0.6427113107390772,False,2101
2408352,11139824345,518865790,10993,0,1125,1,0.0,26500.0,True,10993,10991,3,6,27,-1,,0.6424489795918368,False,2101
2408353,11140042392,518865790,9607,0,1126,1,1.0,38750.0,False,9607,9607,1,5,73,-1,,0.6421868625050999,True,2101
2408354,11243170590,518865790,10335,0,1127,2,1.0,25000.0,False,10335,10332,2,6,27,-1,,0.6423327895595432,True,2101
2408355,11243170590,518865790,10333,0,1127,1,1.0,25000.0,False,10333,10332,1,6,73,-1,,0.6424785976355483,True,2101
2408356,11243170590,518865790,10334,0,1127,1,1.0,25000.0,False,10334,10332,1,6,173,-1,,0.6426242868785657,True,2101
2408357,11243170590,518865790,10332,0,1127,0,0.0,25000.0,False,10332,10332,3,6,128,-1,,0.6427698574338085,True,2101
2408358,11243512725,518865790,11081,0,1128,0,1.0,45250.0,True,11081,11079,0,6,181,-1,,0.6425081433224755,False,2101
2408359,11243512725,518865790,11079,0,1128,0,1.0,45250.0,True,11079,11079,0,6,14,-1,,0.6426536426536427,False,2101
2408360,11243512725,518865790,11082,0,1128,1,1.0,45250.0,True,11082,11079,1,6,73,-1,,0.6427990235964198,False,2101
2408361,11243512725,518865790,11080,0,1128,3,1.0,45250.0,True,11080,11079,3,6,27,-1,,0.6429442862952419,False,2101
2408362,11243833440,518865790,11159,0,1129,1,0.0,37000.0,False,11159,11159,2,6,27,-1,,0.6430894308943089,True,2101
2408363,11243833440,518865790,11160,0,1129,2,0.0,37000.0,False,11160,11159,3,6,8,-1,,0.6428281186509549,True,2101
2408364,11243833440,518865790,11162,0,1129,2,0.0,37000.0,False,11162,11159,1,6,109,-1,,0.6425670186839968,True,2101
2408365,11243833440,518865790,11161,0,1129,0,0.0,37000.0,False,11161,11159,2,6,1,-1,,0.6423061307348762,True,2101
2408366,11244238764,518865790,11172,0,1130,0,1.0,38000.0,False,11172,11171,0,6,166,-1,,0.6420454545454546,True,2101
2408367,11244238764,518865790,11174,0,1130,0,0.0,38000.0,False,11174,11171,2,6,1,-1,,0.6421906693711967,True,2101
2408368,11244238764,518865790,11173,0,1130,0,0.0,38000.0,False,11173,11171,3,6,175,-1,,0.6419302514193025,True,2101
2408369,11244238764,518865790,11171,0,1130,1,0.0,38000.0,False,11171,11171,0,6,27,-1,,0.6416700445885691,True,2101
2408370,11244540469,518865790,3609,0,1131,0,1.0,41000.0,False,3609,3609,0,5,85,-1,,0.6414100486223663,True,2101
2408371,11319391405,518865790,11085,0,1132,1,1.0,20000.0,False,11085,11083,1,6,180,-1,,0.6415552855407047,True,2101
2408372,11319391405,518865790,11083,0,1132,3,1.0,20000.0,False,11083,11083,3,6,73,-1,,0.6417004048582996,True,2101
2408373,11319391405,518865790,11086,0,1132,3,1.0,20000.0,False,11086,11083,3,6,1,-1,,0.641845406717928,True,2101
2408374,11319391405,518865790,11084,0,1132,0,1.0,20000.0,False,11084,11083,0,6,27,-1,,0.6419902912621359,True,2101
2408375,11319691847,518865790,10235,0,1133,2,1.0,44250.0,True,10235,10232,2,6,91,-1,,0.6421350586332389,False,2101
2408376,11319691847,518865790,10233,0,1133,0,1.0,44250.0,True,10233,10232,0,6,53,-1,,0.6422797089733225,False,2101
2408377,11319691847,518865790,10234,0,1133,2,0.0,44250.0,True,10234,10232,3,6,179,-1,,0.6424242424242425,False,2101
2408378,11319691847,518865790,10232,0,1133,1,0.0,44250.0,True,10232,10232,3,6,27,-1,,0.6421647819063004,False,2101
2408379,11320445207,518865790,10163,0,1134,0,1.0,40750.0,False,10163,10160,0,6,79,-1,,0.641905530884134,True,2101
2408380,11320445207,518865790,10162,0,1134,2,1.0,40750.0,False,10162,10160,2,6,27,-1,,0.6420500403551251,True,2101
