timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,correct_answer,part,tag,tags1,tags2,target_enc_user_id,count_enc_user_id,user_count_bin,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_index_content_id,previous_answer_content_id,ql_table2_mean,ql_table2_sum,ql_table2_max,ql_table2_min,ql_table2_last,qq_table_mean,qq_table_sum,qq_table_max,qq_table_min,qq_table_last,content_ua_table2_mean,content_ua_table2_sum,content_ua_table2_max,content_ua_table2_min,content_ua_table2_last,content_rating,user_id_rating,rating_diff_content_user_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,target_enc_user_count_bin,target_enc___user_id____user_count_bin__,target_enc___content_id____user_count_bin__,target_enc___part____prior_question_elapsed_time_bin__,target_enc_previous_3_ans,__user_id____part___rating,rating_diff_content___user_id____part__,__user_id____tags1___rating,rating_diff_content___user_id____tags1__,__user_id____tags2___rating,rating_diff_content___user_id____tags2__,te_mean,te_max,te_min,te_std,te_peak
127504,1313444100,9315,0,10,3,1.0,4000.0,0,3,5,-1,55,-1,1.0,10,0,0.5121413,-177.35442,-0.19749935,0.7134086,-0.2865914,-1.1974994,1,17014,10444.444,-6444.4443,0.66782534,0.04558325,0.3175618,0.3175618,-0.19457948,4.6592665,0.51769626,0.005554974,-99,-99,,,,,,0.57019234,0.57019234,0.57019234,0.57019234,0.57019234,0.6878984,6.8789835,0.75268376,0.6279742,0.7193401,1561,1576,-2,26991.832,-22991.832,0.51008284,1.0,0.39879155,0.63758504,0.7270409,1569,-10,1500,-15,1569,-8,0.683663,1.0,0.39879155,0.23973754,0.60120845
9820346943,1313689390,9315,0,1726,3,1.0,1000.0,1,3,5,-1,55,-1,0.6927954,1805,4,0.51267916,-177.35442,-0.19727966,0.7133857,0.020590305,-0.8900751,0,51575,16706.158,-15706.158,0.6438007,0.069585025,80.16592,0.1288841,-0.38379505,44.364586,0.04559567,-0.46708348,-99,-99,0.5791746,22.587809,0.61144066,0.5033784,0.5877886,0.6028768,6.6316447,0.6160298,0.58446455,0.6126821,0.661447,66.1447,0.7144015,0.5951708,0.6541691,1561,1725,-151,26966.258,-25966.258,0.6936551,0.682959,0.6519608,0.4567283,0.66139704,1702,-143,1521,-36,1706,-145,0.62173927,0.6936551,0.4567283,0.09624406,0.23692676
2266594101,1314254160,9315,0,971,3,1.0,18000.0,1,3,5,-1,55,-1,0.8537095,976,3,0.51321584,-177.04721,-0.19671912,0.7135414,-0.14016813,-1.0504286,4,87694,19514.992,-1514.9922,0.6558434,0.05769801,106.12436,0.19985755,-0.3133583,32.327118,0.1995501,-0.31366575,-99,-99,0.5782105,8.094947,0.6097028,0.51072556,0.59372073,0.59958553,13.790467,0.6235504,0.57019234,0.6026786,0.6647021,66.470215,0.7193401,0.5557633,0.66237396,1561,1732,-158,26937.406,-8937.406,0.6729193,0.8611111,0.56790125,0.6125162,0.6447196,1681,-122,1537,-52,1685,-124,0.6751561,0.8611111,0.51321584,0.13481097,0.34789526
5026172072,1314908340,9315,0,3554,3,1.0,24000.0,1,3,5,-1,55,-1,0.75588495,4712,4,0.5137514,-176.90092,-0.19633843,0.71358836,-0.04229659,-0.95222336,5,53693,27503.217,-3503.2168,0.6568189,0.05676943,83.842026,0.08679299,-0.42695838,281.50757,0.14570785,-0.36804354,-99,-99,0.58894277,19.435112,0.61144066,0.5033784,0.5854167,,,,,,0.67328304,67.3283,0.7150727,0.57607675,0.6906567,1561,1738,-164,26927.486,-2927.4863,0.6938934,0.75863975,0.6536585,0.60687155,0.6577499,1754,-195,1635,-150,1730,-169,0.66292137,0.75863975,0.5137514,0.08589656,0.24488837
9406455905,1315255590,9315,0,231,2,0.0,22000.0,1,3,5,-1,55,-1,0.7355372,245,2,0.51428574,-176.6568,-0.19585012,0.7136126,-0.021924555,-0.9313873,5,41491,28136.568,-6136.5684,0.63081276,0.08279985,7.8321614,0.1506185,-0.36366725,29.847279,0.17766237,-0.33662337,-99,-99,0.56641495,1.6992449,0.59090906,0.54515743,0.59090906,0.59869784,16.164843,0.6235504,0.5830292,0.6086956,0.65995854,65.99586,0.7316534,0.6157654,0.6765153,1561,1672,-98,26924.242,-4924.242,0.65873843,0.71631205,0.55172414,0.60686374,0.72727096,1656,-97,1508,-23,1661,-100,0.6443903,0.7355372,0.51428574,0.08895507,0.22125143
68679,1315847690,9315,0,3,2,0.0,23000.0,0,3,5,-1,55,-1,1.0,3,0,0.51372117,-177.39235,-0.19644777,0.7139294,-0.2860706,-1.1964477,5,24616,12000.0,11000.0,0.6546605,0.05926889,0.0,,,0.9689003,0.32296678,-0.19075438,-99,-99,,,,,,,,,,,0.6650933,1.9952799,0.68055654,0.6347886,0.68055654,1561,1519,55,26918.79,-3918.789,0.5101867,1.0,0.4006024,0.6069255,0.7272997,1518,41,1500,-15,1518,43,0.6798194,1.0,0.4006024,0.24045968,0.5993976
190749,1316260070,9315,0,5,3,1.0,19000.0,0,3,5,-1,55,-1,0.8,5,0,0.5131579,-178.39235,-0.19733666,0.71402454,-0.08597547,-0.9973367,4,38276,39750.0,-20750.0,0.648416,0.06560856,0.0,,,1.1305335,0.22610669,-0.2870512,-99,-99,,,,,,,,,,,0.6597824,3.2989123,0.71557885,0.5948723,0.71557885,1561,1521,53,26914.453,-7914.453,0.51017326,0.8,0.3993994,0.61268055,0.6468832,1520,39,1500,-15,1520,41,0.61175627,0.8,0.3993994,0.15124062,0.4006006
195003,1316520660,9315,0,9,3,1.0,16000.0,0,3,5,-1,55,-1,1.0,9,0,0.5136911,-178.19234,-0.19689761,0.71434015,-0.28565985,-1.1968976,4,18641,17875.0,-1875.0,0.65133464,0.06300551,0.7924504,0.3962252,-0.11746591,3.307475,0.47249645,-0.041194677,-99,-99,,,,,,,,,,,0.671735,6.0456147,0.75268376,0.57941085,0.75268376,1561,1571,3,26905.709,-10905.709,0.5101806,1.0,0.4011976,0.61268383,0.72729754,1557,2,1507,-22,1557,4,0.6807216,1.0,0.4011976,0.24006698,0.5988024
23347783182,1318326830,9315,0,187,3,1.0,5000.0,1,3,5,-1,55,-1,0.6453901,286,2,0.5142232,-178.19234,-0.19668029,0.71426415,0.06887406,-0.8420704,1,33436,29434.057,-24434.057,0.6559293,0.058334827,-2.3346052,-0.023346052,-0.5375693,1.2033874,0.036466286,-0.47775692,-99,-99,0.5863545,0.5863545,0.5863545,0.5863545,0.5863545,0.5893739,3.5362432,0.5987762,0.5770492,0.5770492,0.66343594,66.34359,0.7202882,0.47687447,0.47687447,1561,1514,60,26893.672,-21893.672,0.6587563,0.6229508,0.5470086,0.6378886,0.5807307,1516,43,1500,-15,1517,44,0.6009926,0.6587563,0.5142232,0.054779876,0.1445331
186108,1321341500,9315,0,8,3,1.0,7000.0,0,3,5,-1,55,-1,0.75,8,0,0.5147541,-177.83774,-0.19607247,0.7143035,-0.035696507,-0.94607246,2,31881,19571.428,-12571.428,0.64782333,0.06648016,0.35104364,0.35104364,-0.16371047,0.8364416,0.11949165,-0.39526248,-99,-99,,,,,,,,,,,0.6555195,5.244156,0.69598365,0.6116698,0.6350548,1561,1529,45,26869.533,-19869.533,0.51013476,0.75,0.40298507,0.63099325,0.6615076,1522,37,1507,-22,1522,39,0.60291064,0.75,0.40298507,0.13155605,0.34701493
5710568453,1325165520,9315,0,576,3,1.0,19000.0,1,3,5,-1,55,-1,0.80886185,1168,4,0.5152838,-177.58774,-0.1955812,0.7144075,-0.09445435,-1.004443,4,61279,27783.06,-8783.061,0.6624555,0.051952004,11.048291,0.13152727,-0.38375655,32.329628,0.15249825,-0.36278558,-99,-99,0.5795392,4.6363134,0.6051454,0.5452917,0.5452917,0.60091245,4.2063875,0.6126821,0.58859116,0.6053384,0.6779264,67.79264,0.7126992,0.44864643,0.697346,1561,1733,-159,26847.65,-7847.6504,0.6939176,0.8231707,0.6553398,0.612741,0.6615892,1686,-127,1534,-49,1682,-121,0.6815577,0.8231707,0.5152838,0.10792144,0.3078869
250472,1325365840,9315,0,7,2,0.0,29000.0,0,3,5,-1,55,-1,0.85714287,7,0,0.51581246,-177.39659,-0.19515577,0.7145643,-0.14257854,-1.0522987,6,33180,32666.666,-3666.666,0.66461223,0.04995209,0.1752451,0.1752451,-0.34056735,2.1086497,0.35144162,-0.16437083,-99,-99,,,,,,0.5713724,1.1427448,0.57255244,0.57019234,0.57019234,0.67969745,4.7578826,0.74248326,0.5723679,0.74248326,1561,1536,38,26839.016,2160.9844,0.5101371,0.85714287,0.4047619,0.6013462,0.64696145,1532,27,1500,-15,1532,29,0.627615,0.85714287,0.4047619,0.17435347,0.45238096
112656,1327212160,9315,0,7,1,0.0,9000.0,0,3,5,-1,55,-1,0.71428573,7,0,0.51525056,-178.25374,-0.19588323,0.714564,0.0002782941,-0.91016895,2,13644,13833.333,-4833.333,0.641923,0.072641015,0.21645021,0.21645021,-0.29880035,1.1791359,0.19652265,-0.3187279,-99,-99,,,,,,0.57291764,1.1458353,0.57564294,0.57019234,0.57564294,0.6504216,4.5529513,0.6934876,0.59162754,0.6310841,1561,1523,51,26841.39,-17841.39,0.5100768,0.71428573,0.40356082,0.6310319,0.7274302,1520,39,1500,-15,1520,41,0.60227454,0.7274302,0.40356082,0.127243,0.3238694
2540531008,1330059120,9315,0,418,2,0.0,14000.0,1,3,5,-1,55,-1,0.4507389,418,3,0.51468986,-178.96802,-0.19645227,0.71427476,0.26353586,-0.64719117,3,30776,20224.691,-6224.6914,0.6441611,0.07011366,-0.23970586,-0.039950978,-0.5546408,-26.294233,-0.06829671,-0.5829866,-99,-99,0.5431774,3.2590644,0.6005937,0.5108286,0.6005937,0.59919906,23.368765,0.6235504,0.57255244,0.60478467,0.64478856,64.47886,0.7181055,0.5577662,0.6422021,1561,1559,15,26821.807,-12821.807,0.6730754,0.53608245,0.5705522,0.62295854,0.59174794,1538,21,1509,-24,1541,20,0.5656922,0.6730754,0.4507389,0.07326361,0.22233647
144308,1335051200,9315,0,8,3,1.0,19000.0,0,3,5,-1,55,-1,0.625,8,0,0.5141304,-179.41876,-0.1967311,0.71417695,0.08917695,-0.8217311,4,24003,13142.857,5857.1426,0.64322865,0.0709483,0.1577236,0.1577236,-0.3564068,1.0779035,0.15398622,-0.3601442,-99,-99,,,,,,0.59375876,1.1875175,0.6031746,0.58434296,0.6031746,0.6484533,5.1876264,0.73073334,0.52706647,0.6469948,1561,1526,48,26807.748,-7807.748,0.51028955,0.625,0.40236688,0.6126994,0.646881,1523,36,1500,-15,1523,38,0.5623382,0.646881,0.40236688,0.08959223,0.24451411
11227889377,1335595300,9315,0,417,3,1.0,20000.0,1,3,5,-1,55,-1,0.69411767,430,3,0.514658,-179.04376,-0.19610488,0.714155,0.020037353,-0.89022255,4,68976,24808.56,-4808.5605,0.6392027,0.074952304,0.92752934,0.007995943,-0.506662,57.03978,0.19874488,-0.31591308,-99,-99,0.5768646,2.884323,0.6097028,0.51072556,0.51072556,0.60133576,8.4187,0.6194553,0.57255244,0.60163337,0.66306907,66.30691,0.7243104,0.5991131,0.703007,1561,1723,-149,26799.195,-6799.1953,0.6731409,0.7522124,0.56707317,0.612696,0.72740334,1739,-180,1513,-28,1743,-182,0.64875734,0.7522124,0.514658,0.087078154,0.23755443
328956,1336134130,9315,0,9,0,0.0,57000.0,0,3,5,-1,55,-1,0.5555556,9,0,0.5151844,-178.73788,-0.19555567,0.7139816,0.15842605,-0.75111127,7,40011,28875.0,28125.0,0.6428337,0.07114792,0.0,,,0.64976394,0.07219599,-0.4429884,-99,-99,,,,,,,,,,,0.6503013,5.8527117,0.67307025,0.6228376,0.67307025,1561,1514,60,26791.758,30208.242,0.51031095,0.5555556,0.4041298,0.59804773,0.66167897,1512,47,1500,-15,1512,49,0.5429233,0.66167897,0.4041298,0.0801638,0.25754917
65751,1337894040,9315,0,3,0,0.0,17000.0,0,3,5,-1,55,-1,0.6666667,3,0,0.5146262,-179.29344,-0.1959491,0.71393,0.047263324,-0.8626158,4,25942,16000.0,1000.0,0.6649073,0.049022734,0.35588974,0.35588974,-0.15873647,-0.11264628,-0.05632314,-0.5709493,-99,-99,,,,,,,,,,,0.67467594,2.0240278,0.71557885,0.621489,0.71557885,1561,1502,72,26824.771,-9824.771,0.5103644,0.6666667,0.40294117,0.61265403,0.6468392,1497,62,1500,-15,1497,64,0.5743941,0.6666667,0.40294117,0.10067165,0.26372552
817242099,1339022870,9315,0,129,3,1.0,11000.0,1,3,5,-1,55,-1,0.665,205,2,0.51406926,-179.9601,-0.19646299,0.71387666,0.048876643,-0.861463,3,34393,29798.92,-18798.92,0.6501636,0.063713074,-0.2637527,-0.0073264637,-0.52139574,1.604013,0.03208026,-0.481989,-99,-99,0.5844066,1.1688132,0.61144066,0.5573725,0.61144066,0.5918017,8.877026,0.60346484,0.56751055,0.5749601,0.6616433,66.16433,0.7062892,0.4835943,0.6569669,1561,1607,-33,26814.045,-15814.045,0.6589662,0.6960784,0.5508475,0.6229618,0.65793025,1538,21,1496,-11,1534,27,0.62369335,0.6960784,0.51406926,0.066691674,0.18200916
90702,1339092420,9315,0,3,1,0.0,17000.0,0,3,5,-1,55,-1,1.0,3,0,0.5145946,-179.6251,-0.19588342,0.71418834,-0.28581166,-1.1958834,4,48151,12500.0,4500.0,0.6444178,0.069770515,0.0,,,1.1164808,0.3721603,-0.14243433,-99,-99,,,,,,,,,,,0.66170496,1.9851148,0.69340986,0.6257013,0.69340986,1561,1518,56,26796.8,-9796.801,0.51036704,1.0,0.40175954,0.6126907,0.72735083,1518,41,1500,-15,1518,43,0.680966,1.0,0.40175954,0.23983264,0.5982405
9178706744,1347616060,9315,0,213,0,0.0,53000.0,1,3,5,-1,55,-1,0.654321,248,2,0.51403886,-180.6251,-0.19675937,0.71412313,0.059802115,-0.8510804,7,40471,32034.562,20965.438,0.6474105,0.06671262,1.0712594,0.042850375,-0.4711885,21.684916,0.12831311,-0.38572574,-99,-99,0.5748876,2.874438,0.6097028,0.5462725,0.5631783,0.5976093,25.09959,0.6270854,0.5770492,0.5860215,0.6519744,65.19744,0.71439874,0.4023434,0.71439874,1561,1647,-73,26786.129,26213.871,0.65889573,0.64827585,0.5546219,0.5980249,0.66164863,1636,-77,1504,-19,1639,-78,0.6128324,0.66164863,0.51403886,0.058949538,0.14760977
10093494730,1349605170,9315,0,53,3,1.0,20000.0,1,3,5,-1,55,-1,0.5686275,53,1,0.51348436,-181.27942,-0.19725727,0.713965,0.14533752,-0.76588476,4,64489,24020.0,-4020.0,0.6579755,0.055989504,2.1127393,0.15090995,-0.3625744,0.78880596,0.02131908,-0.49216527,-99,-99,0.59377575,1.1875515,0.6018856,0.5856658,0.6018856,0.5935139,11.870278,0.6270854,0.57019234,0.5873016,0.66015196,33.66775,0.7316534,0.5806713,0.6316125,1561,1569,5,26814.652,-6814.6523,0.64507705,0.65,0.44705883,0.6126105,0.64686227,1534,25,1500,-15,1535,26,0.5833886,0.65,0.44705883,0.07833227,0.20294115
15121117074,1352296820,9315,0,187,1,0.0,9000.0,1,3,5,-1,55,-1,0.52840906,186,2,0.51400864,-180.84805,-0.19657397,0.7137635,0.18535441,-0.72498304,2,28394,16714.285,-7714.285,0.6296833,0.08408016,-14.277018,-0.21964642,-0.7336551,-7.75905,-0.06806184,-0.58207047,-99,-99,0.582818,2.91409,0.60696673,0.5612339,0.57473445,0.59136635,11.827327,0.6194553,0.56751055,0.56751055,0.6152828,61.52828,0.6916004,0.4898852,0.6243134,1561,1397,177,26807.246,-17807.246,0.658858,0.5063291,0.55,0.63089645,0.6468446,1500,59,1443,42,1502,59,0.576478,0.658858,0.5063291,0.066500984,0.15252888
95523,1353048210,9315,0,8,0,0.0,4000.0,0,3,5,-1,55,-1,0.875,8,0,0.51345533,-181.37646,-0.19693427,0.71393836,-0.16106164,-1.0719342,1,6112,10857.143,-6857.1426,0.64085317,0.07308519,0.31659752,0.31659752,-0.19685781,2.413022,0.34471744,-0.16873789,-99,-99,,,,,,0.60796976,1.2159395,0.61379856,0.60214096,0.60214096,0.6559895,5.247916,0.729447,0.5997732,0.729447,1561,1545,29,26787.91,-22787.91,0.51045233,0.875,0.4005848,0.63766164,0.7272759,1538,21,1509,-24,1538,23,0.64849,0.875,0.4005848,0.18604828,0.4744152
4394942793,1355483590,9315,0,464,3,1.0,22000.0,1,3,5,-1,55,-1,0.73804575,484,3,0.5129032,-182.25146,-0.1976697,0.71396446,-0.02408129,-0.93571544,5,112773,25034.896,-3034.8965,0.6426649,0.07129955,11.104664,0.100042015,-0.4128612,32.92957,0.09800467,-0.41489854,-99,-99,0.5929197,1.1858394,0.5960879,0.58975154,0.5960879,0.5934163,5.9341626,0.61406845,0.578105,0.58446455,0.6524115,65.24116,0.6906641,0.5903585,0.6469743,1561,1683,-109,26763.195,-4763.1953,0.6733044,0.78443116,0.56969696,0.60686755,0.57504606,1659,-100,1488,-3,1661,-100,0.637185,0.78443116,0.5129032,0.09826828,0.27152795
326606179,1355651420,9315,0,64,3,1.0,19000.0,1,3,5,-1,55,-1,0.7903226,64,1,0.5134264,-181.9895,-0.19717173,0.71404713,-0.07627547,-0.98749435,4,37205,19081.967,-81.9668,0.6409597,0.073087454,2.8310542,0.10110908,-0.41231734,9.932815,0.2837947,-0.22963172,-99,-99,0.54900104,1.0980021,0.57559806,0.52240396,0.52240396,0.5888339,12.365513,0.6105458,0.5802387,0.59803116,0.65000844,40.30052,0.6995849,0.5390893,0.6547641,1561,1662,-88,26758.035,-7758.035,0.64518857,0.8125,0.45348838,0.61286163,0.7273422,1632,-73,1500,-15,1634,-73,0.6507329,0.8125,0.45348838,0.13585919,0.35901162
3231801563,1355723870,9315,0,2187,0,0.0,11000.0,1,3,5,-1,55,-1,0.7786238,3591,4,0.5139485,-181.77983,-0.19673142,0.71411693,-0.06450689,-0.97535527,3,38315,33487.668,-22487.668,0.6636041,0.05051285,121.018425,0.16222309,-0.3517254,39.940907,0.060061514,-0.453887,-99,-99,0.582822,16.901838,0.61144066,0.534789,0.60783654,,,,,,0.6820314,68.20314,0.7479804,0.58445346,0.6634352,1561,1674,-100,26749.639,-15749.639,0.69468445,0.7959502,0.65700483,0.6230602,0.7274028,1603,-44,1507,-22,1609,-48,0.6843821,0.7959502,0.5139485,0.09733392,0.28200167
2777485,1357596880,9315,0,31,2,0.0,41000.0,1,3,5,-1,55,-1,0.6666667,31,1,0.51339763,-182.55846,-0.19736049,0.71406573,0.047399044,-0.86402714,6,88487,30862.068,10137.932,0.6337637,0.08030206,1.8332582,0.14101985,-0.37237778,0.27839845,0.02530895,-0.4880887,-99,-99,0.5573725,0.5573725,0.5573725,0.5573725,0.5573725,0.5942363,1.1884726,0.5987762,0.5896964,0.5896964,0.63311595,18.993479,0.68742967,0.4047887,0.68558615,1561,1554,20,26732.611,14267.389,0.64520234,,0.4597701,0.6014137,0.6579982,1510,49,1500,-15,1510,51,0.59074146,0.6666667,0.4597701,0.0854442,0.20689657
7735420,1357596880,9315,0,62,3,1.0,50000.0,1,3,5,-1,55,-1,0.61538464,94,1,0.51284796,-183.22511,-0.1978673,0.7139592,0.09857458,-0.813252,6,103084,36898.043,13101.957,0.6472559,0.06670332,1.8332582,0.14101985,-0.3718281,-3.0733156,-0.118204445,-0.6310524,62,0,,,,,,,,,,,0.64915985,59.073547,0.71167195,0.4047887,0.67128956,1561,1572,2,26748.02,23251.98,0.6451975,0.59016395,0.45454547,0.6014078,0.5919214,1473,86,1492,-7,1515,46,0.573067,0.6451975,0.45454547,0.06597762,0.19065204
60348722569,1360065450,9315,0,124,3,1.0,7000.0,0,3,5,-1,55,-1,0.8031915,188,2,0.51336896,-182.8405,-0.19723895,0.71405536,-0.08913612,-1.0004305,2,16465,18357.342,-11357.342,0.6547665,0.05928886,7.246895,0.24156316,-0.27180582,6.712461,0.1917846,-0.32158434,-99,-99,,,,,,0.58693683,6.456305,0.6039886,0.56751055,0.5873606,0.6333891,63.338913,0.7316534,0.37488028,0.7316534,1561,1683,-109,26773.102,-19773.102,0.65911394,0.6551724,0.54545456,0.63111603,0.64702314,1581,-22,1509,-24,1614,-53,0.63634866,0.8031915,0.51336896,0.09330612,0.28982252
254776,1360144360,9315,0,9,2,0.0,28000.0,0,3,5,-1,55,-1,1.0,9,0,0.5138889,-182.64369,-0.19681433,0.71436316,-0.28563684,-1.1968143,6,16813,27000.0,1000.0,0.66692996,0.047433197,0.2883008,0.2883008,-0.22558808,3.905705,0.5579578,0.044068933,-99,-99,,,,,,,,,,,0.68320686,6.148862,0.75268376,0.6136147,0.66309,1561,1567,7,26751.795,1248.2051,0.5106238,1.0,0.39941692,0.6013613,0.72741556,1557,2,1500,-15,1557,4,0.67895806,1.0,0.39941692,0.24091241,0.6005831
7108443621,1363546520,9315,0,315,2,0.0,17000.0,1,3,5,-1,55,-1,0.7232704,327,3,0.5133405,-183.64369,-0.1976789,0.71437275,-0.008897662,-0.92094934,4,43864,18198.738,-1198.7383,0.65239954,0.061973214,0.46291238,0.014027648,-0.49931282,56.87336,0.20909323,-0.30424726,-99,-99,0.58760244,4.7008195,0.6041667,0.5706427,0.5985376,0.59875023,10.178754,0.61406845,0.5812772,0.6031746,0.66410434,66.41043,0.7243104,0.5200981,0.6832576,1561,1769,-195,26753.139,-9753.139,0.6732664,0.7777778,0.57228917,0.61290973,0.72737604,1757,-198,1503,-18,1761,-200,0.6571757,0.7777778,0.5133405,0.09482805,0.26443732
65940,1364485470,9315,0,3,2,0.0,17000.0,0,3,5,-1,55,-1,1.0,3,0,0.5127932,-184.36696,-0.19824405,0.71467954,-0.28532046,-1.1982441,4,24335,17000.0,0.0,0.6381369,0.076542616,0.4598689,0.22993445,-0.28285873,0.29296237,0.29296237,-0.21983081,-99,-99,,,,,,,,,,,0.6503986,1.951196,0.6602419,0.6315549,0.6315549,1561,1513,61,26742.652,-9742.652,0.5106635,1.0,0.39825583,0.6129657,0.7273767,1505,54,1500,-15,1505,56,0.6802935,1.0,0.39825583,0.24067624,0.6017442
776467,1364485470,9315,0,11,2,0.0,15000.0,1,3,5,-1,55,-1,0.45454547,11,0,0.5122471,-185.36696,-0.19910522,0.7144004,0.25985494,-0.6536507,3,20729,20300.0,-5300.0,0.6540431,0.060357332,0.4598689,0.22993445,-0.28231263,-1.7137362,-0.19041513,-0.7026622,7,0,,,,,,,,,,,0.6542005,7.1962056,0.7193401,0.5863043,0.6326221,1561,1491,83,26732.188,-11732.1875,0.51066047,0.45454547,0.39710146,0.62315166,0.5808965,1483,76,1487,-2,1483,78,0.5047354,0.62315166,0.39710146,0.07803587,0.2260502
105368564,1364731860,9315,0,175,2,0.0,17000.0,1,3,5,-1,55,-1,0.70353985,229,2,0.5117021,-185.8215,-0.1993793,0.7143888,0.010848939,-0.9029192,4,25721,21542.832,-4542.832,0.65821517,0.056173623,7.7842274,0.23588568,-0.27581644,13.497867,0.1216024,-0.3900997,-99,-99,0.5977559,1.7932677,0.60783654,0.5863545,0.5990767,0.60096747,15.024187,0.6201022,0.5770492,0.60478467,0.67074454,67.074455,0.75268376,0.5557633,0.65308976,1561,1693,-119,26719.6,-9719.6,0.65917903,0.7559055,0.5491803,0.6129484,0.6579917,1639,-80,1484,1,1638,-77,0.63577807,0.7559055,0.5117021,0.0851259,0.24420339
108090202,1364731860,9315,0,183,3,1.0,27000.0,1,3,5,-1,55,-1,0.69957083,237,2,0.51115835,-186.52505,-0.19991967,0.71437293,0.014802098,-0.8994905,6,35738,21431.625,5568.375,0.65820056,0.05617237,7.7842274,0.23588568,-0.27527267,13.54518,0.114789665,-0.39636868,7,0,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.67139477,67.13947,0.75268376,0.5557633,0.64056456,1561,1680,-106,26709.182,290.81836,0.65917856,0.74626863,0.54471546,0.60144234,0.7504186,1630,-71,1482,3,1630,-69,0.64467895,0.7504186,0.51115835,0.09523178,0.23926026
167467366,1364731860,9315,0,233,3,1.0,18000.0,1,3,5,-1,55,-1,0.7081851,287,2,0.51167727,-186.22462,-0.19938396,0.7143663,0.00618124,-0.90756905,4,64037,21279.06,-3279.0605,0.6572998,0.0570665,8.29142,0.2438653,-0.26781195,23.49874,0.1424166,-0.36926067,49,1,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.6640702,66.40702,0.75268376,0.5557633,0.6554497,1561,1714,-140,26709.492,-8709.492,0.65918225,0.74725276,0.5483871,0.6129473,0.72737557,1677,-118,1489,-4,1678,-117,0.645001,0.74725276,0.51167727,0.09089484,0.2355755
273457296,1364731860,9315,0,453,3,1.0,38000.0,1,3,5,-1,55,-1,0.72790295,587,3,0.5121951,-185.9328,-0.19885862,0.71438074,-0.013522208,-0.92676157,6,39228,23295.49,14704.51,0.6593717,0.055009067,8.29142,0.2438653,-0.2683298,56.57628,0.1580343,-0.35416082,299,1,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.6775699,67.75699,0.72845954,0.5758098,0.6903425,1561,1779,-205,26700.178,11299.822,0.67331964,0.7706767,0.56886226,0.60146415,0.68508154,1718,-159,1494,-9,1737,-176,0.6485003,0.7706767,0.5121951,0.09157852,0.25848156
420318602,1364731860,9315,0,508,3,1.0,10000.0,1,3,5,-1,55,-1,0.7358779,667,3,0.5127119,-185.6607,-0.19835545,0.71440375,-0.021474123,-0.9342333,2,226097,24687.105,-14687.105,0.6598553,0.054548442,7.766524,0.19914164,-0.31357026,62.480293,0.15857942,-0.35413247,79,1,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.67307085,67.30708,0.729447,0.56337535,0.6608522,1561,1763,-189,26712.25,-16712.25,0.6733254,0.7761628,0.5714286,0.6311897,0.7273761,1710,-151,1509,-24,1721,-160,0.6611532,0.7761628,0.5127119,0.095155805,0.26345092
439763163,1367563360,9315,0,81,3,1.0,27000.0,1,3,5,-1,55,-1,0.67741936,94,1,0.5132275,-185.39659,-0.19786188,0.7143643,0.036944926,-0.8752812,6,110218,22292.533,4707.467,0.59584165,0.118522644,2.608113,0.065202825,-0.4480247,8.15875,0.26318547,-0.25004205,-99,-99,0.57559806,0.57559806,0.57559806,0.57559806,0.57559806,0.58636487,14.6591215,0.61517113,0.56751055,0.5788019,0.60497755,56.262913,0.7905961,0.40507632,0.6354983,1561,1619,-45,26694.414,305.58594,0.64533925,0.7580645,0.46067417,0.60145557,0.6470429,1606,-47,1500,-15,1608,-47,0.61474615,0.7580645,0.46067417,0.100555085,0.29739034
5522820622,1368415400,9315,0,587,3,1.0,18000.0,1,3,5,-1,55,-1,0.60031104,646,3,0.5137421,-185.074,-0.19730704,0.7142428,0.113931775,-0.7976181,4,63893,19237.262,-1237.2617,0.6428484,0.07139444,10.531399,0.10427128,-0.4094708,-9.619074,-0.021140821,-0.5348829,-99,-99,0.58110964,1.7433288,0.59015024,0.5706427,0.59015024,0.59969133,8.99537,0.61517113,0.58514494,0.6031746,0.6506406,65.06406,0.7137299,0.57111776,0.5757978,1561,1565,9,26694.74,-8694.74,0.67336565,0.5521472,0.5739645,0.612963,0.5808672,1527,32,1514,-29,1544,17,0.58676577,0.67336565,0.5137421,0.05016453,0.15962356
