,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,predict,target,diff_target
9428,9428,9551163495,1283420,3119,0,2806,0,1.0,25666.0,True,3119,3117,0,4,136 144 81,-1,,1462,1727,-265,1676,-283,17,14,,,
9429,9429,9551269699,1283420,2607,0,2807,1,1.0,26666.0,True,2607,2605,1,4,82 67 29,-1,,1493,1729,-236,1678,-247,17,14,,,
9430,9430,9551269699,1283420,2606,0,2807,1,1.0,26666.0,True,2606,2605,1,4,136 67 29,-1,,1511,1732,-221,1681,-235,17,15,,,
9431,9431,9551269699,1283420,2605,0,2807,3,1.0,26666.0,True,2605,2605,3,4,106 67 29,-1,,1148,1736,-588,1684,-590,17,11,,,
9432,9432,9551387769,1283420,2800,0,2808,0,1.0,20000.0,True,2800,2800,0,4,74 103 162 102,-1,,1073,1736,-663,1685,-662,17,10,,,
9433,9433,9551387769,1283420,2802,0,2808,1,1.0,20000.0,True,2802,2800,1,4,82 103 162 102,-1,,1210,1736,-526,1685,-527,17,12,,,
9434,9434,9551387769,1283420,2801,0,2808,3,0.0,20000.0,True,2801,2800,2,4,136 103 162 102,-1,,1392,1737,-345,1686,-349,17,13,,,
9435,9435,9563385780,1283420,8442,0,2809,2,0.0,23333.0,True,8442,8442,0,5,73,-1,,1215,1724,-509,1666,-463,17,12,,,
9436,9436,9563686534,1283420,4619,0,2810,3,1.0,27000.0,True,4619,4619,3,5,79,-1,,1588,1710,-122,1652,-75,17,15,,,
9437,9437,9563802950,1283420,3762,0,2811,3,0.0,33000.0,True,3762,3762,2,5,152,-1,,1535,1715,-180,1658,-139,17,15,,,
9438,9438,9563909881,1283420,5633,0,2812,1,0.0,35000.0,True,5633,5633,2,5,73,-1,,1611,1704,-93,1648,-56,17,16,,,
9439,9439,9564020018,1283420,9563,0,2813,2,1.0,29000.0,True,9563,9563,2,5,173,-1,,1327,1694,-367,1639,-325,16,13,,,
9440,9440,9564120633,1283420,5358,0,2814,3,0.0,32000.0,True,5358,5358,2,5,14,-1,,1582,1696,-114,1641,-65,16,15,,,
9441,9441,9564258287,1283420,6326,0,2815,2,0.0,45000.0,True,6326,6326,1,5,53,-1,,1642,1686,-44,1632,-1,16,16,,,
9442,9442,9564508069,1283420,4712,0,2816,1,1.0,51000.0,True,4712,4712,1,5,14,-1,,1440,1678,-238,1625,-186,16,14,,,
9443,9443,9564665419,1283420,9433,0,2817,3,1.0,49000.0,True,9433,9433,3,5,1,-1,,1360,1681,-321,1629,-279,16,13,,,
9444,9444,9564782010,1283420,3613,0,2818,3,1.0,14000.0,True,3613,3613,3,5,53,-1,,1619,1683,-64,1631,-21,16,16,,,
9445,9445,9564954204,1283420,4094,0,2819,2,0.0,47000.0,True,4094,4094,1,5,1,-1,,1702,1689,13,1638,47,16,17,,,
9446,9446,9565051895,1283420,5970,0,2820,3,0.0,55000.0,True,5970,5970,0,5,60,-1,,1634,1682,-48,1632,-13,16,16,,,
9447,9447,9565162060,1283420,8369,0,2821,1,1.0,22000.0,True,8369,8369,1,5,53,-1,,1337,1673,-336,1624,-300,16,13,,,
9448,9448,9565261032,1283420,4509,0,2822,1,1.0,17000.0,True,4509,4509,1,5,73,-1,,1614,1675,-61,1626,-27,16,16,,,
9449,9449,9565372449,1283420,3957,0,2823,1,1.0,22000.0,True,3957,3957,1,5,73,-1,,1542,1681,-139,1633,-102,16,15,,,
9450,9450,9565469473,1283420,4187,0,2824,2,0.0,55000.0,True,4187,4187,0,5,60,-1,,1713,1686,27,1639,56,16,17,,,
9451,9451,9565515780,1283420,8916,0,2825,0,1.0,17000.0,True,8916,8916,0,5,73,-1,,1122,1679,-557,1632,-521,16,11,,,
9452,9452,9565550264,1283420,5887,0,2826,0,1.0,8000.0,True,5887,5887,0,5,91,-1,,1471,1679,-208,1633,-178,16,14,,,
9453,9453,9565785892,1283420,5748,0,2827,2,0.0,14000.0,True,5748,5748,3,5,8,-1,,1489,1683,-194,1637,-149,16,14,,,
9454,9454,9566744205,1283420,4305,0,2828,0,1.0,58000.0,True,4305,4305,0,5,152,-1,,1562,1672,-110,1626,-80,16,15,,,
9455,9455,9567627429,1283420,8601,0,2829,1,0.0,16000.0,True,8601,8601,0,5,73,-1,,1586,1677,-91,1632,-65,16,15,,,
9456,9456,9567716705,1283420,6683,0,2830,1,0.0,52000.0,True,6683,6683,2,5,1,-1,,1704,1667,37,1623,79,16,17,,,
9457,9457,9567796068,1283420,5043,0,2831,1,0.0,27000.0,True,5043,5043,3,5,1,-1,,1680,1661,19,1617,42,16,16,,,
9458,9458,9567928459,1283420,5830,0,2832,0,1.0,11000.0,True,5830,5830,0,5,7,-1,,1539,1654,-115,1611,-89,16,15,,,
9459,9459,9568021677,1283420,9837,0,2833,0,0.0,45000.0,True,9837,9837,2,5,73,-1,,1629,1659,-30,1616,-1,16,16,,,
9460,9460,9568106656,1283420,4265,0,2834,1,0.0,22000.0,True,4265,4265,3,5,1,-1,,1615,1651,-36,1609,-14,16,16,,,
9461,9461,9568294593,1283420,3776,0,2835,1,1.0,12000.0,True,3776,3776,1,5,125,-1,,1681,1642,39,1601,57,16,16,,,
9462,9462,9568503831,1283420,3612,0,2836,2,1.0,60000.0,True,3612,3612,2,5,53,-1,,1671,1651,20,1610,54,16,16,,,
9463,9463,9568722225,1283420,8553,0,2837,3,0.0,90000.0,True,8553,8553,0,5,54,-1,,1569,1659,-90,1619,-78,16,15,,,
9464,9464,9569604850,1283420,5504,0,2838,3,1.0,87000.0,True,5504,5504,3,5,91,-1,,1449,1649,-200,1609,-178,16,14,,,
9465,9465,9570345096,1283420,3715,0,2839,1,1.0,62000.0,True,3715,3715,1,5,60,-1,,1416,1653,-237,1613,-204,16,14,,,
9466,9466,9570395515,1283420,5406,0,2840,0,1.0,11000.0,True,5406,5406,0,5,60,-1,,1463,1656,-193,1617,-161,16,14,,,
9467,9467,9570500249,1283420,9115,0,2841,1,1.0,22000.0,True,9115,9115,1,5,73,-1,,1060,1660,-600,1621,-575,16,10,,,
9468,9468,9570612755,1283420,5376,0,2842,0,1.0,18000.0,True,5376,5376,0,5,133,-1,,1488,1660,-172,1622,-144,16,14,,,
9469,9469,9570689982,1283420,5404,0,2843,0,0.0,21000.0,True,5404,5404,1,5,152,-1,,1617,1664,-47,1626,-23,16,16,,,
9470,9470,9570810666,1283420,3630,0,2844,3,1.0,27000.0,True,3630,3630,3,5,173,-1,,1514,1656,-142,1618,-119,16,15,,,
9471,9471,9570914483,1283420,9431,0,2845,3,1.0,39000.0,True,9431,9431,3,5,73,-1,,1405,1660,-255,1623,-230,16,14,,,
9472,9472,9571000292,1283420,4051,0,2846,3,1.0,30000.0,True,4051,4051,3,5,60,-1,,1375,1663,-288,1626,-267,16,13,,,
9473,9473,9571141525,1283420,5201,0,2847,0,1.0,25000.0,True,5201,5201,0,5,72,-1,,1473,1665,-192,1629,-167,16,14,,,
9474,9474,9571286550,1283420,6345,0,2848,2,1.0,42000.0,True,6345,6345,2,5,133,-1,,1485,1669,-184,1633,-168,16,14,,,
9475,9475,9571392493,1283420,8358,0,2849,3,1.0,18000.0,True,8358,8358,3,5,73,-1,,1314,1673,-359,1637,-331,16,13,,,
9476,9476,9571509368,1283420,6415,0,2850,0,0.0,15000.0,True,6415,6415,3,5,91,-1,,1660,1675,-15,1639,1,16,16,,,
9477,9477,9571626514,1283420,5414,0,2851,0,1.0,15000.0,True,5414,5414,0,5,60,-1,,1327,1667,-340,1632,-322,16,13,,,
9478,9478,9571743679,1283420,5625,0,2852,2,0.0,34000.0,True,5625,5625,0,5,91,-1,,1616,1669,-53,1634,-35,16,16,,,
9479,9479,9571858335,1283420,6142,0,2853,2,0.0,55000.0,True,6142,6142,0,5,116,-1,,1534,1660,-126,1626,-112,16,15,,,
9480,9480,9571947935,1283420,6655,0,2854,0,0.0,44000.0,True,6655,6655,3,5,91,-1,,1562,1650,-88,1616,-68,16,15,,,
9481,9481,9572048532,1283420,4424,0,2855,1,0.0,44000.0,True,4424,4424,3,5,91,-1,,1722,1641,81,1607,98,16,17,,,
9482,9482,9572144104,1283420,5200,0,2856,2,0.0,30000.0,True,5200,5200,0,5,72,-1,,1551,1635,-84,1601,-59,16,15,,,
9483,9483,9572227370,1283420,8346,0,2857,3,1.0,30000.0,True,8346,8346,3,5,73,-1,,1475,1626,-151,1593,-135,16,14,,,
9484,9484,9573405365,1283420,4775,0,2858,1,1.0,21000.0,True,4775,4775,1,5,173,-1,,1587,1630,-43,1597,-19,16,15,,,
9485,9485,9574616177,1283420,5048,0,2859,2,0.0,35000.0,True,5048,5048,0,5,53,-1,,1673,1637,36,1604,52,16,16,,,
9486,9486,9574714627,1283420,6081,0,2860,3,1.0,32000.0,True,6081,6081,3,5,1,-1,,1442,1630,-188,1598,-166,16,14,,,
9487,9487,9574762804,1283420,9662,0,2861,0,1.0,24000.0,True,9662,9662,0,5,96,-1,,1221,1634,-413,1602,-394,16,12,,,
9488,9488,9574823725,1283420,5850,0,2862,3,1.0,25000.0,True,5850,5850,3,5,89,-1,,1438,1635,-197,1604,-178,16,14,,,
9489,9489,9574899281,1283420,8206,0,2863,1,0.0,24000.0,True,8206,8206,0,5,8,-1,,1681,1639,42,1608,73,16,16,,,
9490,9490,9575037328,1283420,4289,0,2864,1,1.0,27000.0,True,4289,4289,1,5,55,-1,,1501,1632,-131,1602,-109,16,15,,,
9491,9491,9575145043,1283420,9801,0,2865,3,1.0,62000.0,True,9801,9801,3,5,1,-1,,1448,1637,-189,1607,-173,16,14,,,
9492,9492,9575228678,1283420,9286,0,2866,0,0.0,28000.0,True,9286,9286,1,5,173,-1,,1524,1641,-117,1611,-101,16,15,,,
9493,9493,9575743172,1283420,9284,0,2867,0,1.0,28000.0,True,9284,9284,0,5,7,-1,,1395,1631,-236,1601,-220,16,13,,,
9494,9494,9576206895,1283420,5963,0,2868,2,1.0,73000.0,True,5963,5963,2,5,125,-1,,1566,1634,-68,1605,-58,16,15,,,
9495,9495,9576315350,1283420,3922,0,2869,0,1.0,18000.0,True,3922,3922,0,5,96,-1,,1484,1640,-156,1611,-140,16,14,,,
9496,9496,9576413987,1283420,5395,0,2870,0,1.0,20000.0,True,5395,5395,0,5,60,-1,,1511,1644,-133,1615,-121,16,15,,,
9497,9497,9576492384,1283420,3730,0,2871,0,1.0,19000.0,True,3730,3730,0,5,60,-1,,1491,1649,-158,1620,-139,16,14,,,
9498,9498,9576592945,1283420,8488,0,2872,0,1.0,23000.0,True,8488,8488,0,5,72,-1,,1545,1653,-108,1625,-89,16,15,,,
9499,9499,9576682355,1283420,8865,0,2873,0,1.0,47000.0,True,8865,8865,0,5,53,-1,,1607,1658,-51,1631,-41,16,16,,,
9500,9500,9576801331,1283420,3918,0,2874,1,0.0,34000.0,True,3918,3918,3,5,96,-1,,1516,1665,-149,1637,-135,16,15,,,
9501,9501,9577001268,1283420,5412,0,2875,3,0.0,40000.0,True,5412,5412,2,5,152,-1,,1607,1654,-47,1627,-35,16,16,,,
9502,9502,9577146876,1283420,6135,0,2876,2,1.0,65000.0,True,6135,6135,2,5,125,-1,,1620,1646,-26,1619,-18,16,16,,,
9503,9503,9577223899,1283420,9183,0,2877,2,0.0,29000.0,True,9183,9183,1,5,96,-1,,1507,1653,-146,1626,-140,16,15,,,
9504,9504,9578515405,1283420,4706,0,2878,0,0.0,22000.0,True,4706,4706,2,5,173,-1,,1618,1642,-24,1616,-8,16,16,,,
9505,9505,9579821072,1283420,6334,0,2879,1,0.0,50000.0,True,6334,6334,2,5,53,-1,,1707,1634,73,1608,84,16,17,,,
9506,9506,9579886923,1283420,3870,0,2880,2,0.0,61000.0,True,3870,3870,0,5,73,-1,,1462,1628,-166,1602,-152,16,14,,,
9507,9507,9579917669,1283420,8999,0,2881,3,1.0,19000.0,True,8999,8999,3,5,73,-1,,1158,1617,-459,1592,-446,16,11,,,
9508,9508,9579968906,1283420,8210,0,2882,3,0.0,14000.0,True,8210,8210,2,5,8,-1,,1406,1618,-212,1593,-192,16,14,,,
9509,9509,9580062173,1283420,5360,0,2883,0,0.0,15000.0,True,5360,5360,3,5,79,-1,,1633,1607,26,1581,37,16,16,,,
9510,9510,9580248331,1283420,9718,0,2884,1,1.0,39000.0,True,9718,9718,1,5,55,-1,,1546,1600,-54,1575,-39,16,15,,,
9511,9511,9580332542,1283420,9584,0,2885,2,1.0,113000.0,True,9584,9584,2,5,73,-1,,1461,1606,-145,1581,-135,16,14,,,
9512,9512,9580427041,1283420,8469,0,2886,0,0.0,22000.0,True,8469,8469,1,5,7,-1,,1455,1611,-156,1586,-148,16,14,,,
9513,9513,9580508542,1283420,5869,0,2887,2,1.0,60000.0,True,5869,5869,2,5,89,-1,,1491,1600,-109,1576,-106,16,14,,,
9514,9514,9580567251,1283420,3617,0,2888,2,1.0,33000.0,True,3617,3617,2,5,53,-1,,1475,1605,-130,1581,-118,16,14,,,
9515,9515,9580619891,1283420,8371,0,2889,0,1.0,22000.0,True,8371,8371,0,5,53,-1,,1407,1610,-203,1586,-192,16,14,,,
9516,9516,9580657192,1283420,5443,0,2890,1,1.0,31000.0,True,5443,5443,1,5,133,-1,,1355,1614,-259,1590,-252,16,13,,,
9517,9517,9580780460,1283420,4270,0,2891,3,0.0,16000.0,True,4270,4270,0,5,96,-1,,1585,1616,-31,1592,-22,16,15,,,
9518,9518,9580923429,1283420,6307,0,2892,2,1.0,31000.0,True,6307,6307,2,5,73,-1,,1504,1608,-104,1584,-87,16,15,,,
9519,9519,9581033648,1283420,8423,0,2893,1,0.0,29000.0,True,8423,8423,0,5,73,-1,,1649,1614,35,1590,44,16,16,,,
9520,9520,9581141359,1283420,6300,0,2894,1,1.0,49000.0,True,6300,6300,1,5,73,-1,,1433,1607,-174,1584,-162,16,14,,,
9521,9521,9581274668,1283420,4062,0,2895,1,1.0,26000.0,True,4062,4062,1,5,73,-1,,1426,1611,-185,1588,-178,16,14,,,
9522,9522,9581410227,1283420,5204,0,2896,3,1.0,44000.0,True,5204,5204,3,5,173,-1,,1649,1615,34,1592,40,16,16,,,
9523,9523,9581519598,1283420,8739,0,2897,1,1.0,49000.0,True,8739,8739,1,5,55,-1,,1571,1623,-52,1600,-41,16,15,,,
9524,9524,9581637176,1283420,6109,0,2898,0,1.0,38000.0,True,6109,6109,0,5,73,-1,,1618,1629,-11,1607,-5,16,16,,,
9525,9525,9581809869,1283420,5621,0,2899,0,0.0,57000.0,True,5621,5621,2,5,79,-1,,1631,1637,-6,1614,-5,16,16,,,
9526,9526,9581936215,1283420,4221,0,2900,2,1.0,71000.0,True,4221,4221,2,5,1,-1,,1564,1629,-65,1607,-58,16,15,,,
9527,9527,9582011790,1283420,9043,0,2901,1,1.0,24000.0,True,9043,9043,1,5,72,-1,,1287,1635,-348,1613,-337,16,12,,,
9528,9528,9582049830,1283420,5934,0,2902,1,1.0,35000.0,True,5934,5934,1,5,89,-1,,1360,1637,-277,1615,-264,16,13,,,
9529,9529,9582118773,1283420,4266,0,2903,3,1.0,12000.0,True,4266,4266,3,5,1,-1,,1454,1639,-185,1617,-174,16,14,,,
9530,9530,9582186674,1283420,3917,0,2904,2,0.0,35000.0,True,3917,3917,0,5,96,-1,,1584,1643,-59,1621,-49,16,15,,,
9531,9531,9582259776,1283420,8831,0,2905,2,1.0,27000.0,True,8831,8831,2,5,73,-1,,1499,1635,-136,1613,-135,16,14,,,
9532,9532,9582334559,1283420,6202,0,2906,2,1.0,44000.0,True,6202,6202,2,5,8,-1,,1664,1639,25,1618,38,16,16,,,
9533,9533,9582380791,1283420,3736,0,2907,1,0.0,40000.0,True,3736,3736,2,5,125,-1,,1584,1647,-63,1626,-61,16,15,,,
9534,9534,9582444944,1283420,5654,0,2908,1,1.0,13000.0,True,5654,5654,1,5,1,-1,,1446,1638,-192,1617,-189,16,14,,,
9535,9535,9668151234,1283420,10567,0,2909,1,1.0,28000.0,True,10567,10567,1,1,131 5 81,-1,,1256,1642,-386,1681,-435,16,12,,,
9536,9536,9668246737,1283420,10485,0,2910,1,1.0,18000.0,True,10485,10485,1,1,10 70 81,-1,,1290,1644,-354,1682,-402,16,12,,,
9537,9537,9668344904,1283420,10609,0,2911,1,1.0,19000.0,True,10609,10609,1,1,131 101 92,-1,,792,1645,-853,1683,-894,16,7,,,
9538,9538,9713988497,1283420,10455,0,2912,2,1.0,19000.0,True,10455,10455,2,1,131 111 102,-1,,1355,1645,-290,1684,-342,16,13,,,
9539,9539,9760947678,1283420,10628,0,2913,2,1.0,22000.0,True,10628,10628,2,1,51 131 81,-1,,948,1648,-700,1685,-741,16,9,,,
9540,9540,9761035178,1283420,10394,0,2914,2,1.0,18000.0,True,10394,10394,2,1,131 5 38,-1,,1218,1648,-430,1686,-469,16,12,,,
9541,9541,9761123425,1283420,10450,0,2915,1,1.0,22000.0,True,10450,10450,1,1,131 149 29,-1,,1044,1649,-605,1686,-642,16,10,,,
9542,9542,9761169004,1283420,10481,0,2916,3,1.0,20000.0,True,10481,10481,3,1,131 101 81,-1,,1500,1650,-150,1687,-204,16,15,,,
9543,9543,9761237188,1283420,10656,0,2917,0,1.0,20000.0,True,10656,10656,0,1,9 10 38,-1,,1288,1654,-366,1690,-416,16,12,,,
9544,9544,9761299172,1283420,10498,0,2918,2,1.0,21000.0,True,10498,10498,2,1,131 40 38,-1,,1301,1656,-355,1692,-406,16,13,,,
9545,9545,9761412238,1283420,818,0,2919,1,1.0,23000.0,True,818,818,1,2,148 32 162 92 102,-1,,1398,1657,-259,1807,-426,16,13,,,
9546,9546,9761486483,1283420,814,0,2920,1,1.0,17000.0,True,814,814,1,2,138 41 162 38 29,-1,,1110,1660,-550,1808,-706,16,11,,,
9547,9547,9761514734,1283420,598,0,2921,1,1.0,18000.0,True,598,598,1,2,143 71 81 29,-1,,1128,1661,-533,1809,-691,16,11,,,
9548,9548,9761540308,1283420,1343,0,2922,1,1.0,16000.0,True,1343,1343,1,2,90 100 92 102,-1,,1299,1662,-363,1809,-538,16,12,,,
9549,9549,9761562600,1283420,1261,0,2923,3,1.0,17000.0,True,1261,1261,3,2,90 88 38 92,-1,,1313,1663,-350,1810,-525,16,13,,,
9550,9550,9761600300,1283420,1305,0,2924,3,1.0,16000.0,True,1305,1305,3,2,155 163 92 29,-1,,1328,1665,-337,1810,-503,16,13,,,
9551,9551,9761643668,1283420,241,0,2925,0,1.0,18000.0,True,241,241,0,2,143 141 92 102,-1,,1316,1667,-351,1811,-503,16,13,,,
9552,9552,9761697327,1283420,476,0,2926,0,1.0,20000.0,True,476,476,0,2,137 88 38 92,-1,,1281,1669,-388,1812,-538,16,12,,,
9553,9553,9761761382,1283420,862,0,2927,1,1.0,16000.0,True,862,862,1,2,90 100 92 102,-1,,1372,1670,-298,1813,-465,16,13,,,
9554,9554,9761796931,1283420,211,0,2928,0,1.0,19000.0,True,211,211,0,2,143 140 69 92 29,-1,,1152,1672,-520,1814,-662,16,11,,,
9555,9555,9761817311,1283420,343,0,2929,0,1.0,18000.0,True,343,343,0,2,143 20 81 92,-1,,1275,1673,-398,1814,-550,16,12,,,
9556,9556,9761854668,1283420,1122,0,2930,0,1.0,14000.0,True,1122,1122,0,2,143 114 38 92,-1,,1483,1674,-191,1814,-355,16,14,,,
9557,9557,9761909267,1283420,432,0,2931,0,1.0,16000.0,True,432,432,0,2,143 114 38 92,-1,,1265,1678,-413,1816,-563,16,12,,,
9558,9558,9761943086,1283420,682,0,2932,0,1.0,20000.0,True,682,682,0,2,138 41 38 29,-1,,1144,1679,-535,1817,-685,16,11,,,
9559,9559,9761969627,1283420,964,0,2933,1,1.0,15000.0,True,964,964,1,2,143 176 81 92,-1,,1269,1680,-411,1817,-548,16,12,,,
9560,9560,9802328230,1283420,10615,0,2934,1,1.0,15000.0,True,10615,10615,1,1,10 164 38,-1,,1336,1681,-345,1693,-364,16,13,,,
9561,9561,9802362848,1283420,10463,0,2935,1,1.0,20000.0,True,10463,10463,1,1,9 10 92,-1,,1233,1683,-450,1695,-475,16,12,,,
9562,9562,9802399772,1283420,518,0,2936,3,1.0,25000.0,True,518,518,3,2,62 148 32 38 102,-1,,1168,1684,-516,1818,-649,16,11,,,
9563,9563,9802424427,1283420,1333,0,2937,3,1.0,18000.0,True,1333,1333,3,2,90 100 162 92 102,-1,,1343,1685,-342,1818,-501,16,13,,,
9564,9564,9802449532,1283420,705,0,2938,1,1.0,17000.0,True,705,705,1,2,143 140 81 92,-1,,1372,1687,-315,1819,-479,16,13,,,
9565,9565,9802919622,1283420,9991,0,2939,2,1.0,18000.0,True,9991,9991,2,5,96,-1,,1767,1689,78,1621,126,16,17,,,
9566,9566,9803055829,1283420,5151,0,2940,1,1.0,40000.0,True,5151,5151,1,5,8,-1,,1487,1698,-211,1631,-157,16,14,,,
9567,9567,9803187019,1283420,4715,0,2941,1,1.0,33000.0,True,4715,4715,1,5,89,-1,,1549,1701,-152,1635,-104,17,15,,,
9568,9568,9803234667,1283420,4093,0,2942,3,1.0,23000.0,True,4093,4093,3,5,79,-1,,1593,1706,-113,1641,-63,17,15,,,
9569,9569,9803303761,1283420,8792,0,2943,0,1.0,18000.0,True,8792,8792,0,5,181,-1,,1242,1711,-469,1647,-413,17,12,,,
9570,9570,9803362540,1283420,5196,0,2944,1,1.0,29000.0,True,5196,5196,1,5,173,-1,,1569,1712,-143,1648,-99,17,15,,,
9571,9571,9803412582,1283420,5860,0,2945,2,1.0,20000.0,True,5860,5860,2,5,91,-1,,1553,1717,-164,1653,-119,17,15,,,
9572,9572,9803520264,1283420,2013,0,2946,1,1.0,19000.0,True,2013,2012,1,3,82 38 29,-1,,1221,1721,-500,1759,-593,17,12,,,
9573,9573,9803520264,1283420,2014,0,2946,0,1.0,19000.0,True,2014,2012,0,3,157 38 29,-1,,1184,1722,-538,1759,-632,17,11,,,
9574,9574,9803520264,1283420,2012,0,2946,3,1.0,19000.0,True,2012,2012,3,3,74 38 29,-1,,1003,1722,-719,1760,-814,17,10,,,
9575,9575,9803610513,1283420,2810,0,2947,2,1.0,22333.0,True,2810,2809,2,4,136 12 92,-1,,1173,1722,-549,1672,-559,17,11,,,
9576,9576,9803610513,1283420,2811,0,2947,1,1.0,22333.0,True,2811,2809,1,4,82 12 92,-1,,990,1723,-733,1673,-741,17,9,,,
9577,9577,9803610513,1283420,2809,0,2947,3,1.0,22333.0,True,2809,2809,3,4,74 12 92,-1,,1247,1723,-476,1673,-489,17,12,,,
9578,9578,9828727002,1283420,6650,0,2948,2,0.0,22666.0,True,6650,6650,1,5,53,-1,,1608,1724,-116,1658,-53,17,16,,,
9579,9579,9828781017,1283420,8583,0,2949,2,1.0,44000.0,True,8583,8583,2,5,53,-1,,1495,1714,-219,1650,-174,17,14,,,
9580,9580,9828841096,1283420,3884,0,2950,2,1.0,24000.0,True,3884,3884,2,5,1,-1,,1489,1718,-229,1654,-178,17,14,,,
9581,9581,9828973886,1283420,3758,0,2951,2,1.0,37000.0,True,3758,3758,2,5,152,-1,,1663,1721,-58,1658,-25,17,16,,,
9582,9582,9829093342,1283420,4811,0,2952,1,0.0,39000.0,True,4811,4811,0,5,79,-1,,1626,1727,-101,1665,-54,17,16,,,
9583,9583,9829157922,1283420,9190,0,2953,0,1.0,42000.0,True,9190,9190,0,5,96,-1,,1358,1717,-359,1656,-311,17,13,,,
9584,9584,9920356580,1283420,5786,0,2954,0,1.0,25000.0,True,5786,5786,0,5,91,-1,,1456,1719,-263,1658,-206,17,14,,,
9585,9585,9920416258,1283420,5390,0,2955,0,1.0,51000.0,True,5390,5390,0,5,125,-1,,1577,1722,-145,1662,-109,17,15,,,
9586,9586,9920521962,1283420,5967,0,2956,1,0.0,15000.0,True,5967,5967,0,5,60,-1,,1395,1726,-331,1667,-291,17,13,,,
9587,9587,9920851235,1283420,8449,0,2957,1,0.0,58000.0,True,8449,8449,2,5,53,-1,,1662,1713,-51,1654,-12,17,16,,,
9588,9588,9921116225,1283420,3964,0,2958,1,1.0,69000.0,True,3964,3964,1,5,14,-1,,1419,1705,-286,1647,-239,17,14,,,
9589,9589,9921176513,1283420,5722,0,2959,0,0.0,12000.0,True,5722,5722,1,5,8,-1,,1461,1707,-246,1650,-190,17,14,,,
9590,9590,9921251951,1283420,3921,0,2960,3,1.0,11000.0,True,3921,3921,3,5,96,-1,,1551,1695,-144,1638,-100,16,15,,,
9591,9591,9921311380,1283420,9481,0,2961,1,1.0,39000.0,True,9481,9481,1,5,167,-1,,1516,1700,-184,1644,-143,17,15,,,
9592,9592,9921356312,1283420,4230,0,2962,0,0.0,28000.0,True,4230,4230,2,5,152,-1,,1674,1703,-29,1648,-3,17,16,,,
9593,9593,9921397780,1283420,4076,0,2963,3,1.0,18000.0,True,4076,4076,3,5,1,-1,,1469,1695,-226,1641,-178,16,14,,,
9594,9594,9921441528,1283420,6165,0,2964,1,1.0,13000.0,True,6165,6165,1,5,173,-1,,1544,1699,-155,1645,-116,16,15,,,
9595,9595,9921505244,1283420,8167,0,2965,0,1.0,20000.0,True,8167,8167,0,5,73,-1,,1553,1703,-150,1650,-107,17,15,,,
9596,9596,9921579406,1283420,5445,0,2966,3,1.0,32000.0,True,5445,5445,3,5,125,-1,,1410,1707,-297,1655,-266,17,14,,,
9597,9597,9921702439,1283420,5939,0,2967,1,1.0,19000.0,True,5939,5939,1,5,89,-1,,1642,1710,-68,1658,-36,17,16,,,
9598,9598,9921779310,1283420,5631,0,2968,3,0.0,54000.0,True,5631,5631,2,5,53,-1,,1656,1716,-60,1665,-26,17,16,,,
9599,9599,9921827666,1283420,5745,0,2969,1,1.0,18000.0,True,5745,5745,1,5,8,-1,,1398,1707,-309,1656,-270,17,13,,,
9600,9600,9921870118,1283420,3812,0,2970,1,1.0,12000.0,True,3812,3812,1,5,8,-1,,1344,1709,-365,1659,-321,17,13,,,
9601,9601,9921917881,1283420,5054,0,2971,0,0.0,9000.0,True,5054,5054,1,5,8,-1,,1418,1711,-293,1661,-242,17,14,,,
9602,9602,9921953654,1283420,5516,0,2972,2,1.0,17000.0,True,5516,5516,2,5,89,-1,,1462,1698,-236,1649,-200,16,14,,,
9603,9603,9922010484,1283420,9085,0,2973,3,1.0,18000.0,True,9085,9085,3,5,115,-1,,1345,1701,-356,1653,-326,17,13,,,
9604,9604,9922077881,1283420,5558,0,2974,1,1.0,18000.0,True,5558,5558,1,5,125,-1,,1536,1703,-167,1655,-135,17,15,,,
9605,9605,9922364909,1283420,5432,0,2975,3,1.0,24000.0,True,5432,5432,3,5,125,-1,,1548,1707,-159,1659,-131,17,15,,,
9606,9606,9922677104,1283420,6195,0,2976,0,1.0,22000.0,True,6195,6195,0,5,96,-1,,1649,1711,-62,1664,-41,17,16,,,
9607,9607,9922738132,1283420,8699,0,2977,1,1.0,28000.0,True,8699,8699,1,5,73,-1,,1515,1717,-202,1671,-170,17,15,,,
9608,9608,9922794746,1283420,4813,0,2978,3,1.0,14000.0,True,4813,4813,3,5,79,-1,,1627,1721,-94,1675,-73,17,16,,,
9609,9609,9922856771,1283420,3905,0,2979,3,0.0,27000.0,True,3905,3905,2,5,89,-1,,1678,1727,-49,1681,-18,17,16,,,
9610,9610,9922961343,1283420,8503,0,2980,1,1.0,28000.0,True,8503,8503,1,5,55,-1,,1558,1718,-160,1673,-125,17,15,,,
9611,9611,9923052223,1283420,8523,0,2981,1,1.0,49000.0,True,8523,8523,1,5,85,-1,,1365,1722,-357,1678,-327,17,13,,,
