timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,tags1,tags2,count_enc_user_id,target_enc_user_id,user_count_bin,count_enc_content_id,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,shiftdiff_content_id_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_content_id,previous_answer_index_content_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,count_enc_part,target_enc_part,count_enc_prior_question_had_explanation,target_enc_prior_question_had_explanation,count_enc_tags1,target_enc_tags1,count_enc_tags2,target_enc_tags2,"count_enc_['user_id', 'prior_question_had_explanation']","target_enc_['user_id', 'prior_question_had_explanation']","count_enc_['user_id', 'part']","target_enc_['user_id', 'part']","count_enc_['content_id', 'prior_question_had_explanation']","target_enc_['content_id', 'prior_question_had_explanation']",count_enc_user_count_bin,target_enc_user_count_bin,user_rate_sum_user_count_bin_0,user_rate_mean_user_count_bin_0,diff_rate_mean_target_enc_user_count_bin_0,"count_enc_['user_id', 'user_count_bin']","target_enc_['user_id', 'user_count_bin']","count_enc_['content_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","count_enc_['prior_question_had_explanation', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']","count_enc_['part', 'prior_question_elapsed_time_bin']","target_enc_['part', 'prior_question_elapsed_time_bin']"
12488799061,408250,6108,0,163,1.0,14000.0,1,6108,2,5,-1,44,-1,198,0.6580311,2,1,0.0,-0.5869565,-0.5869565,0.6224938,-0.035537302,-1.2449876,3,23148,774,25181.354,-11181.354,8.916667,0.15373564,0.49293786,0.49293786,0.15373564,0.5848669,0.037626922,-1.0,-1.0,-1.0,8.583333,0.27688172,0.27688172,0,104,11000.0,3000.0,594,0.580756,1326,0.65837103,16,0.5625,782,0.6,161,0.6832298,141,0.64705884,1,0.0,399,0.6537468,-0.5833334,-0.019444445,-0.019444445,97,0.72043014,0,,386,0.65284973,87,0.57471263
12488823480,408250,8829,0,160,1.0,10000.0,1,8829,1,5,-1,96,-1,199,0.6597938,2,0,,0.0,,0.6597938,0.0,,2,24419,2721,25125.166,-15125.166,9.916667,0.1680791,0.49293786,,,0.5852415,0.0745523,-1.0,-1.0,,9.583333,0.29947916,,-99,-99,,,595,0.58147514,1327,0.65862846,30,0.6,783,0.60053265,162,0.6851852,142,0.649635,0,,400,0.6546392,-0.5833334,-0.019444445,,98,0.7234042,0,,387,0.6537468,72,0.6388889
12488874711,408250,4490,0,164,0.0,14000.0,1,4490,2,5,-1,80,-1,200,0.6615385,2,0,,0.0,,0.6615385,0.0,,3,51231,-4339,25049.54,-11049.539,9.916667,0.1680791,0.49293786,,,0.58562106,0.07591742,-1.0,-1.0,,9.583333,0.29947916,,-99,-99,,,596,0.58219177,1328,0.65888554,12,0.5833333,784,0.60106385,163,0.68711656,143,0.65217394,0,,401,0.655527,-0.5833334,-0.019444445,,99,0.7263158,0,,388,0.6546392,88,0.57954544
12489325194,408250,7949,1,166,,,0,-1,-1,5,7547,-1,-1,201,0.65816325,2,0,,0.0,,0.65816325,0.0,,255,450483,3459,24994.566,,9.916667,0.1680791,0.49293786,,,0.5859802,0.07218307,-1.0,-1.0,,9.583333,0.29947916,,-99,-99,,,597,0.5811966,162,0.47692308,32,,785,0.6002656,36,0.516129,144,0.64748204,0,,402,0.65384614,-0.5833334,-0.019444445,,100,0.71875,0,,13,1.0,16,0.25
12489360729,408250,5238,0,167,1.0,31000.0,1,5238,3,5,-1,80,-1,202,0.65816325,2,1,0.0,-0.6,-0.6,0.6290816,-0.029081643,-1.2581632,6,35535,-2711,,,9.916667,0.1680791,0.48472223,0.48472223,0.1680791,0.5861925,0.04288912,-1.0,-1.0,-1.0,9.583333,0.29947916,0.29947916,0,100,17000.0,14000.0,598,0.5811966,1329,0.65838975,13,0.53846157,786,0.6002656,164,0.68292683,145,0.64748204,1,0.0,403,0.65384614,-0.5833334,-0.019444445,-0.019444445,101,0.71875,1,0.0,389,0.6529563,162,0.5925926
12489397834,408250,4490,0,168,1.0,26000.0,1,4490,2,5,-1,80,-1,203,0.65989846,2,1,0.0,-0.6615385,-0.6615385,0.66071844,0.0008199811,-1.3214369,6,37105,-748,24901.025,1098.9746,10.916667,0.18194444,0.47677597,0.47677597,0.18194444,0.58655787,0.074160576,-1.0,-1.0,-1.0,10.583333,0.32070705,0.32070705,0,2,14000.0,12000.0,599,0.58191127,1330,0.65864664,14,0.5714286,787,0.60079575,165,0.6848485,146,0.65,1,0.0,404,0.65473145,-0.5833334,-0.019444445,-0.019444445,102,0.72164947,1,0.0,390,0.65384614,163,0.595092
12489431366,408250,5437,0,165,1.0,13000.0,1,5437,3,5,-1,125,-1,204,0.66161615,2,0,,0.0,,0.66161615,0.0,,3,33532,947,24906.412,-11906.412,11.916667,0.19535519,0.47677597,,,0.58692396,0.07469219,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,600,0.5826235,1331,0.65890306,5,0.4,788,0.6013245,166,0.686747,147,0.6524823,0,,405,0.65561223,-0.5833334,-0.019444445,,103,0.7244898,0,,391,0.65473145,89,0.5730337
12489510783,408250,6167,0,169,0.0,12000.0,1,6167,2,5,-1,175,-1,205,0.6633166,2,0,,0.0,,0.6633166,0.0,,3,79417,730,24848.332,-12848.332,11.916667,0.19535519,0.47677597,,,0.5872948,0.07602179,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,601,0.5833333,1332,0.6591592,7,0.71428573,789,0.6018519,167,0.6886228,148,0.6549296,0,,406,0.65648854,-0.5833334,-0.019444445,,104,0.72727275,0,,392,0.65561223,90,0.5777778
12489553558,408250,8385,0,170,1.0,62000.0,1,8385,0,5,-1,53,-1,206,0.66,2,0,,0.0,,0.66,0.0,,7,42775,2218,24785.96,37214.04,11.916667,0.19535519,0.47677597,,,0.58764607,0.07235396,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,602,0.582343,1333,0.65866464,50,0.78,790,0.6010568,168,0.6845238,149,0.6503497,0,,407,0.65482235,-0.5833334,-0.019444445,,105,0.72,0,,393,0.653944,42,0.5
12489584928,408250,4429,0,171,0.0,28000.0,1,4429,2,5,-1,65,-1,207,0.66169155,2,0,,0.0,,0.66169155,0.0,,6,31370,-3956,24965.738,3034.2617,11.916667,0.19535519,0.47677597,,,0.588002,0.07368952,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,603,0.58305085,1334,0.6589205,6,0.6666667,791,0.6015831,169,0.6863905,150,0.6527778,0,,408,0.6556962,-0.5833334,-0.019444445,,106,0.7227723,0,,394,0.65482235,164,0.597561
12489608242,408250,5667,0,172,1.0,20000.0,1,5667,0,5,-1,116,-1,208,0.65841585,2,0,,0.0,,0.65841585,0.0,,4,23314,1238,24980.326,-4980.326,11.916667,0.19535519,0.47677597,,,0.5883389,0.07007694,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,604,0.5820643,1335,0.65842694,8,0.75,792,0.6007905,170,0.68235296,151,0.64827585,0,,409,0.6540404,-0.5833334,-0.019444445,,107,0.71568626,0,,395,0.65316457,103,0.61165047
12661882393,408250,5202,0,173,1.0,12000.0,1,5202,3,5,-1,108,-1,209,0.6600985,2,0,,0.0,,0.6600985,0.0,,3,172274151,-465,24956.498,-12956.498,11.916667,0.19535519,0.47677597,,,0.5886806,0.07141787,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,605,0.5827703,1336,0.65868264,13,0.30769232,793,0.6013158,171,0.68421054,152,0.65068495,0,,410,0.6549118,-0.5833334,-0.019444445,,108,0.7184466,0,,396,0.6540404,91,0.5714286
12661914473,408250,4038,0,174,1.0,15000.0,1,4038,3,5,-1,180,-1,210,0.6617647,2,0,,0.0,,0.6617647,0.0,,3,32080,-1164,24894.8,-9894.801,11.916667,0.19535519,0.47677597,,,0.589027,0.072737694,-1.0,-1.0,,11.583333,0.34068626,,-99,-99,,,606,0.58347386,1337,0.65893793,11,0.72727275,794,0.60183966,172,0.68604654,153,0.6530612,0,,411,0.6557789,-0.5833334,-0.019444445,,109,0.72115386,0,,397,0.6549118,92,0.57608694
12661967883,408250,6138,0,175,1.0,19000.0,1,6138,0,5,-1,147,-1,211,0.66341466,2,2,0.0,-0.87135136,-0.43567568,0.51158863,-0.15182602,-1.0990903,4,53410,2100,24847.904,-5847.9043,11.916667,0.19535519,0.46908602,0.46908602,0.19535519,0.58866173,-0.0770731,-1.0,-1.0,-1.0,11.583333,0.34068626,0.34068626,-99,-99,19500.0,-500.0,607,0.5841751,1338,0.6591928,16,0.5,795,0.6023622,173,0.68786126,154,0.6554054,2,0.0,412,0.6566416,-0.5833334,-0.019444445,-0.019444445,110,0.72380954,0,,398,0.6557789,104,0.61538464
12662000392,408250,6051,0,176,1.0,33000.0,1,6051,3,5,-1,180,-1,212,0.66504854,2,0,,0.0,,0.66504854,0.0,,6,32509,-87,24820.32,8179.6797,12.916667,0.20833333,0.46908602,,,0.5890204,0.07602817,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,608,0.584874,1339,0.6594474,12,0.75,796,0.60288334,174,0.6896552,155,0.6577181,0,,413,0.6575,-0.5833334,-0.019444445,,111,0.7264151,0,,399,0.6566416,165,0.5939394
12662032125,408250,3790,0,177,1.0,13000.0,1,3790,1,5,-1,125,-1,213,0.6666667,2,0,,0.0,,0.6666667,0.0,,3,31733,-2261,24858.723,-11858.723,12.916667,0.20833333,0.46908602,,,0.5893832,0.0772835,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,609,0.58557045,1340,0.65970147,6,0.5,797,0.60340315,175,0.69142854,156,0.66,0,,414,0.6583541,-0.5833334,-0.019444445,,112,0.72897196,0,,400,0.6575,93,0.58064514
12662067736,408250,9155,0,178,1.0,20000.0,1,9155,3,5,-1,60,-1,214,0.6682692,2,0,,0.0,,0.6682692,0.0,,4,35611,5365,24803.309,-4803.3086,12.916667,0.20833333,0.46908602,,,0.58975005,0.078519166,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,610,0.58626467,1341,0.65995526,13,0.61538464,798,0.6039216,176,0.6931818,157,0.66225165,0,,415,0.659204,-0.5833334,-0.019444445,,113,0.7314815,0,,401,0.6583541,105,0.61904764
12662118331,408250,4105,0,179,1.0,18000.0,1,4105,0,5,-1,123,-1,215,0.6698565,2,0,,0.0,,0.6698565,0.0,,4,50595,-5050,24780.967,-6780.967,12.916667,0.20833333,0.46908602,,,0.5901209,0.07973558,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,611,0.5869565,1342,0.66020864,10,0.4,799,0.60443866,177,0.69491524,158,0.6644737,0,,416,0.6600496,-0.5833334,-0.019444445,,114,0.73394495,0,,402,0.659204,106,0.6226415
12662139506,408250,4458,0,180,1.0,32000.0,1,4458,1,5,-1,128,-1,216,0.67142856,2,0,,0.0,,0.67142856,0.0,,6,21175,353,24749.574,7250.426,12.916667,0.20833333,0.46908602,,,0.5904956,0.080932975,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,612,0.58764607,1343,0.66046166,8,0.375,800,0.60495436,178,0.6966292,159,0.6666667,0,,417,0.6608911,-0.5833334,-0.019444445,,115,0.73636365,0,,403,0.6600496,166,0.59638554
12662165546,408250,3971,0,181,0.0,10000.0,1,3971,0,5,-1,181,-1,217,0.6729858,2,0,,0.0,,0.6729858,0.0,,2,26040,-487,24782.986,-14782.986,12.916667,0.20833333,0.46908602,,,0.590874,0.082111776,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,613,0.5883333,1344,0.66071427,12,0.5833333,801,0.60546875,179,0.698324,160,0.66883117,0,,418,0.6617284,-0.5833334,-0.019444445,,116,0.7387387,0,,404,0.6608911,73,0.6438356
12662208020,408250,8608,0,182,1.0,13000.0,1,8608,3,5,-1,65,-1,218,0.6698113,2,0,,0.0,,0.6698113,0.0,,3,42474,4637,24715.174,-11715.174,12.916667,0.20833333,0.46908602,,,0.59123445,0.07857686,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,614,0.5873544,1345,0.66022307,7,0.5714286,802,0.60468143,180,0.6944444,161,0.66451615,0,,419,0.6600985,-0.5833334,-0.019444445,,117,0.73214287,0,,405,0.65925926,94,0.5851064
12662308335,408250,5833,0,183,1.0,22000.0,1,5833,3,5,-1,147,-1,219,0.6713615,2,0,,0.0,,0.6713615,0.0,,5,100315,-2775,24661.68,-2661.6797,12.916667,0.20833333,0.46908602,,,0.59159863,0.079762876,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,615,0.5880399,1346,0.6604755,17,0.5294118,803,0.6051948,181,0.6961326,162,0.6666667,0,,420,0.6609337,-0.5833334,-0.019444445,,118,0.7345133,0,,406,0.6600985,65,0.6923077
12662348104,408250,6140,0,184,1.0,25000.0,1,6140,1,5,-1,72,-1,220,0.6728972,2,0,,0.0,,0.6728972,0.0,,5,39769,307,24649.582,350.41797,12.916667,0.20833333,0.46908602,,,0.5919665,0.08093071,-1.0,-1.0,,12.583333,0.3595238,,-99,-99,,,616,0.58872306,1347,0.66072756,5,0.4,804,0.6057069,182,0.6978022,163,0.6687898,0,,421,0.6617647,-0.5833334,-0.019444445,,119,0.7368421,0,,407,0.6609337,66,0.6969697
12662389236,408250,6114,0,185,1.0,25000.0,1,6114,0,5,-1,167,-1,221,0.6744186,2,2,0.5,-0.173419,-0.0867095,0.6159459,-0.058472753,-0.7611281,5,41132,-26,24651.168,348.83203,12.916667,0.20833333,0.46957672,-0.030423284,-0.2916667,0.5920746,0.023871303,-1.0,-1.0,-1.5,12.583333,0.3595238,-0.1404762,-99,-99,33500.0,-8500.0,617,0.589404,1348,0.6609792,8,0.625,805,0.6062176,183,0.69945353,164,0.6708861,2,0.5,422,0.6625917,-0.5833334,-0.019444445,-0.51944447,120,0.73913044,1,0.0,408,0.6617647,67,0.70149255
12662450549,408250,9489,0,186,1.0,23000.0,1,9489,1,5,-1,57,-1,222,0.6759259,2,0,,0.0,,0.6759259,0.0,,5,61313,3375,24652.738,-1652.7383,13.416667,0.21296296,0.46957672,,,0.59245056,0.08347535,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,618,0.59008265,1349,0.66123056,5,0.6,806,0.60672706,184,0.70108694,165,0.672956,0,,423,0.66341466,-0.5833334,-0.019444445,,121,0.7413793,0,,409,0.6625917,68,0.7058824
12662495992,408250,3573,0,187,1.0,42000.0,1,3573,1,5,-1,8,-1,223,0.67741936,2,0,,0.0,,0.67741936,0.0,,6,45443,-5916,24645.328,17354.672,13.416667,0.21296296,0.46957672,,,0.5928298,0.08458954,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,619,0.5907591,1350,0.6614815,25,0.44,807,0.60723513,185,0.7027027,166,0.675,0,,424,0.66423357,-0.5833334,-0.019444445,,122,0.74358976,0,,410,0.66341466,167,0.5988024
12662530124,408250,4447,0,188,0.0,29000.0,1,4447,1,5,-1,47,-1,224,0.6788991,2,0,,0.0,,0.6788991,0.0,,6,34132,874,24722.803,4277.1973,13.416667,0.21296296,0.46957672,,,0.59321237,0.08568674,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,620,0.5914333,1351,0.6617321,6,0.6666667,808,0.60774195,186,0.70430106,167,0.67701864,0,,425,0.66504854,-0.5833334,-0.019444445,,123,0.7457627,0,,411,0.66423357,168,0.60119045
12662564697,408250,6248,0,189,1.0,21000.0,1,6248,0,5,-1,134,-1,225,0.6757991,2,0,,0.0,,0.6757991,0.0,,5,34573,1801,24741.812,-3741.8125,13.416667,0.21296296,0.46957672,,,0.59357774,0.08222133,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,621,0.59046054,1352,0.6612426,9,0.5555556,809,0.60695875,187,0.70053476,168,0.6728395,0,,426,0.66343826,-0.5833334,-0.019444445,,124,0.7394958,0,,412,0.6626214,69,0.71014494
12662605246,408250,8882,0,190,1.0,21000.0,1,8882,3,5,-1,109,-1,226,0.67727274,2,0,,0.0,,0.67727274,0.0,,5,40549,2634,24725.256,-3725.2559,13.416667,0.21296296,0.46957672,,,0.59394646,0.08332628,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,622,0.591133,1353,0.661493,16,0.6875,810,0.6074646,188,0.70212764,169,0.67484665,0,,427,0.6642512,-0.5833334,-0.019444445,,125,0.7416667,0,,413,0.66343826,70,0.71428573
12662638061,408250,6057,0,191,0.0,27000.0,1,6057,1,5,-1,48,-1,227,0.67873305,2,0,,0.0,,0.67873305,0.0,,6,32815,-2825,24708.846,2291.1543,13.416667,0.21296296,0.46957672,,,0.59431833,0.08441472,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,623,0.59180325,1354,0.661743,4,0.25,811,0.60796916,189,0.7037037,170,0.6768293,0,,428,0.6650602,-0.5833334,-0.019444445,,126,0.74380165,0,,414,0.6642512,169,0.5976331
12662685066,408250,4228,0,192,1.0,15000.0,1,4228,2,5,-1,134,-1,228,0.6756757,2,0,,0.0,,0.6756757,0.0,,3,47005,-1829,24718.895,-9718.895,13.416667,0.21296296,0.46957672,,,0.5946736,0.081002116,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,624,0.5908347,1355,0.6612546,10,0.6,812,0.6071887,190,0.7,171,0.6727273,0,,429,0.66346157,-0.5833334,-0.019444445,,127,0.73770493,0,,415,0.6626506,95,0.58947366
12662725286,408250,5648,0,193,1.0,33000.0,1,5648,0,5,-1,1,-1,229,0.67713004,2,0,,0.0,,0.67713004,0.0,,6,40220,1420,24676.455,8323.545,13.416667,0.21296296,0.46957672,,,0.5950321,0.08209795,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,625,0.59150326,1356,0.66150445,39,0.71794873,813,0.6076923,191,0.7015707,172,0.67469877,0,,430,0.6642686,-0.5833334,-0.019444445,,128,0.7398374,0,,416,0.66346157,170,0.59411764
12662756577,408250,8905,0,194,0.0,27000.0,1,8905,0,5,-1,173,-1,230,0.6785714,2,0,,0.0,,0.6785714,0.0,,6,31291,3257,24712.643,2287.3574,13.416667,0.21296296,0.46957672,,,0.5953937,0.083177686,-1.0,-1.0,,13.083333,0.3634259,,-99,-99,,,626,0.59216964,1357,0.6617539,17,0.7058824,814,0.60819465,192,0.703125,173,0.6766467,0,,431,0.6650718,-0.5833334,-0.019444445,,129,0.7419355,0,,417,0.6642686,171,0.5964912
12662798753,408250,4108,0,195,1.0,19000.0,1,4108,0,5,-1,23,-1,231,0.6755555,2,1,0.0,-0.2820513,-0.2820513,0.4788034,-0.19675213,-0.9576068,4,42176,-4797,24722.545,-5722.545,13.416667,0.21296296,0.4622396,0.4622396,0.21296296,0.5948912,-0.116087794,-1.0,-1.0,-1.0,13.083333,0.3634259,0.3634259,-99,-99,54000.0,-35000.0,627,0.59120524,1358,0.66126657,12,0.6666667,815,0.60741687,193,0.69948184,174,0.67261904,1,0.0,432,0.6634845,-0.5833334,-0.019444445,-0.019444445,130,0.736,0,,418,0.66267943,107,0.62616825
12662868144,408250,6371,0,196,0.0,29000.0,1,6371,2,5,-1,134,-1,232,0.67699116,2,0,,0.0,,0.67699116,0.0,,6,69391,2263,24697.879,4302.121,14.416667,0.22526042,0.4622396,,,0.5952435,0.08174765,-1.0,-1.0,,14.083333,0.3806306,,-99,-99,,,628,0.5918699,1359,0.66151583,11,0.6363636,816,0.60791826,194,0.7010309,175,0.6745562,0,,433,0.6642857,-0.5833334,-0.019444445,,131,0.7380952,0,,419,0.6634845,172,0.59302324
12662919372,408250,5439,0,197,1.0,59000.0,1,5439,0,5,-1,60,-1,233,0.6740088,2,0,,0.0,,0.6740088,0.0,,7,51228,-932,24716.344,34283.656,14.416667,0.22526042,0.4622396,,,0.59558016,0.078428626,-1.0,-1.0,,14.083333,0.3806306,,-99,-99,,,629,0.59090906,1360,0.6610294,14,0.64285713,817,0.60714287,195,0.6974359,176,0.67058825,0,,434,0.66270787,-0.5833334,-0.019444445,,132,0.7322835,0,,420,0.66190475,43,0.5116279
12662942554,408250,9010,0,198,1.0,40000.0,1,9010,2,5,-1,147,-1,234,0.6754386,2,0,,0.0,,0.6754386,0.0,,6,23182,3571,24862.855,15137.145,14.416667,0.22526042,0.4622396,,,0.59591997,0.079518616,-1.0,-1.0,,14.083333,0.3806306,,-99,-99,,,630,0.5915721,1361,0.6612785,18,0.5555556,818,0.6076433,196,0.6989796,177,0.6725146,0,,435,0.6635071,-0.5833334,-0.019444445,,133,0.734375,0,,421,0.66270787,173,0.5895954
12662959820,408250,3999,0,199,0.0,12000.0,1,3999,1,5,-1,52,-1,235,0.6768559,2,0,,0.0,,0.6768559,0.0,,3,17266,-5011,24927.268,-12927.268,14.416667,0.22526042,0.4622396,,,0.59626293,0.08059299,-1.0,-1.0,,14.083333,0.3806306,,-99,-99,,,631,0.592233,1362,0.66152716,9,0.6666667,819,0.6081425,197,0.70050764,178,0.6744186,0,,436,0.6643026,-0.5833334,-0.019444445,,134,0.7364341,0,,422,0.6635071,96,0.59375
12662991473,408250,5197,0,200,0.0,7000.0,1,5197,0,5,-1,33,-1,236,0.67391306,2,2,0.5,0.36484593,0.18242297,0.4363557,-0.23755735,-0.4914901,2,31653,1198,24872.492,-17872.492,14.416667,0.22526042,0.46282053,-0.03717947,-0.27473956,0.5955882,-0.1592325,-1.0,-1.0,-1.5,14.083333,0.3806306,-0.11936939,-99,-99,38000.0,-31000.0,632,0.5912762,1363,0.6610418,6,0.6666667,820,0.6073698,198,0.6969697,179,0.67052025,2,0.5,437,0.6627358,-0.5833334,-0.019444445,-0.51944447,135,0.7307692,0,,423,0.66193855,74,0.6351351
12663055577,408250,5270,0,201,0.0,20000.0,1,5270,0,5,-1,45,-1,237,0.67099565,2,1,1.0,0.2768274,0.2768274,0.6970841,0.026088476,-0.39416826,4,64104,73,24797.08,-4797.08,13.916667,0.21410257,0.4709596,-0.5290404,-0.78589743,0.5960146,0.10106951,-1.0,-1.0,-2.0,13.583333,0.35745612,-0.6425439,-99,-99,51000.0,-31000.0,633,0.59032255,1364,0.6605572,7,0.5714286,821,0.606599,199,0.6934673,180,0.6666667,1,1.0,438,0.66117644,-0.5833334,-0.019444445,-1.0194445,136,0.7251908,0,,424,0.6603774,108,0.6296296
12663091423,408250,9152,0,202,1.0,48000.0,1,9152,2,5,-1,60,-1,238,0.66810346,2,0,,0.0,,0.66810346,0.0,,6,35846,3882,24776.924,23223.076,12.916667,0.19570707,0.4709596,,,0.5963163,0.07178718,-1.0,-1.0,,12.583333,0.32264957,,-99,-99,,,634,0.589372,1365,0.6600733,15,0.6666667,822,0.6058302,200,0.69,181,0.6628571,0,,439,0.6596244,-0.5833334,-0.019444445,,137,0.719697,0,,425,0.65882355,174,0.59195405
12663160430,408250,3642,0,203,0.0,24000.0,1,3642,2,5,-1,49,-1,239,0.6695279,2,1,1.0,0.2746114,0.2746114,0.69745827,0.027930379,-0.39491647,5,69007,-5510,24874.092,-874.0918,12.916667,0.19570707,0.47885576,-0.5211443,-0.8042929,0.59673774,0.100720525,-1.0,-1.0,-2.0,12.583333,0.32264957,-0.6773504,-99,-99,59000.0,-35000.0,635,0.59003216,1366,0.6603221,12,0.5833333,823,0.60632914,201,0.69154227,182,0.66477275,1,1.0,440,0.66042155,-0.5833334,-0.019444445,-1.0194445,138,0.7218045,0,,426,0.6596244,71,0.7183099
12663234925,408250,8330,1,205,,,0,-1,-1,5,377,-1,-1,240,0.6666667,2,0,,0.0,,0.6666667,0.0,,255,74495,4688,24870.45,,11.916667,0.17786069,0.47885576,,,0.5970279,0.06963879,-1.0,-1.0,,11.583333,0.28958333,,-99,-99,,,636,0.58908504,163,0.47692308,33,,824,0.60556257,37,0.516129,183,0.66101694,0,,441,0.6588785,-0.5833334,-0.019444445,,139,0.7164179,0,,14,1.0,17,0.25
12663250806,408250,4141,0,206,1.0,58000.0,1,4141,0,5,-1,49,-1,241,0.6666667,2,1,0.0,-0.6060606,-0.6060606,0.6363636,-0.030303061,-1.2727273,7,15881,-4189,,,11.916667,0.17786069,0.47181377,0.47181377,0.17786069,0.5971905,0.039173126,-1.0,-1.0,-1.0,11.583333,0.28958333,0.28958333,0,140,12000.0,46000.0,637,0.58908504,1367,0.65983903,13,0.53846157,825,0.60556257,202,0.6881188,184,0.66101694,1,0.0,442,0.6588785,-0.5833334,-0.019444445,-0.019444445,140,0.7164179,0,,427,0.6580796,44,0.52272725
12663261320,408250,3642,0,207,1.0,11000.0,1,3642,2,5,-1,49,-1,242,0.6680851,2,2,0.5,-0.39491647,-0.19745824,0.6876672,0.019582093,-0.86554337,3,10514,-499,24904.578,-13904.578,12.916667,0.18995097,0.47222227,-0.027777731,-0.31004903,0.5975628,0.0901044,-1.0,-1.0,-1.5,12.583333,0.30691057,-0.19308943,0,2,41500.0,-30500.0,638,0.5897436,1368,0.6600877,14,0.5714286,826,0.6060606,203,0.6896552,185,0.66292137,2,0.5,443,0.65967363,-0.5833334,-0.019444445,-0.51944447,141,0.7185185,1,0.0,428,0.6588785,97,0.58762884
12663279014,408250,5568,0,204,1.0,4000.0,1,5568,2,5,-1,156,-1,243,0.6694915,2,0,,0.0,,0.6694915,0.0,,1,17694,1926,24847.357,-20847.357,13.416667,0.19444445,0.47222227,,,0.5978576,0.071633935,-1.0,-1.0,,13.083333,0.31150794,,-99,-99,,,639,0.5904,1369,0.660336,11,0.6363636,827,0.60655737,204,0.6911765,186,0.66480446,0,,444,0.6604651,-0.5833334,-0.019444445,,142,0.7205882,0,,429,0.65967363,11,0.45454547
12663319997,408250,4612,0,208,0.0,10000.0,1,4612,2,5,-1,79,-1,244,0.6708861,2,0,,0.0,,0.6708861,0.0,,2,40983,-956,24761.918,-14761.918,13.416667,0.19444445,0.47222227,,,0.5981557,0.07273042,-1.0,-1.0,,13.083333,0.31150794,,-99,-99,,,640,0.5910543,1370,0.6605839,18,0.6666667,828,0.6070529,205,0.6926829,187,0.6666667,0,,445,0.6612529,-0.5833334,-0.019444445,,143,0.72262776,0,,430,0.6604651,75,0.62666667
12746575890,408250,2871,0,209,0.0,21000.0,1,2871,1,4,-1,106,171,245,0.6680672,2,0,,0.0,,0.6680672,0.0,,5,83255893,-1741,24701.666,-3701.666,13.416667,0.19444445,0.47222227,,,0.5984399,0.069627345,-1.0,-1.0,,13.083333,0.31150794,,-99,-99,,,60,0.6166667,1371,0.6601021,21,0.85714287,0,,206,0.6893204,9,0.5555556,0,,446,0.6597222,-0.5833334,-0.019444445,,144,0.7173913,0,,431,0.6589327,18,0.5555556
12746575890,408250,2872,0,209,1.0,21000.0,1,2871,1,4,-1,136,171,246,0.66527194,2,0,,0.0,,0.66527194,0.0,,5,0,1,24686.617,-3686.6172,13.416667,0.19444445,0.47222227,,,0.5987104,0.06656152,-1.0,-1.0,,13.083333,0.31150794,,-99,-99,,,61,0.60655737,1372,0.659621,54,0.6111111,1,0.0,207,0.68599033,10,0.5,0,,447,0.6581986,-0.5833334,-0.019444445,,145,0.7122302,0,,432,0.6574074,19,0.5263158
