timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,target_enc_user_id,count_enc_user_id,user_count_bin,first_column_content_id,first_column_part,previous_3_ans,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,mean_target_enc_content_id_by_user_id,diff_mean_target_enc_content_id_by_user_id,previous_answer_index_content_id,previous_answer_content_id,question_lecture_score,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,"target_enc_['user_id', 'part']","mean_target_enc_content_id_by_['user_id', 'part']","diff_mean_target_enc_content_id_by_['user_id', 'part']","target_enc_['content_id', 'prior_question_had_explanation']","mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']","diff_mean_target_enc_user_id_by_['content_id', 'prior_question_had_explanation']",target_enc_user_count_bin,mean_target_enc_content_id_by_user_count_bin,diff_mean_target_enc_content_id_by_user_count_bin,"target_enc_['user_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']",mean_target_enc_content_id_by_first_column_content_id,diff_mean_target_enc_content_id_by_first_column_content_id,mean_target_enc_content_id_by_first_column_part,diff_mean_target_enc_content_id_by_first_column_part,"target_enc_['part', 'prior_question_elapsed_time_bin']",target_enc_previous_3_ans,te_mean,te_max,te_min,te_std,te_peak
1290698290,385630,3632,0,160,0.0,16000.0,1,3632,2,5,-1,0.43127963,215,2,4059,5,001,1.0,0.63478905,0.31739452,0.5988302,0.1675506,-0.113885105,4,11835,27948.348,-11948.348,-14.75,-0.16761364,0.5252809,-0.4747191,-1.1676136,0.44203046,0.15679976,0.5833333,0.08333333,-0.9166667,-3.3333335,-0.07092199,-1.070922,0.5198864,0.48011363,-99,-99,-0.05813382,25333.0,-9333.0,0.26966292,0.3687943,0.6312057,1.0,0.6826055,-0.25132588,0.629256,0.5261666,0.47383338,0.49107143,,0.6283186,0.5198864,0.48011363,0.5033424,0.4966576,0.6374269,0.53424656,0.6245847,1.0,0.26966292,0.24274397,0.7303371
1290919741,385630,7748,0,161,0.0,7000.0,1,7744,1,7,-1,0.4292453,216,2,4059,5,000,,0.0,,0.4292453,0.0,,2,221451,27891.72,-20891.72,-15.75,-0.1769663,0.5252809,,,0.44275978,-0.013514489,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.0602952,,,,,,,,,0.62846345,0.528524,,0.48672566,,0.62752527,0.5252809,,0.50468475,,,0.4417178,0.5227355,0.62846345,0.4292453,0.098438166,0.19921815
1290919741,385630,7746,0,161,1.0,7000.0,1,7744,0,7,-1,0.42723006,217,2,4059,5,800,,0.0,,0.42723006,0.0,,2,0,27793.174,-20793.174,-15.75,-0.1769663,0.5252809,,,0.4426972,-0.015467137,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,0.024326649,,,0.0,,,,,,0.627673,0.528524,,0.48245615,,0.6267339,0.5252809,,0.50468475,,0.0,0.45454547,0.3740912,0.627673,0.0,0.26741356,0.627673
1290919741,385630,7747,0,161,0.0,7000.0,1,7744,2,7,-1,0.42990655,218,2,4059,5,880,,0.0,,0.42990655,0.0,,2,0,27695.555,-20695.555,-15.75,-0.1769663,0.5252809,,,0.44262594,-0.012719393,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.15585513,,,0.5,,,,,,0.6281407,0.528524,,0.4869565,,0.627204,0.5252809,,0.50468475,,0.5,0.6296296,0.5431196,0.6296296,0.42990655,0.083139285,0.19972306
1290919741,385630,7744,0,161,0.0,7000.0,1,7744,3,7,-1,0.427907,219,2,4059,5,888,,0.0,,0.427907,0.0,,2,0,27598.846,-20598.846,-15.75,-0.1769663,0.5252809,,,0.4425676,-0.014660597,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.21851538,,,0.33333334,,,,,,0.6273526,0.528524,,0.4827586,,0.6264151,0.5252809,,0.50468475,,0.33333334,0.70253164,0.5048045,0.70253164,0.33333334,0.14950316,0.3691983
1290919741,385630,7745,0,161,0.0,7000.0,1,7744,2,7,-1,0.42592594,220,2,4059,5,888,,0.0,,0.42592594,0.0,,2,0,27503.037,-20503.037,-15.75,-0.1769663,0.5252809,,,0.44250068,-0.01657474,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.11837347,,,0.25,,,,,,0.6265664,0.528524,,0.47863248,,0.6256281,0.5252809,,0.50468475,,0.25,0.6981132,0.4792666,0.6981132,0.25,0.18211019,0.4481132
1291143863,385630,7416,0,162,1.0,37800.0,1,7416,0,7,-1,0.42396313,221,2,4059,5,000,,0.0,,0.42396313,0.0,,6,224122,27408.115,10391.885,-15.75,-0.1769663,0.5252809,,,0.44242534,-0.01846221,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.10296437,,,0.2,,,,,,0.62578225,0.528524,,0.47457626,,0.6248432,0.5252809,,0.50468475,,0.73333335,0.4390244,0.50307465,0.73333335,0.2,0.17603563,0.53333336
1291143863,385630,7417,0,162,0.0,37800.0,1,7416,3,7,-1,0.4266055,222,2,4059,5,800,,0.0,,0.4266055,0.0,,6,0,27456.004,10343.996,-15.75,-0.1769663,0.5252809,,,0.4423418,-0.015736312,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.016899133,,,0.33333334,,,,,,0.62625,0.528524,,0.4789916,,0.6253133,0.5252809,,0.50468475,,0.73913044,0.47058824,0.52860177,0.73913044,0.33333334,0.13998236,0.4057971
1291143863,385630,7420,0,162,0.0,37800.0,1,7416,0,7,-1,0.42465752,223,2,4059,5,880,,0.0,,0.42465752,0.0,,6,0,27503.455,10296.545,-15.75,-0.1769663,0.5252809,,,0.4422709,-0.017613381,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.09596991,,,0.2857143,,,,,,0.6254682,0.528524,,0.475,,0.6245307,0.5252809,,0.50468475,,0.7234042,0.6219512,0.54010373,0.7234042,0.2857143,0.15110338,0.43768993
1291143863,385630,7419,0,162,0.0,37800.0,1,7416,2,7,-1,0.4227273,224,2,4059,5,888,,0.0,,0.4227273,0.0,,6,0,27550.47,10249.529,-15.75,-0.1769663,0.5252809,,,0.44219193,-0.019464642,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.1418341,,,0.25,,,,,,0.62468827,0.528524,,0.47107437,,0.62375,0.5252809,,0.50468475,,0.7083333,0.69375,0.5420461,0.7083333,0.25,0.16769797,0.4583333
1291143863,385630,7418,0,162,0.0,37800.0,1,7416,0,7,-1,0.42081448,225,2,4059,5,888,,0.0,,0.42081448,0.0,,6,0,27597.059,10202.941,-15.75,-0.1769663,0.5252809,,,0.44210505,-0.02129057,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.17405616,,,0.22222222,,,,,,0.6239103,0.528524,,0.46721312,,0.6229713,0.5252809,,0.50468475,,0.6938776,0.68944097,0.53435004,0.6938776,0.22222222,0.17330053,0.47165537
1291326980,385630,7347,0,163,1.0,40200.0,1,7346,2,7,-1,0.4189189,226,2,4059,5,000,,0.0,,0.4189189,0.0,,6,183117,27643.227,12556.773,-15.75,-0.1769663,0.5252809,,,0.44201043,-0.023091525,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.16778076,,,0.2,,,,,,0.6231343,0.528524,,0.46341464,,0.6221945,0.5252809,,0.50468475,,0.68,0.44242424,0.49286956,0.68,0.2,0.16500771,0.48000002
1291326980,385630,7346,0,163,0.0,40200.0,1,7346,3,7,-1,0.42152467,227,2,4059,5,800,,0.0,,0.42152467,0.0,,6,0,27699.79,12500.211,-15.75,-0.1769663,0.5252809,,,0.44190827,-0.020383596,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,-0.036917422,,,0.27272728,,,,,,0.6236025,0.528524,,0.46774194,,0.622665,0.5252809,,0.50468475,,0.6862745,0.45714286,0.5073827,0.6862745,0.27272728,0.1445277,0.41354725
1291345977,385630,29695,1,164,,,0,-1,-1,6,27453,0.41964287,228,2,4059,5,010,,0.0,,0.56811285,0.14846998,,255,18997,27755.844,,-15.75,-0.1769663,0.5252809,,,0.44181848,0.12629437,0.5833333,0.08333333,,-4.3333335,-0.09027778,,0.5252809,,-99,-99,0.0,,,0.3617021,0.7777778,,,0.6423478,-0.22270495,0.6228288,0.528524,,0.464,,1.0,0.5252809,,0.50468475,,,0.503937,0.56201845,1.0,0.3617021,0.23190698,0.6382979
12865824876,408250,10388,0,314,1.0,21000.0,1,10388,0,1,-1,0.7063291,403,3,7900,1,110,,0.0,,0.7063291,0.0,,5,27642,24627.277,-3627.2773,18.166666,0.15660919,0.57614946,,,0.6318824,0.07444668,4.25,0.60714287,,13.083333,0.27256945,,0.57614946,,-99,-99,0.036041744,,,0.84210527,0.72727275,,,,,0.7228361,0.46230152,,0.84705883,,0.7228361,0.45727277,,0.45727277,,0.7714286,0.6577778,0.75291026,0.84705883,0.6577778,0.07093605,0.18928105
12865846954,408250,135,0,315,1.0,19000.0,1,135,3,1,-1,0.7070707,404,3,7900,1,111,,0.0,,0.7070707,0.0,,4,22078,24618.094,-5618.0938,18.166666,0.15660919,0.57614946,,,0.63206714,0.075003564,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.19937396,,,0.84615386,0.72727275,,,,,0.72309107,0.46230152,,0.8488372,,0.72309107,0.45727277,,0.45727277,,0.8780488,0.7248577,0.77873576,0.8780488,0.7070707,0.07478177,0.17097807
12865877510,408250,77,0,316,1.0,16000.0,1,77,2,1,-1,0.70780855,405,3,7900,1,111,,0.0,,0.70780855,0.0,,4,30556,24603.906,-8603.906,18.166666,0.15660919,0.57614946,,,0.6322528,0.07555574,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.14423709,,,0.85,0.72727275,,,,,0.7233456,0.46230152,,0.85057473,,0.7233456,0.45727277,,0.45727277,,0.88095236,0.7253788,0.78020084,0.88095236,0.70780855,0.07603335,0.1731438
12865906446,408250,123,0,317,1.0,24000.0,1,123,0,1,-1,0.7085427,406,3,7900,1,111,,0.0,,0.7085427,0.0,,5,28936,24582.234,-582.2344,18.166666,0.15660919,0.57614946,,,0.6324394,0.07610333,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.28182167,,,0.85365856,0.72727275,,,,,0.7235996,0.46230152,,0.85227275,,0.7235996,0.45727277,,0.45727277,,0.7746479,0.7258979,0.76603127,0.85365856,0.7085427,0.062858164,0.14511585
12865932103,408250,10544,0,318,1.0,22000.0,1,10544,1,1,-1,0.70927316,407,3,7900,1,111,,0.0,,0.70927316,0.0,,5,25657,24580.771,-2580.7715,18.166666,0.15660919,0.57614946,,,0.63262683,0.07664633,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.0421907,,,0.85714287,0.72727275,,,,,0.72385323,0.46230152,,0.85393256,,0.72385323,0.45727277,,0.45727277,,0.7777778,0.7264151,0.76746404,0.85714287,0.70927316,0.06390158,0.1478697
12865960829,408250,120,0,319,1.0,19000.0,1,120,3,1,-1,0.71,408,3,7900,1,111,,0.0,,0.71,0.0,,4,28726,24574.303,-5574.3027,18.166666,0.15660919,0.57614946,,,0.6328151,0.077184856,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,-0.15675949,,,0.8604651,0.72727275,,,,,0.7241063,0.46230152,,0.85555553,,0.7241063,0.45727277,,0.45727277,,0.88372093,0.7269303,0.7835549,0.88372093,0.71,0.07833416,0.17372096
12865989145,408250,37,0,320,0.0,22000.0,1,37,1,1,-1,0.7107232,409,3,7900,1,111,,0.0,,0.7107232,0.0,,5,28316,24560.367,-2560.3672,18.166666,0.15660919,0.57614946,,,0.6330043,0.07771891,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.32945845,,,0.8636364,0.72727275,,,,,0.724359,0.46230152,,0.85714287,,0.724359,0.45727277,,0.45727277,,0.7808219,0.72744364,0.7697837,0.8636364,0.7107232,0.06578934,0.15291315
12866019899,408250,148,0,321,0.0,20000.0,1,148,0,1,-1,0.7089552,410,3,7900,1,011,,0.0,,0.7089552,0.0,,4,30754,24553.982,-4553.9824,18.166666,0.15660919,0.57614946,,,0.6331943,0.0757609,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.3879503,,,0.84444445,0.72727275,,,,,0.72369623,0.46230152,,0.84782606,,0.72369623,0.45727277,,0.45727277,,0.8863636,0.6478261,0.7689725,0.8863636,0.6478261,0.089510694,0.23853755
12866054450,408250,10514,0,322,1.0,24000.0,1,10514,1,1,-1,0.70719606,411,3,7900,1,001,,0.0,,0.70719606,0.0,,5,34551,24542.654,-542.6543,18.166666,0.15660919,0.57614946,,,0.6333791,0.073816955,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.20030563,,,0.82608694,0.72727275,,,,,0.72303474,0.46230152,,0.83870965,,0.72303474,0.45727277,,0.45727277,,0.7702703,0.53061223,0.73127776,0.83870965,0.53061223,0.10249657,0.30809742
12866079094,408250,131,0,323,1.0,27000.0,1,131,1,1,-1,0.7079208,412,3,7900,1,100,,0.0,,0.7079208,0.0,,6,24644,24541.309,2458.6914,18.166666,0.15660919,0.57614946,,,0.63355863,0.07436216,4.25,0.265625,,13.083333,0.31150794,,0.57614946,,-99,-99,0.1457814,,,0.82978725,0.72727275,,,,,0.72328764,0.46230152,,0.84042555,,0.72328764,0.45727277,,0.45727277,,0.6216216,0.5743243,0.7172364,0.84042555,0.5743243,0.0979535,0.26610124
12866109897,408250,185,0,324,0.0,18000.0,1,185,0,1,-1,0.70864195,413,3,7900,1,110,1.0,0.2830189,0.2830189,0.7128115,0.0041695833,-0.42562306,4,30803,24547.395,-6547.3945,18.166666,0.15660919,0.5797721,-0.4202279,-0.8433908,0.6337391,0.079072416,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.57614946,0.42385054,-99,-99,0.6677814,21000.0,-3000.0,0.8333333,0.72727275,0.27272725,1.0,0.7169811,-0.008339167,0.7235401,0.46230152,0.5376985,0.84210527,,0.7235401,0.45727277,0.54272723,0.45727277,0.54272723,0.8666667,0.65929204,0.81745774,1.0,0.65929204,0.12471102,0.34070796
12866128066,408250,7864,0,325,1.0,25000.0,1,7864,0,1,-1,0.70689654,414,3,7900,1,011,,0.0,,0.70689654,0.0,,5,18169,24531.227,468.77344,17.166666,0.14672364,0.5797721,,,0.63393056,0.07296598,4.25,0.265625,,13.083333,0.31150794,,0.5797721,,-99,-99,0.2903261,,,0.81632656,0.75,,,,,0.7228806,0.46484986,,0.8333333,,0.7228806,0.45923916,,0.45923916,,0.7733333,0.6450216,0.7458104,0.8333333,0.6450216,0.06597287,0.1883117
12866152563,408250,10610,0,326,1.0,12000.0,1,10610,3,1,-1,0.7076167,415,3,7900,1,101,,0.0,,0.7076167,0.0,,3,24497,24532.38,-12532.381,17.166666,0.14672364,0.5797721,,,0.6341068,0.07350987,4.25,0.265625,,13.083333,0.31150794,,0.5797721,,-99,-99,0.113436095,,,0.82,0.75,,,,,0.72313297,0.46484986,,0.83505154,,0.72313297,0.45923916,,0.45923916,,0.9,0.6635514,0.76749796,0.9,0.6635514,0.08485664,0.23644859
12866180643,408250,7924,0,327,1.0,19000.0,1,7924,2,1,-1,0.7083333,416,3,7900,1,110,,0.0,,0.7083333,0.0,,4,28080,24501.59,-5501.59,17.166666,0.14672364,0.5797721,,,0.63428396,0.07404935,4.25,0.265625,,13.083333,0.31150794,,0.5797721,,-99,-99,0.12103836,,,0.8235294,0.75,,,,,0.7233849,0.46484986,,0.8367347,,0.7233849,0.45923916,,0.45923916,,0.84782606,0.6563877,0.75994015,0.84782606,0.6563877,0.074970976,0.19143838
12866208430,408250,7898,0,328,1.0,22000.0,1,7898,2,1,-1,0.7090465,417,3,7900,1,111,0.6666667,0.047891438,0.015963813,0.66528875,-0.043757737,-0.6930827,5,27787,24488.105,-2488.1055,17.166666,0.14672364,0.5805085,-0.086158216,-0.51994306,0.634462,0.030826747,4.25,0.265625,-0.4010417,13.083333,0.31150794,-0.35515875,0.5797721,0.08689457,-99,-99,0.6030577,19666.666,2333.334,0.8269231,0.75,-0.08333331,0.6666667,0.65070283,0.05834365,0.7236364,0.46484986,0.20181683,0.83838385,0.0,0.7236364,0.45923916,0.20742753,0.45923916,0.20742753,0.7763158,0.7260788,0.6657354,0.83838385,0.0,0.2411649,0.83838385
12866231852,408250,0,0,329,1.0,21000.0,1,0,0,1,-1,0.7097561,418,3,7900,1,111,,0.0,,0.7097561,0.0,,5,23422,24482.021,-3482.0215,17.5,0.14830509,0.5805085,,,0.6345359,0.07522017,4.25,0.265625,,13.083333,0.31150794,,0.5805085,,-99,-99,-0.061740488,,,0.8301887,0.74358976,,,,,0.7238874,0.4658018,,0.84,,0.7238874,0.459988,,0.459988,,0.77922076,0.72659177,0.76193315,0.84,0.7097561,0.054648165,0.1302439
12866261250,408250,10465,0,330,1.0,18000.0,1,10465,3,1,-1,0.7104623,419,3,7900,1,111,1.0,0.26776862,0.26776862,0.72134686,0.010884583,-0.44269365,4,29398,24473.53,-6473.5293,17.5,0.14830509,0.5840336,-0.4159664,-0.85169494,0.63471586,0.086631,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.5805085,0.41949153,-99,-99,0.28838888,23000.0,-5000.0,0.8333333,0.74358976,0.25641024,1.0,0.7322314,-0.021769106,0.7241379,0.4658018,0.53419816,0.84158415,1.0,0.7241379,0.459988,0.540012,0.459988,0.540012,0.85106385,0.7271028,0.84118223,1.0,0.7104623,0.12171425,0.28953773
12866287160,408250,7939,0,331,1.0,22000.0,1,7939,1,1,-1,0.7111651,420,3,7900,1,111,,0.0,,0.7111651,0.0,,5,25910,24457.78,-2457.7793,17.5,0.14705883,0.5840336,,,0.63492256,0.07624251,4.25,0.265625,,13.083333,0.31150794,,0.5840336,,-99,-99,0.12008961,,,0.8363636,0.7619048,,,,,0.724388,0.4683098,,0.84313726,,0.724388,0.46193048,,0.46193048,,0.78205127,0.72761196,0.7641579,0.84313726,0.7111651,0.05638959,0.1319722
12866308596,408250,7851,0,332,1.0,19000.0,1,7851,3,1,-1,0.7118644,421,3,7900,1,111,,0.0,,0.7118644,0.0,,4,21436,24451.812,-5451.8125,17.5,0.14705883,0.5840336,,,0.63510406,0.07676035,4.25,0.265625,,13.083333,0.31150794,,0.5840336,,-99,-99,0.2633531,,,0.83928573,0.7619048,,,,,0.7246377,0.4683098,,0.8446602,,0.7246377,0.46193048,,0.46193048,,0.8541667,0.7281192,0.77533877,0.8541667,0.7118644,0.06646854,0.14230227
12866338010,408250,6,0,333,0.0,16000.0,1,6,2,1,-1,0.7125604,422,3,7900,1,111,0.0,-0.375,-0.375,0.5437802,-0.16878021,-1.0875604,4,29414,24438.613,-8438.613,17.5,0.14705883,0.57916665,0.57916665,0.14705883,0.6352864,-0.09150618,4.25,0.265625,0.265625,13.083333,0.31150794,0.31150794,0.5840336,-0.5840336,-99,-99,0.6467816,24000.0,-8000.0,0.84210527,0.7619048,-0.7619048,0.0,0.375,0.33756042,0.7248869,0.4683098,-0.4683098,0.84615386,,0.7248869,0.46193048,-0.46193048,0.46193048,-0.46193048,0.85714287,0.7286245,0.60404,0.85714287,0.0,0.34741724,0.85714287
12866366155,408250,10462,0,334,1.0,23000.0,1,10462,0,1,-1,0.7108434,423,3,7900,1,011,,0.0,,0.7108434,0.0,,5,28145,24418.229,-1418.2285,17.5,0.14583333,0.57916665,,,0.63506955,0.075773835,4.25,0.265625,,13.083333,0.31150794,,0.57916665,,-99,-99,-0.004279709,,,0.82758623,0.7111111,,,,,0.7242315,0.46612144,,0.83809525,,0.7242315,0.46027482,,0.46027482,,0.7848101,0.6465517,0.75090706,0.83809525,0.6465517,0.06897971,0.19154352
12866401032,408250,7915,0,335,1.0,21000.0,1,7915,1,1,-1,0.71153843,424,3,7900,1,101,,0.0,,0.71153843,0.0,,5,34877,24414.812,-3414.8125,17.5,0.14583333,0.57916665,,,0.6352487,0.07628971,4.25,0.265625,,13.083333,0.31150794,,0.57916665,,-99,-99,0.57985586,,,0.8305085,0.7111111,,,,,0.72448057,0.46612144,,0.8396226,,0.72448057,0.46027482,,0.46027482,,0.7875,0.66511625,0.7547496,0.8396226,0.66511625,0.06550979,0.17450637
12866430826,408250,76,0,336,1.0,27000.0,1,76,3,1,-1,0.7122302,425,3,7900,1,110,0.5,-0.30710834,-0.15355417,0.67311287,-0.039117336,-0.8657844,6,29794,24406.604,2593.3965,17.5,0.14583333,0.5785124,0.07851237,-0.3541667,0.63542867,0.037684202,4.25,0.265625,-0.234375,13.083333,0.31150794,-0.18849206,0.57916665,-0.07916665,-99,-99,0.20086627,23000.0,4000.0,0.8333333,0.7111111,-0.21111113,0.5,0.6535542,0.058676004,0.72472924,0.46612144,0.033878565,0.8411215,,0.72472924,0.46027482,0.039725184,0.46027482,0.039725184,0.6315789,0.65789473,0.6806241,0.8411215,0.5,0.12356232,0.3411215
12966812859,408250,2131,0,337,1.0,23000.0,1,2129,3,3,-1,0.71291864,426,3,7900,1,111,,0.0,,0.71291864,0.0,,5,100382033,24412.822,-1412.8223,18.0,0.14876033,0.5785124,,,0.63551736,0.07740128,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,-0.061198026,,,0.75,0.75,,,,,0.72497743,0.466279,,0.8425926,,0.72497743,0.46041667,,0.46041667,,0.8039216,0.72727275,0.75523716,0.8425926,0.71291864,0.049045455,0.12967396
12966812859,408250,2130,0,337,0.0,23000.0,1,2129,0,3,-1,0.7136038,427,3,7900,1,811,,0.0,,0.7136038,0.0,,5,0,24409.443,-1409.4434,18.0,0.14876033,0.5785124,,,0.63569903,0.07790476,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,-0.17797364,,,0.7567568,0.75,,,,,0.7252252,0.466279,,0.8440367,,0.7252252,0.46041667,,0.46041667,,0.8076923,0.71428573,0.7552608,0.8440367,0.7136038,0.051398758,0.1304329
12966812859,408250,2129,0,337,1.0,23000.0,1,2129,3,3,-1,0.71190476,428,3,7900,1,881,,0.0,,0.71190476,0.0,,5,0,24406.078,-1406.0781,18.0,0.14876033,0.5785124,,,0.6358815,0.07602328,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,-0.03645875,,,0.7368421,0.75,,,,,0.7245725,0.466279,,0.8363636,,0.7245725,0.46041667,,0.46041667,,0.7924528,0.6825397,0.74417835,0.8363636,0.6825397,0.052427817,0.15382391
12966909058,408250,2548,0,338,1.0,29666.0,1,2548,3,3,-1,0.7125891,429,3,7900,1,101,,0.0,,0.7125891,0.0,,6,96199,24402.73,5263.2695,18.0,0.14876033,0.5785124,,,0.6360591,0.07652998,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,-0.1372143,,,0.74358976,0.75,,,,,0.72482014,0.466279,,0.8378378,,0.72482014,0.46041667,,0.46041667,,0.7446808,0.6666667,0.73642915,0.8378378,0.6666667,0.051813398,0.17117113
12966909058,408250,2549,0,338,1.0,29666.0,1,2548,1,3,-1,0.7132701,430,3,7900,1,810,,0.0,,0.7132701,0.0,,6,0,24415.232,5250.7676,18.0,0.14876033,0.5785124,,,0.6362375,0.077032626,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,0.049420986,,,0.75,0.75,,,,,0.7250674,0.466279,,0.83928573,,0.7250674,0.46041667,,0.46041667,,0.74647886,0.72727275,0.7466346,0.83928573,0.7132701,0.042844567,0.1260156
12966909058,408250,2550,0,338,1.0,29666.0,1,2548,1,3,-1,0.713948,431,3,7900,1,881,,0.0,,0.713948,0.0,,6,0,24427.676,5238.324,18.0,0.14876033,0.5785124,,,0.6364166,0.0775314,4.25,0.265625,,13.083333,0.31150794,,0.5785124,,-99,-99,-0.07724078,,,0.75609756,0.75,,,,,0.7253142,0.466279,,0.84070796,,0.7253142,0.46041667,,0.46041667,,0.74825174,0.68421054,0.7419777,0.84070796,0.68421054,0.04943759,0.15649742
12967145110,408250,1847,0,339,1.0,28666.0,1,1847,1,3,-1,0.7146226,432,3,7900,1,111,1.0,0.3169014,0.3169014,0.69886065,-0.015761971,-0.39772123,6,236052,24440.059,4225.9414,18.0,0.14876033,0.58196723,-0.41803277,-0.8512397,0.63659656,0.062264085,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.5785124,0.42148763,-99,-99,0.17692184,29250.0,-584.0,0.7619048,0.75,0.25,1.0,0.6830986,0.031524003,0.72556055,0.466279,0.53372097,0.84210527,,0.72556055,0.46041667,0.5395833,0.46041667,0.5395833,0.75,0.7277778,0.8052813,1.0,0.7146226,0.11675877,0.28537738
12967145110,408250,1849,0,339,0.0,28666.0,1,1847,0,3,-1,0.7152941,433,3,7900,1,811,1.0,0.3125,0.3125,0.70139706,-0.013897061,-0.40279412,6,0,24450.025,4215.9746,18.0,0.14754099,0.58536583,-0.41463417,-0.852459,0.6367406,0.06465644,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.58196723,0.41803277,-99,-99,0.12368978,29250.0,-584.0,0.76744187,0.78571427,0.21428573,1.0,0.6875,0.027794123,0.7258065,0.46874994,0.53125006,0.84347826,,0.7258065,0.4623369,0.5376631,0.4623369,0.5376631,0.7517241,0.7089552,0.80427855,1.0,0.7089552,0.11810472,0.29104477
12967145110,408250,1848,0,339,1.0,28666.0,1,1847,2,3,-1,0.713615,434,3,7900,1,881,1.0,0.31468529,0.31468529,0.69946486,-0.014150143,-0.39892972,6,0,24459.945,4206.0547,17.0,0.13821138,0.58870965,-0.41129035,-0.86178863,0.63688993,0.06257492,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.58536583,0.41463417,-99,-99,0.020405969,29250.0,-584.0,0.75,0.8125,0.1875,1.0,0.6853147,0.028300285,0.72515666,0.47119808,0.5288019,0.8362069,,0.72515666,0.46424353,0.53575647,0.46424353,0.53575647,0.74657536,0.68586385,0.7980639,1.0,0.68586385,0.12161613,0.31413615
12967265574,408250,1850,0,340,1.0,24666.0,1,1850,2,3,-1,0.71428573,435,3,7900,1,101,1.0,0.32534933,0.32534933,0.6944682,-0.019817531,-0.3889364,5,120464,24469.818,196.18164,17.0,0.13709678,0.592,-0.408,-0.86290324,0.6370341,0.057434082,4.25,0.265625,-0.734375,13.083333,0.31150794,-0.68849206,0.58870965,0.41129035,-99,-99,0.085225694,34333.0,-9667.0,0.75555557,0.8333333,0.16666669,1.0,0.67465067,0.039635062,0.72540253,0.47362378,0.52637625,0.83760685,1.0,0.72540253,0.46613666,0.5338633,0.46613666,0.5338633,0.7962963,0.66820276,0.8222753,1.0,0.66820276,0.1309319,0.33179724
