,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,1000_time
1393852,12802000445,298845490,7563,0,182,2,1,20500.0,True,7563,7561,2,7,145 42 21,-1,,9
1393853,12802125428,298845490,8080,0,183,0,0,25333.0,True,8080,8079,3,7,84 97 50 135 162,-1,,9
1393854,12802125428,298845490,8082,0,183,1,0,25333.0,True,8082,8079,2,7,84 39 50 135 162,-1,,9
1393855,12802125428,298845490,8083,0,183,3,1,25333.0,True,8083,8079,3,7,84 50 18 135 162,-1,,9
1393856,12802125428,298845490,8079,0,183,3,0,25333.0,True,8079,8079,2,7,84 50 118 135 162,-1,,9
1393857,12802125428,298845490,8081,0,183,2,0,25333.0,True,8081,8079,3,7,84 97 50 135 162,-1,,9
1393858,12802242627,298845490,8024,0,184,0,0,23800.0,True,8024,8024,3,7,118 77 42 135 162,-1,,9
1393859,12802242627,298845490,8026,0,184,1,0,23800.0,True,8026,8024,2,7,145 77 42 135 162,-1,,9
1393860,12802242627,298845490,8028,0,184,1,0,23800.0,True,8028,8024,0,7,97 77 42 135 162,-1,,9
1393861,12802242627,298845490,8027,0,184,0,1,23800.0,True,8027,8024,0,7,145 77 42 135 162,-1,,9
1393862,12802242627,298845490,8025,0,184,0,0,23800.0,True,8025,8024,1,7,118 77 42 135 162,-1,,9
1393863,12886067542,298845490,8821,1,185,-1,-1,,False,65535,-1,-1,7,,139,concept,9
1393864,12886081543,298845490,10032,1,186,-1,-1,,False,65535,-1,-1,7,,18,concept,9
1393865,12886175667,298845490,3227,0,187,3,0,22200.0,True,3227,3225,0,4,113 12 92,-1,,9
1393866,12886175667,298845490,3226,0,187,2,0,22200.0,True,3226,3225,3,4,136 12 92,-1,,9
1393867,12886175667,298845490,3225,0,187,3,0,22200.0,True,3225,3225,2,4,74 12 92,-1,,9
1393868,12886239116,298845490,2974,0,188,2,0,25333.0,True,2974,2973,1,4,136 67 81,-1,,9
1393869,12886239116,298845490,2973,0,188,1,0,25333.0,True,2973,2973,3,4,74 67 81,-1,,9
1393870,12886239116,298845490,2975,0,188,2,1,25333.0,True,2975,2973,2,4,136 67 81,-1,,9
1393871,12886338613,298845490,3127,0,189,3,0,18333.0,True,3127,3126,0,4,136 67 38,-1,,9
1393872,12886338613,298845490,3128,0,189,3,1,18333.0,True,3128,3126,3,4,161 67 38,-1,,9
1393873,12886338613,298845490,3126,0,189,1,0,18333.0,True,3126,3126,2,4,74 67 38,-1,,9
1393874,12886409095,298845490,3047,0,190,3,0,30666.0,True,3047,3045,1,4,113 144 162 92,-1,,9
1393875,12886409095,298845490,3045,0,190,1,0,30666.0,True,3045,3045,2,4,82 144 162 92,-1,,9
1393876,12886409095,298845490,3046,0,190,3,0,30666.0,True,3046,3045,0,4,136 144 162 92,-1,,9
1393877,12886467421,298845490,3217,0,191,3,0,20666.0,True,3217,3216,2,4,74 12 92,-1,,9
1393878,12886467421,298845490,3218,0,191,1,0,20666.0,True,3218,3216,3,4,113 12 92,-1,,9
1393879,12886467421,298845490,3216,0,191,1,0,20666.0,True,3216,3216,2,4,106 12 92,-1,,9
1393880,12886539404,298845490,10868,0,192,0,0,17000.0,True,10868,10867,2,6,73,-1,,9
1393881,12886539404,298845490,10870,0,192,2,0,17000.0,True,10870,10867,3,6,27,-1,,9
1393882,12886539404,298845490,10869,0,192,1,1,17000.0,True,10869,10867,1,6,179,-1,,9
1393883,12886539404,298845490,10867,0,192,3,0,17000.0,True,10867,10867,0,6,116,-1,,9
1393884,12886654707,298845490,10230,0,193,2,1,14250.0,True,10230,10228,2,6,27,-1,,9
1393885,12886654707,298845490,10228,0,193,0,1,14250.0,True,10228,10228,0,6,79,-1,,9
1393886,12886654707,298845490,10229,0,193,3,1,14250.0,True,10229,10228,3,6,151,-1,,9
1393887,12886654707,298845490,10231,0,193,3,0,14250.0,True,10231,10228,0,6,1,-1,,9
1393888,12886710633,298845490,10311,0,194,3,1,24750.0,True,10311,10308,3,6,116,-1,,9
1393889,12886710633,298845490,10308,0,194,1,1,24750.0,True,10308,10308,1,6,73,-1,,9
1393890,12886710633,298845490,10310,0,194,1,0,24750.0,True,10310,10308,2,6,133,-1,,9
1393891,12886710633,298845490,10309,0,194,3,0,24750.0,True,10309,10308,1,6,27,-1,,9
1393892,12886761649,298845490,10833,0,195,0,1,12750.0,True,10833,10831,0,6,27,-1,,9
1393893,12886761649,298845490,10832,0,195,3,0,12750.0,True,10832,10831,1,6,73,-1,,9
1393894,12886761649,298845490,10831,0,195,2,0,12750.0,True,10831,10831,3,6,75,-1,,9
1393895,12886761649,298845490,10834,0,195,0,1,12750.0,True,10834,10831,0,6,47,-1,,9
1393896,12886976978,298845490,7123,0,196,1,0,11500.0,True,7123,7121,2,7,37 153 21,-1,,9
1393897,12886976978,298845490,7122,0,196,0,0,11500.0,True,7122,7121,3,7,145 37 21,-1,,9
1393898,12886976978,298845490,7121,0,196,1,0,11500.0,True,7121,7121,3,7,76 37 21,-1,,9
1393899,12886976978,298845490,7124,0,196,2,0,11500.0,True,7124,7121,0,7,18 37 21,-1,,9
1393900,12887101557,298845490,7143,0,197,0,1,50250.0,True,7143,7140,0,7,98 84 18 35 122 162,-1,,9
1393901,12887101557,298845490,7141,0,197,1,0,50250.0,True,7141,7140,0,7,98 84 118 35 122 162,-1,,9
1393902,12887101557,298845490,7142,0,197,1,0,50250.0,True,7142,7140,3,7,98 84 97 35 122 162,-1,,9
1393903,12887101557,298845490,7140,0,197,3,0,50250.0,True,7140,7140,0,7,98 84 97 35 122 162,-1,,9
1393904,12887101557,298845490,7144,0,197,1,0,50250.0,True,7144,7140,2,7,98 84 97 35 122 162,-1,,9
1393905,12887124885,298845490,11679,0,198,0,0,23400.0,True,11679,11679,1,7,42 18 160 11 122,-1,,9
1393906,12887124885,298845490,11680,0,198,1,0,23400.0,True,11680,11679,0,7,42 160 11 122 165,-1,,9
1393907,12887124885,298845490,11682,0,198,1,0,23400.0,True,11682,11679,3,7,42 160 11 122 165,-1,,9
1393908,12887124885,298845490,11683,0,198,3,1,23400.0,True,11683,11679,3,7,118 42 160 11 122,-1,,9
1393909,12887124885,298845490,11681,0,198,0,0,23400.0,True,11681,11679,1,7,145 42 160 11 122,-1,,9
1393910,12973679363,298845490,3262,0,199,1,1,2200.0,True,3262,3261,1,4,74 150 162 92,-1,,9
1393911,12973679363,298845490,3263,0,199,1,1,2200.0,True,3263,3261,1,4,82 150 162 92,-1,,9
1393912,12973679363,298845490,3261,0,199,3,0,2200.0,True,3261,3261,2,4,106 150 162 92,-1,,9
1393913,12973739585,298845490,3006,0,200,3,0,11666.0,True,3006,3006,0,4,106 12 38,-1,,9
1393914,12973739585,298845490,3007,0,200,3,1,11666.0,True,3007,3006,3,4,161 12 38,-1,,9
1393915,12973739585,298845490,3008,0,200,2,1,11666.0,True,3008,3006,2,4,82 12 38,-1,,9
1393916,12973807049,298845490,2860,0,201,1,1,17333.0,True,2860,2860,1,4,136 158 162 29,-1,,9
1393917,12973807049,298845490,2861,0,201,2,1,17333.0,True,2861,2860,2,4,82 158 162 29,-1,,9
1393918,12973870847,298845490,10709,0,202,3,0,20000.0,True,10709,10707,2,4,157 92 3,-1,,9
1393919,12973870847,298845490,10707,0,202,0,1,20000.0,True,10707,10707,0,4,74 92 3,-1,,9
1393920,12973870847,298845490,10708,0,202,2,1,20000.0,True,10708,10707,2,4,136 92 3,-1,,9
1393921,12973922273,298845490,2582,0,203,1,0,18666.0,True,2582,2581,2,4,161 12 38,-1,,9
1393922,12973922273,298845490,2581,0,203,1,0,18666.0,True,2581,2581,0,4,74 12 38,-1,,9
1393923,12973922273,298845490,2583,0,203,1,0,18666.0,True,2583,2581,0,4,157 12 38,-1,,9
1393924,12973984622,298845490,6768,0,204,3,1,14666.0,True,6768,6765,3,6,123,-1,,9
1393925,12973984622,298845490,6767,0,204,2,0,14666.0,True,6767,6765,1,6,27,-1,,9
1393926,12973984622,298845490,6765,0,204,3,0,14666.0,True,6765,6765,1,6,174,-1,,9
1393927,12973984622,298845490,6766,0,204,3,0,14666.0,True,6766,6765,0,6,109,-1,,9
1393928,12974026799,298845490,11035,0,205,3,1,12750.0,True,11035,11035,3,6,116,-1,,9
1393929,12974026799,298845490,11036,0,205,1,0,12750.0,True,11036,11035,0,6,27,-1,,9
1393930,12974026799,298845490,11037,0,205,1,0,12750.0,True,11037,11035,0,6,72,-1,,9
1393931,12974026799,298845490,11038,0,205,3,0,12750.0,True,11038,11035,1,6,1,-1,,9
1393932,12974052249,298845490,10860,0,206,2,0,9250.0,True,10860,10859,3,6,64,-1,,9
1393933,12974052249,298845490,10862,0,206,1,0,9250.0,True,10862,10859,2,6,14,-1,,9
1393934,12974052249,298845490,10859,0,206,1,0,9250.0,True,10859,10859,3,6,27,-1,,9
1393935,12974052249,298845490,10861,0,206,1,1,9250.0,True,10861,10859,1,6,73,-1,,9
1393936,12974078171,298845490,10145,0,207,3,0,5250.0,True,10145,10144,1,6,27,-1,,9
1393937,12974078171,298845490,10147,0,207,1,0,5250.0,True,10147,10144,0,6,133,-1,,9
1393938,12974078171,298845490,10144,0,207,3,1,5250.0,True,10144,10144,3,6,96,-1,,9
1393939,12974078171,298845490,10146,0,207,0,1,5250.0,True,10146,10144,0,6,8,-1,,9
1393940,12974151236,298845490,7441,0,208,0,0,5250.0,True,7441,7440,3,7,37 153 21,-1,,9
1393941,12974151236,298845490,7440,0,208,1,0,5250.0,True,7440,7440,2,7,97 37 21,-1,,9
1393942,12974166173,298845490,11555,0,209,1,0,27000.0,True,11555,11552,3,7,98 118 117 135,-1,,9
1393943,12974166173,298845490,11552,0,209,0,0,27000.0,True,11552,11552,2,7,98 118 117 135,-1,,9
1393944,12974166173,298845490,11556,0,209,1,0,27000.0,True,11556,11552,0,7,98 18 117 135,-1,,9
1393945,12974166173,298845490,11554,0,209,3,0,27000.0,True,11554,11552,2,7,98 117 135 165,-1,,9
1393946,12974166173,298845490,11553,0,209,1,1,27000.0,True,11553,11552,1,7,98 118 117 135,-1,,9
1393947,12974178569,298845490,7095,0,210,0,0,2000.0,True,7095,7095,1,7,84 76 50 135,-1,,9
1393948,12974178569,298845490,7098,0,210,1,0,2000.0,True,7098,7095,3,7,84 145 50 135,-1,,9
1393949,12974178569,298845490,7096,0,210,1,0,2000.0,True,7096,7095,0,7,84 97 50 135,-1,,9
1393950,12974178569,298845490,7097,0,210,3,0,2000.0,True,7097,7095,2,7,84 97 50 135,-1,,9
1393951,12974178569,298845490,7099,0,210,0,1,2000.0,True,7099,7095,0,7,84 97 50 135,-1,,9
1393952,12974195447,298845490,10742,1,211,-1,-1,,False,65535,-1,-1,7,,76,concept,9
1393953,12974201339,298845490,27204,1,212,-1,-1,,False,65535,-1,-1,7,,118,concept,9
1393954,13060406722,298845490,1003,1,213,-1,-1,,False,65535,-1,-1,7,,98,concept,9
1393955,13060412686,298845490,9856,1,214,-1,-1,,False,65535,-1,-1,7,,98,solving question,9
1393956,13060476940,298845490,3348,0,215,1,0,1400.0,True,3348,3348,0,4,106 67 81,-1,,9
1393957,13060476940,298845490,3350,0,215,3,0,1400.0,True,3350,3348,2,4,113 67 81,-1,,9
1393958,13060476940,298845490,3349,0,215,3,0,1400.0,True,3349,3348,1,4,74 67 81,-1,,9
1393959,13060547144,298845490,10117,0,216,0,1,17666.0,True,10117,10115,0,4,82 12 92,-1,,9
1393960,13060547144,298845490,10115,0,216,2,1,17666.0,True,10115,10115,2,4,106 12 92,-1,,9
1393961,13060547144,298845490,10116,0,216,2,0,17666.0,True,10116,10115,3,4,82 12 92,-1,,9
1393962,13060606673,298845490,2958,0,217,1,1,21000.0,True,2958,2958,1,4,136 126 38,-1,,9
1393963,13060606673,298845490,2959,0,217,0,0,21000.0,True,2959,2958,1,4,106 126 38,-1,,9
1393964,13060606673,298845490,2960,0,217,2,0,21000.0,True,2960,2958,1,4,157 126 38,-1,,9
1393965,13060680174,298845490,2584,0,218,0,0,17333.0,True,2584,2584,3,4,136 144 162 38,-1,,9
1393966,13060680174,298845490,2586,0,218,2,0,17333.0,True,2586,2584,3,4,161 144 162 38,-1,,9
1393967,13060680174,298845490,2585,0,218,3,0,17333.0,True,2585,2584,0,4,136 144 162 38,-1,,9
1393968,13060748763,298845490,2714,0,219,1,0,22000.0,True,2714,2713,2,4,82 126 81,-1,,9
1393969,13060748763,298845490,2715,0,219,1,0,22000.0,True,2715,2713,0,4,157 126 81,-1,,9
1393970,13060748763,298845490,2713,0,219,0,0,22000.0,True,2713,2713,3,4,106 126 81,-1,,9
1393971,13060809219,298845490,6716,0,220,3,1,20333.0,True,6716,6713,3,6,8 162,-1,,9
1393972,13060809219,298845490,6715,0,220,0,0,20333.0,True,6715,6713,3,6,53 162,-1,,9
1393973,13060809219,298845490,6713,0,220,1,0,20333.0,True,6713,6713,2,6,147 162,-1,,9
1393974,13060809219,298845490,6714,0,220,3,0,20333.0,True,6714,6713,2,6,27 162,-1,,9
1393975,13060845022,298845490,11046,0,221,0,0,8750.0,True,11046,11043,2,6,53,-1,,9
1393976,13060845022,298845490,11043,0,221,3,1,8750.0,True,11043,11043,3,6,25,-1,,9
1393977,13060845022,298845490,11044,0,221,3,0,8750.0,True,11044,11043,1,6,116,-1,,9
1393978,13060845022,298845490,11045,0,221,1,1,8750.0,True,11045,11043,1,6,27,-1,,9
1393979,13060883753,298845490,10925,0,222,1,0,7750.0,True,10925,10923,3,6,27,-1,,9
1393980,13060883753,298845490,10923,0,222,1,1,7750.0,True,10923,10923,1,6,96,-1,,9
1393981,13060883753,298845490,10926,0,222,2,1,7750.0,True,10926,10923,2,6,168,-1,,9
1393982,13060883753,298845490,10924,0,222,2,1,7750.0,True,10924,10923,2,6,179,-1,,9
1393983,13060911451,298845490,6800,0,223,1,0,8500.0,True,6800,6797,0,6,27,-1,,9
1393984,13060911451,298845490,6798,0,223,1,0,8500.0,True,6798,6797,0,6,1,-1,,9
1393985,13060911451,298845490,6797,0,223,0,0,8500.0,True,6797,6797,1,6,180,-1,,9
1393986,13060911451,298845490,6799,0,223,1,0,8500.0,True,6799,6797,2,6,116,-1,,9
1393987,13060929788,298845490,7437,0,224,1,0,5750.0,True,7437,7436,3,7,37 153 21,-1,,9
1393988,13060929788,298845490,7436,0,224,0,0,5750.0,True,7436,7436,2,7,97 37 21,-1,,9
1393989,13060953578,298845490,6970,0,225,1,0,2000.0,True,6970,6966,2,7,98 118 35 146 122,-1,,9
1393990,13060953578,298845490,6968,0,225,0,1,2000.0,True,6968,6966,0,7,98 97 35 146 122,-1,,9
1393991,13060953578,298845490,6969,0,225,3,1,2000.0,True,6969,6966,3,7,98 97 35 146 122,-1,,9
1393992,13060953578,298845490,6966,0,225,1,0,2000.0,True,6966,6966,3,7,98 39 35 146 122,-1,,9
1393993,13060953578,298845490,6967,0,225,3,0,2000.0,True,6967,6966,0,7,98 145 35 146 122,-1,,9
1393994,13060973563,298845490,7773,0,226,1,0,3400.0,True,7773,7770,3,7,76 42 35 146 122,-1,,9
1393995,13060973563,298845490,7774,0,226,2,0,3400.0,True,7774,7770,0,7,97 42 35 146 122,-1,,9
1393996,13060973563,298845490,7770,0,226,0,0,3400.0,True,7770,7770,3,7,97 42 35 146 122,-1,,9
1393997,13060973563,298845490,7771,0,226,1,0,3400.0,True,7771,7770,0,7,97 42 35 146 122,-1,,9
1393998,13060973563,298845490,7772,0,226,3,1,3400.0,True,7772,7770,3,7,145 42 35 146 122,-1,,9
1393999,13140995229,298845490,13487,1,227,-1,-1,,False,65535,-1,-1,7,,98,solving question,9
1394000,13141001232,298845490,3852,1,228,-1,-1,,False,65535,-1,-1,4,,161,solving question,9
1394001,13146285639,298845490,7210,0,230,1,0,1600.0,True,7210,7208,2,7,145 184 21,-1,,9
1394002,13146285639,298845490,7208,0,230,0,0,1600.0,True,7208,7208,3,7,76 184 21,-1,,9
1394003,13146285639,298845490,7209,0,230,0,0,1600.0,True,7209,7208,3,7,97 184 21,-1,,9
1394004,13146285639,298845490,7211,0,230,3,0,1600.0,True,7211,7208,0,7,184 19 21,-1,,9
1394005,13146297278,298845490,7221,0,231,0,0,2000.0,True,7221,7220,1,7,18 16 21,-1,,9
1394006,13146297278,298845490,7222,0,231,1,0,2000.0,True,7222,7220,3,7,118 16 21,-1,,9
1394007,13146297278,298845490,7223,0,231,2,0,2000.0,True,7223,7220,3,7,16 19 21,-1,,9
1394008,13146297278,298845490,7220,0,231,1,0,2000.0,True,7220,7220,0,7,76 16 21,-1,,9
1394009,13146313408,298845490,7328,0,232,3,0,1500.0,True,7328,7326,1,7,97 160 16 35 122 162,-1,,9
1394010,13146313408,298845490,7330,0,232,0,0,1500.0,True,7330,7326,2,7,97 160 16 35 122 162,-1,,9
1394011,13146313408,298845490,7326,0,232,1,0,1500.0,True,7326,7326,3,7,39 160 16 35 122 162,-1,,9
1394012,13146313408,298845490,7327,0,232,0,0,1500.0,True,7327,7326,2,7,145 160 16 35 122 162,-1,,9
1394013,13146313408,298845490,7329,0,232,0,1,1500.0,True,7329,7326,0,7,97 160 16 35 122 162,-1,,9
1394014,13146334415,298845490,3167,0,229,0,0,2000.0,True,3167,3165,2,4,82 12 81,-1,,9
1394015,13146334415,298845490,3166,0,229,1,0,2000.0,True,3166,3165,2,4,161 12 81,-1,,9
1394016,13146334415,298845490,3165,0,229,0,0,2000.0,True,3165,3165,1,4,136 12 81,-1,,9
1394017,13146344854,298845490,3478,0,233,3,0,2000.0,True,3478,3477,1,4,136 158 162 29,-1,,9
1394018,13146344854,298845490,3477,0,233,1,0,2000.0,True,3477,3477,3,4,106 158 162 29,-1,,9
1394019,13146344854,298845490,3479,0,233,0,1,2000.0,True,3479,3477,0,4,82 158 162 29,-1,,9
1394020,13146356506,298845490,2933,0,234,0,1,1333.0,True,2933,2931,0,4,157 103 162 102,-1,,9
1394021,13146356506,298845490,2932,0,234,0,0,1333.0,True,2932,2931,1,4,136 103 162 102,-1,,9
1394022,13146356506,298845490,2931,0,234,0,0,1333.0,True,2931,2931,2,4,106 103 162 102,-1,,9
1394023,13146367042,298845490,3149,0,235,3,0,1333.0,True,3149,3147,0,4,136 103 162 81,-1,,9
1394024,13146367042,298845490,3147,0,235,0,0,1333.0,True,3147,3147,1,4,106 103 162 81,-1,,9
1394025,13146367042,298845490,3148,0,235,0,1,1333.0,True,3148,3147,0,4,161 103 162 81,-1,,9
1394026,13146377856,298845490,3108,0,236,1,0,1333.0,True,3108,3108,0,4,74 12 29,-1,,9
1394027,13146377856,298845490,3110,0,236,1,0,1333.0,True,3110,3108,2,4,82 12 29,-1,,9
1394028,13146377856,298845490,3109,0,236,3,0,1333.0,True,3109,3108,1,4,106 12 29,-1,,9
1394029,13146397578,298845490,10286,0,237,2,1,1333.0,True,10286,10284,2,6,27,-1,,9
1394030,13146397578,298845490,10287,0,237,1,0,1333.0,True,10287,10284,0,6,1,-1,,9
1394031,13146397578,298845490,10284,0,237,1,0,1333.0,True,10284,10284,3,6,73,-1,,9
1394032,13146397578,298845490,10285,0,237,3,0,1333.0,True,10285,10284,2,6,7,-1,,9
1394033,13146411784,298845490,10945,0,238,2,0,1750.0,True,10945,10943,0,6,73,-1,,9
1394034,13146411784,298845490,10946,0,238,0,1,1750.0,True,10946,10943,0,6,109,-1,,9
1394035,13146411784,298845490,10943,0,238,0,0,1750.0,True,10943,10943,1,6,27,-1,,9
1394036,13146411784,298845490,10944,0,238,0,0,1750.0,True,10944,10943,2,6,8,-1,,9
1394037,13146422496,298845490,11147,0,239,1,1,2250.0,True,11147,11147,1,6,27,-1,,9
1394038,13146422496,298845490,11149,0,239,0,0,2250.0,True,11149,11147,3,6,174,-1,,9
1394039,13146422496,298845490,11150,0,239,2,0,2250.0,True,11150,11147,0,6,73,-1,,9
1394040,13146422496,298845490,11148,0,239,0,0,2250.0,True,11148,11147,2,6,53,-1,,9
1394041,13146433768,298845490,10911,0,240,0,0,1250.0,True,10911,10911,3,6,14,-1,,9
1394042,13146433768,298845490,10914,0,240,1,1,1250.0,True,10914,10911,1,6,73,-1,,9
1394043,13146433768,298845490,10913,0,240,3,0,1250.0,True,10913,10911,0,6,159,-1,,9
1394044,13146433768,298845490,10912,0,240,0,0,1250.0,True,10912,10911,2,6,27,-1,,9
1394045,13230989059,298845490,22792,1,241,-1,-1,,False,65535,-1,-1,4,,161,solving question,9
1394046,13230995080,298845490,12942,1,242,-1,-1,,False,65535,-1,-1,4,,126,concept,9
1394047,13231248293,298845490,2577,0,243,3,1,1500.0,True,2577,2575,3,4,161 103 102,-1,,9
1394048,13231248293,298845490,2575,0,243,0,0,1500.0,True,2575,2575,2,4,106 103 102,-1,,9
1394049,13231248293,298845490,2576,0,243,2,0,1500.0,True,2576,2575,3,4,136 103 102,-1,,9
1394050,13231327337,298845490,3111,0,244,2,1,32333.0,True,3111,3111,2,4,106 67 29,-1,,9
1394051,13231327337,298845490,3112,0,244,3,0,32333.0,True,3112,3111,2,4,136 67 29,-1,,9
1394052,13231327337,298845490,3113,0,244,2,1,32333.0,True,3113,3111,2,4,82 67 29,-1,,9
1394053,13231375439,298845490,3238,0,245,0,0,23333.0,True,3238,3237,1,4,136 12 81,-1,,9
1394054,13231375439,298845490,3237,0,245,0,0,23333.0,True,3237,3237,3,4,106 12 81,-1,,9
1394055,13231375439,298845490,3239,0,245,2,1,23333.0,True,3239,3237,2,4,82 12 81,-1,,9
1394056,13231458058,298845490,3518,0,246,1,0,13333.0,True,3518,3516,2,4,82 103 92,-1,,9
1394057,13231458058,298845490,3516,0,246,3,1,13333.0,True,3516,3516,3,4,74 103 92,-1,,9
1394058,13231458058,298845490,3517,0,246,2,0,13333.0,True,3517,3516,0,4,161 103 92,-1,,9
1394059,13231518140,298845490,10693,0,247,1,1,24666.0,True,10693,10692,1,4,136 120 38,-1,,9
1394060,13231518140,298845490,10694,0,247,3,0,24666.0,True,10694,10692,2,4,157 120 38,-1,,9
1394061,13231518140,298845490,10692,0,247,1,0,24666.0,True,10692,10692,0,4,106 120 38,-1,,9
1394062,13232182458,298845490,10760,0,248,3,0,17333.0,True,10760,10759,2,6,27,-1,,9
1394063,13232182458,298845490,10759,0,248,1,0,17333.0,True,10759,10759,2,6,73,-1,,9
1394064,13232182458,298845490,10762,0,248,1,0,17333.0,True,10762,10759,0,6,181,-1,,9
1394065,13232182458,298845490,10761,0,248,0,0,17333.0,True,10761,10759,1,6,79,-1,,9
1394066,13232217168,298845490,10758,0,249,1,0,8500.0,True,10758,10755,2,6,159,-1,,9
1394067,13232217168,298845490,10755,0,249,0,1,8500.0,True,10755,10755,0,6,27,-1,,9
1394068,13232217168,298845490,10757,0,249,1,0,8500.0,True,10757,10755,3,6,53,-1,,9
1394069,13232217168,298845490,10756,0,249,0,0,8500.0,True,10756,10755,1,6,79,-1,,9
1394070,13232241148,298845490,11182,0,250,1,0,7500.0,True,11182,11179,3,6,27,-1,,9
1394071,13232241148,298845490,11181,0,250,1,1,7500.0,True,11181,11179,1,6,53,-1,,9
1394072,13232241148,298845490,11179,0,250,1,0,7500.0,True,11179,11179,0,6,147,-1,,9
1394073,13232241148,298845490,11180,0,250,1,0,7500.0,True,11180,11179,0,6,134,-1,,9
1394074,13232264487,298845490,6504,0,251,0,1,4750.0,True,6504,6501,0,6,8,-1,,9
1394075,13232264487,298845490,6502,0,251,0,1,4750.0,True,6502,6501,0,6,173,-1,,9
1394076,13232264487,298845490,6501,0,251,0,0,4750.0,True,6501,6501,1,6,27,-1,,9
1394077,13232264487,298845490,6503,0,251,0,0,4750.0,True,6503,6501,2,6,53,-1,,9
1394078,13232289628,298845490,7433,0,252,1,0,4500.0,True,7433,7431,0,7,145 160 16 35 122 162,-1,,9
1394079,13232289628,298845490,7434,0,252,3,0,4500.0,True,7434,7431,0,7,76 160 16 35 122 162,-1,,9
1394080,13232289628,298845490,7435,0,252,2,0,4500.0,True,7435,7431,3,7,97 160 16 35 122 162,-1,,9
1394081,13232289628,298845490,7431,0,252,3,0,4500.0,True,7431,7431,0,7,97 160 16 35 122 162,-1,,9
1394082,13232289628,298845490,7432,0,252,1,0,4500.0,True,7432,7431,2,7,39 160 16 35 122 162,-1,,9
1394083,13232303021,298845490,11867,0,253,1,1,2800.0,True,11867,11863,1,7,98 84 135 165,-1,,9
1394084,13232303021,298845490,11866,0,253,1,0,2800.0,True,11866,11863,0,7,98 84 135 165,-1,,9
1394085,13232303021,298845490,11864,0,253,0,1,2800.0,True,11864,11863,0,7,98 84 118 135,-1,,9
1394086,13232303021,298845490,11863,0,253,1,1,2800.0,True,11863,11863,1,7,98 84 145 135,-1,,9
1394087,13232303021,298845490,11865,0,253,0,1,2800.0,True,11865,11863,0,7,98 84 118 135,-1,,9
1394088,13232311783,298845490,7767,0,254,1,0,1600.0,True,7767,7767,3,7,76 42 21,-1,,9
1394089,13232311783,298845490,7769,0,254,0,0,1600.0,True,7769,7767,3,7,42 19 21,-1,,9
1394090,13232311783,298845490,7768,0,254,0,0,1600.0,True,7768,7767,3,7,97 42 21,-1,,9
1394091,13319884757,298845490,19184,1,255,-1,-1,,False,65535,-1,-1,4,,157,concept,9
1394092,13319890836,298845490,5990,1,256,-1,-1,,False,65535,-1,-1,4,,67,concept,9
1394093,13319903058,298845490,3107,0,257,0,0,1333.0,True,3107,3105,3,4,136 126 29,-1,,9
1394094,13319903058,298845490,3106,0,257,1,0,1333.0,True,3106,3105,2,4,136 126 29,-1,,9
1394095,13319903058,298845490,3105,0,257,0,0,1333.0,True,3105,3105,1,4,74 126 29,-1,,9
1394096,13319911707,298845490,10106,0,258,0,0,1333.0,True,10106,10106,2,4,74 12 38,-1,,9
1394097,13319911707,298845490,10108,0,258,1,1,1333.0,True,10108,10106,1,4,82 12 38,-1,,9
1394098,13319911707,298845490,10107,0,258,1,0,1333.0,True,10107,10106,3,4,106 12 38,-1,,9
1394099,13319921690,298845490,2918,0,259,1,1,1000.0,True,2918,2916,1,4,136 67 38,-1,,10
1394100,13319921690,298845490,2916,0,259,1,1,1000.0,True,2916,2916,1,4,106 67 38,-1,,11
1394101,13319921690,298845490,2917,0,259,3,1,1000.0,True,2917,2916,3,4,82 67 38,-1,,12
1394102,13319931875,298845490,3142,0,260,1,0,1333.0,True,3142,3141,3,4,157 12 38,-1,,12
1394103,13319931875,298845490,3143,0,260,1,0,1333.0,True,3143,3141,0,4,136 12 38,-1,,12
1394104,13319931875,298845490,3141,0,260,3,1,1333.0,True,3141,3141,3,4,113 12 38,-1,,12
1394105,13319945140,298845490,10690,0,261,0,0,1333.0,True,10690,10689,2,4,136 120 81,-1,,12
1394106,13319945140,298845490,10691,0,261,0,1,1333.0,True,10691,10689,0,4,157 120 81,-1,,12
1394107,13319945140,298845490,10689,0,261,1,0,1333.0,True,10689,10689,3,4,74 120 81,-1,,12
1394108,13319971211,298845490,10823,0,262,1,0,2666.0,True,10823,10823,0,6,133,-1,,12
1394109,13319971211,298845490,10826,0,262,1,0,2666.0,True,10826,10823,2,6,27,-1,,12
1394110,13319971211,298845490,10824,0,262,0,0,2666.0,True,10824,10823,3,6,1,-1,,12
1394111,13319971211,298845490,10825,0,262,0,1,2666.0,True,10825,10823,0,6,173,-1,,12
1394112,13319984371,298845490,10279,0,263,3,0,3500.0,True,10279,10276,2,6,27,-1,,12
1394113,13319984371,298845490,10277,0,263,0,1,3500.0,True,10277,10276,0,6,8,-1,,12
1394114,13319984371,298845490,10278,0,263,1,0,3500.0,True,10278,10276,2,6,96,-1,,12
1394115,13319984371,298845490,10276,0,263,1,0,3500.0,True,10276,10276,3,6,7,-1,,12
1394116,13319995949,298845490,6813,0,264,1,1,1750.0,True,6813,6813,1,6,85,-1,,12
