,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,previous_answer_index_content_id,previous_answer_content_id,flg,previous_answer_index_question_id,previous_answer_question_id
5082,26201,196597862,475020,2302,0,238,0,1,28333.0,True,2302,2302,0,3,74 81 29,-1,,-99,-99,True,-99,-99
5085,26202,196597862,475020,2304,0,238,2,1,28333.0,True,2304,2302,2,3,157 81 29,-1,,-99,-99,True,-99,-99
5087,26203,197980896,475020,1541,0,239,2,1,23000.0,True,1541,1541,2,3,82 92 29,-1,,-99,-99,True,-99,-99
5089,26204,197980896,475020,1542,0,239,1,1,23000.0,True,1542,1541,1,3,136 162 92 29,-1,,-99,-99,True,-99,-99
5091,26205,197980896,475020,1543,0,239,1,1,23000.0,True,1543,1541,1,3,136 92 29,-1,,-99,-99,True,-99,-99
5092,26206,198214792,475020,1582,0,240,1,1,30333.0,True,1582,1580,1,3,157 92 29,-1,,-99,-99,True,-99,-99
5095,26207,198214792,475020,1580,0,240,3,0,30333.0,True,1580,1580,0,3,106 92 29,-1,,-99,-99,True,-99,-99
5096,26208,198214792,475020,1581,0,240,2,1,30333.0,True,1581,1580,2,3,113 92 29,-1,,-99,-99,True,-99,-99
5098,26209,198415116,475020,13227,0,241,3,1,31333.0,True,13227,13226,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5100,26210,198415116,475020,13228,0,241,0,1,31333.0,True,13228,13226,0,3,82 81 92,-1,,-99,-99,True,-99,-99
5102,26211,198415116,475020,13226,0,241,1,1,31333.0,True,13226,13226,1,3,106 81 92,-1,,-99,-99,True,-99,-99
5104,26212,198611720,475020,2277,0,242,3,1,32333.0,True,2277,2275,3,3,113 162 92 29,-1,,-99,-99,True,-99,-99
5106,26213,198611720,475020,2275,0,242,0,0,32333.0,True,2275,2275,3,3,74 92 29,-1,,-99,-99,True,-99,-99
5109,26214,198611720,475020,2276,0,242,3,0,32333.0,True,2276,2275,2,3,136 92 29,-1,,-99,-99,True,-99,-99
5111,26215,198727037,475020,4178,0,243,0,0,34666.0,True,4178,4178,3,5,109,-1,,1,0,True,1,0
5113,26216,198769354,475020,5216,0,244,2,1,26000.0,True,5216,5216,2,5,26,-1,,-99,-99,True,-99,-99
5115,26217,198801966,475020,13496,0,245,3,1,20000.0,True,13496,13496,3,5,72,-1,,-99,-99,True,-99,-99
5116,26218,198845249,475020,8470,0,246,0,1,16000.0,True,8470,8470,0,5,7,-1,,-99,-99,True,-99,-99
5119,26219,198891230,475020,9041,0,247,3,1,20000.0,True,9041,9041,3,5,168,-1,,-99,-99,True,-99,-99
5120,26220,198944082,475020,11370,0,248,2,1,9000.0,True,11370,11370,2,5,168,-1,,-99,-99,True,-99,-99
5123,26221,198992628,475020,13439,0,249,0,0,30000.0,True,13439,13439,3,5,14,-1,,-99,-99,True,-99,-99
5124,26222,199043826,475020,8615,0,250,2,1,20000.0,True,8615,8615,2,5,170,-1,,-99,-99,True,-99,-99
5127,26223,199083482,475020,4490,0,251,2,1,25000.0,True,4490,4490,2,5,80,-1,,-99,-99,True,-99,-99
5129,26224,199146631,475020,6675,0,252,1,1,23000.0,True,6675,6675,1,5,125,-1,,-99,-99,True,-99,-99
5130,26225,199759445,475020,10457,0,253,2,0,41000.0,True,10457,10457,3,1,51 131 102,-1,,-99,-99,True,-99,-99
5132,26226,199838105,475020,7927,0,254,2,0,31000.0,True,7927,7927,3,1,10 178 29,-1,,-99,-99,True,-99,-99
5134,26227,199908048,475020,12919,0,255,3,1,31000.0,True,12919,12919,3,1,10 70 92,-1,,-99,-99,True,-99,-99
5136,26228,199996872,475020,10518,0,256,2,1,26000.0,True,10518,10518,2,1,61 110 38,-1,,-99,-99,True,-99,-99
5138,26229,200088826,475020,45,0,257,1,1,34000.0,True,45,45,1,1,10 164 162 81,-1,,-99,-99,True,-99,-99
5140,26230,200292192,475020,2175,0,258,3,1,27000.0,True,2175,2174,3,3,82 162 92 102,-1,,-99,-99,True,-99,-99
5143,26231,200292192,475020,2174,0,258,1,1,27000.0,True,2174,2174,1,3,74 92 102,-1,,-99,-99,True,-99,-99
5145,26232,200292192,475020,2176,0,258,3,1,27000.0,True,2176,2174,3,3,113 92 102,-1,,-99,-99,True,-99,-99
5147,26233,200621072,475020,2064,0,259,1,1,33000.0,True,2064,2063,1,3,157 92 29,-1,,-99,-99,True,-99,-99
5149,26234,200621072,475020,2063,0,259,1,0,33000.0,True,2063,2063,0,3,136 92 29,-1,,-99,-99,True,-99,-99
5151,26235,200621072,475020,2065,0,259,2,1,33000.0,True,2065,2063,2,3,136 162 92 29,-1,,-99,-99,True,-99,-99
5153,26236,200920566,475020,1785,0,260,2,0,53333.0,True,1785,1784,0,3,74 38 81,-1,,-99,-99,True,-99,-99
5155,26237,200920566,475020,1786,0,260,0,0,53333.0,True,1786,1784,2,3,82 38 81,-1,,-99,-99,True,-99,-99
5156,26238,200920566,475020,1784,0,260,3,1,53333.0,True,1784,1784,3,3,136 38 81,-1,,-99,-99,True,-99,-99
5159,26239,201152896,475020,2118,0,261,0,1,34666.0,True,2118,2117,0,3,74 81 92,-1,,-99,-99,True,-99,-99
5160,26240,201152896,475020,2119,0,261,0,0,34666.0,True,2119,2117,3,3,157 81 92,-1,,-99,-99,True,-99,-99
5163,26241,201152896,475020,2117,0,261,1,1,34666.0,True,2117,2117,1,3,106 81 92,-1,,-99,-99,True,-99,-99
5165,26242,201431087,475020,1538,0,262,3,0,28000.0,True,1538,1538,2,3,74 38 81,-1,,-99,-99,True,-99,-99
5167,26243,201431087,475020,1539,0,262,0,1,28000.0,True,1539,1538,0,3,74 38 81,-1,,-99,-99,True,-99,-99
5168,26244,201431087,475020,1540,0,262,3,1,28000.0,True,1540,1538,3,3,82 38 81,-1,,-99,-99,True,-99,-99
5170,26246,221797918,475020,11973,0,223,0,1,31333.0,True,11973,11973,0,2,143 105 38 29,-1,,1,0,True,1,0
5173,26247,241699089,475020,7238,0,264,3,1,26000.0,True,7238,7236,3,7,98 118 21,-1,,-99,-99,True,-99,-99
5175,26248,241699089,475020,7239,0,264,3,1,26000.0,True,7239,7236,3,7,98 19 21,-1,,-99,-99,True,-99,-99
5177,26249,241699089,475020,7236,0,264,2,1,26000.0,True,7236,7236,2,7,98 76 21,-1,,-99,-99,True,-99,-99
5179,26250,241699089,475020,7237,0,264,1,1,26000.0,True,7237,7236,1,7,98 118 21,-1,,-99,-99,True,-99,-99
5180,26251,241969923,475020,7450,0,265,2,1,67750.0,True,7450,7448,2,7,118 0 21,-1,,-99,-99,True,-99,-99
5183,26252,241969923,475020,7448,0,265,1,1,67750.0,True,7448,7448,1,7,118 0 21,-1,,-99,-99,True,-99,-99
5184,26253,241969923,475020,7451,0,265,2,1,67750.0,True,7451,7448,2,7,19 0 21,-1,,-99,-99,True,-99,-99
5186,26254,241969923,475020,7449,0,265,2,1,67750.0,True,7449,7448,2,7,118 0 21,-1,,-99,-99,True,16,-99
5188,26255,253345596,475020,10071,0,266,1,1,59500.0,True,10071,10070,1,6,53,-1,,2,1,True,2,1
5190,26256,253345596,475020,10073,0,266,1,0,59500.0,True,10073,10070,3,6,27,-1,,5,0,True,5,0
5193,26257,253345596,475020,10072,0,266,1,0,59500.0,True,10072,10070,0,6,174,-1,,-99,-99,True,-99,-99
5195,26258,253345596,475020,10070,0,266,0,1,59500.0,True,10070,10070,0,6,1,-1,,-99,-99,True,-99,-99
5197,26259,253672563,475020,10899,0,267,0,1,52750.0,True,10899,10899,0,6,73,-1,,-99,-99,True,-99,-99
5198,26260,253672563,475020,10901,0,267,1,0,52750.0,True,10901,10899,3,6,14,-1,,-99,-99,True,-99,-99
5201,26261,253672563,475020,10900,0,267,1,1,52750.0,True,10900,10899,1,6,73,-1,,138,1,True,138,1
5203,26262,253672563,475020,10902,0,267,2,1,52750.0,True,10902,10899,2,6,27,-1,,139,1,True,139,1
5205,26263,262081749,475020,2471,0,268,0,1,56000.0,True,2471,2470,0,3,136 92 29,-1,,-99,-99,True,-99,-99
5207,26264,262081749,475020,2472,0,268,0,1,56000.0,True,2472,2470,0,3,82 92 29,-1,,-99,-99,True,-99,-99
5208,26265,262081749,475020,2470,0,268,3,1,56000.0,True,2470,2470,3,3,106 92 29,-1,,-99,-99,True,-99,-99
5210,26266,262536270,475020,2025,0,269,2,0,25666.0,True,2025,2024,3,3,136 81 92,-1,,-99,-99,True,-99,-99
5212,26267,262536270,475020,2026,0,269,2,1,25666.0,True,2026,2024,2,3,157 81 92,-1,,-99,-99,True,-99,-99
5214,26268,262536270,475020,2024,0,269,1,1,25666.0,True,2024,2024,1,3,161 81 92,-1,,-99,-99,True,-99,-99
5216,26269,262972729,475020,12292,0,270,1,0,30333.0,True,12292,12291,3,3,82 38 29,-1,,-99,-99,True,-99,-99
5218,26270,262972729,475020,12291,0,270,0,1,30333.0,True,12291,12291,0,3,74 38 29,-1,,-99,-99,True,-99,-99
5220,26271,262972729,475020,12293,0,270,1,1,30333.0,True,12293,12291,1,3,136 38 29,-1,,-99,-99,True,-99,-99
5223,26272,283346198,475020,10415,0,271,1,1,32666.0,True,10415,10415,1,1,131 111 29,-1,,-99,-99,True,-99,-99
5224,26273,283421503,475020,12857,0,272,1,0,42000.0,True,12857,12857,0,1,131 36 38,-1,,-99,-99,True,-99,-99
5227,26274,283505572,475020,7934,0,273,3,1,24000.0,True,7934,7934,3,1,9 10 81,-1,,-99,-99,True,-99,-99
5228,26275,283598231,475020,7945,0,274,1,0,27000.0,True,7945,7945,3,1,131 40 162 38,-1,,-99,-99,True,-99,-99
5230,26276,283681507,475020,176,0,275,0,1,36000.0,True,176,176,0,1,9 10 81,-1,,-99,-99,True,-99,-99
5232,26278,284055973,475020,2487,0,277,0,1,25000.0,True,2487,2485,0,3,82 92 29,-1,,-99,-99,True,-99,-99
5234,26279,284055973,475020,2486,0,277,2,1,25000.0,True,2486,2485,2,3,74 92 29,-1,,-99,-99,True,-99,-99
5237,26280,284055973,475020,2485,0,277,2,1,25000.0,True,2485,2485,2,3,106 92 29,-1,,-99,-99,True,-99,-99
5239,26281,284261190,475020,1560,0,278,0,1,30333.0,True,1560,1559,0,3,161 92 29 102,-1,,-99,-99,True,-99,-99
5241,26282,284261190,475020,1559,0,278,2,1,30333.0,True,1559,1559,2,3,106 92 29 102,-1,,-99,-99,True,41,-99
5242,26283,284261190,475020,1561,0,278,3,1,30333.0,True,1561,1559,3,3,136 92 29 102,-1,,2,0,True,2,0
5244,26284,284522568,475020,1988,0,279,1,1,38000.0,True,1988,1988,1,3,74 38 29,-1,,-99,-99,True,-99,-99
5247,26285,284522568,475020,1990,0,279,0,1,38000.0,True,1990,1988,0,3,161 38 29,-1,,-99,-99,True,-99,-99
5249,26286,284522568,475020,1989,0,279,2,0,38000.0,True,1989,1988,0,3,82 38 29,-1,,-99,-99,True,-99,-99
5251,26287,284729444,475020,1793,0,280,0,1,47000.0,True,1793,1793,0,3,74 38 81,-1,,-99,-99,True,9,-99
5253,26288,284729444,475020,1794,0,280,1,1,47000.0,True,1794,1793,1,3,82 38 81,-1,,144,0,True,144,0
5255,26289,284729444,475020,1795,0,280,2,1,47000.0,True,1795,1793,2,3,157 38 81,-1,,-99,-99,True,-99,-99
5256,26290,284957397,475020,12399,0,281,0,1,28666.0,True,12399,12399,0,3,74 38 29,-1,,-99,-99,True,-99,-99
5258,26291,284957397,475020,12401,0,281,3,0,28666.0,True,12401,12399,0,3,136 38 29,-1,,-99,-99,True,-99,-99
5260,26292,284957397,475020,12400,0,281,3,1,28666.0,True,12400,12399,3,3,161 38 29,-1,,-99,-99,True,-99,-99
5262,26293,285195484,475020,1852,0,282,0,1,34333.0,True,1852,1850,0,3,82 38 29,-1,,-99,-99,True,-99,-99
5264,26294,285195484,475020,1850,0,282,2,1,34333.0,True,1850,1850,2,3,74 38 29,-1,,-99,-99,True,-99,-99
5267,26295,285195484,475020,1851,0,282,3,1,34333.0,True,1851,1850,3,3,113 38 29,-1,,-99,-99,True,-99,-99
5268,26296,285348416,475020,13328,0,283,1,1,34666.0,True,13328,13328,1,5,109,-1,,-99,-99,True,-99,-99
5271,26297,285399082,475020,4464,0,284,0,1,19000.0,True,4464,4464,0,5,180,-1,,-99,-99,True,-99,-99
5273,26298,285451850,475020,5160,0,285,2,1,37000.0,True,5160,5160,2,5,48,-1,,-99,-99,True,-99,-99
5275,26299,285504896,475020,6224,0,286,0,1,40000.0,True,6224,6224,0,5,4,-1,,-99,-99,True,-99,-99
5277,26300,285550168,475020,13319,0,287,2,1,28000.0,True,13319,13319,2,5,1,-1,,-99,-99,True,-99,-99
5278,26301,285709830,475020,11240,0,288,0,1,24000.0,True,11240,11240,0,5,1,-1,,-99,-99,True,-99,-99
5280,26302,285785937,475020,5350,0,289,3,0,29000.0,True,5350,5350,2,5,179,-1,,-99,-99,True,-99,-99
5282,26303,285837838,475020,8636,0,290,2,0,50000.0,True,8636,8636,3,5,124,-1,,85,1,True,85,1
5285,26304,285875159,475020,13327,0,291,0,1,24000.0,True,13327,13327,0,5,181,-1,,87,1,True,87,1
5287,26305,285923015,475020,11439,0,292,1,1,15000.0,True,11439,11439,1,5,96,-1,,-99,-99,True,-99,-99
5289,26306,285971680,475020,7995,0,293,3,1,33000.0,True,7995,7995,3,5,80,-1,,-99,-99,True,-99,-99
5291,26307,286049235,475020,5334,0,294,2,1,20000.0,True,5334,5334,2,5,44,-1,,-99,-99,True,-99,-99
5292,26308,286092892,475020,13501,0,295,1,1,35000.0,True,13501,13501,1,5,8,-1,,-99,-99,True,-99,-99
5295,26309,286141646,475020,11434,0,296,3,0,10000.0,True,11434,11434,0,5,109,-1,,-99,-99,True,-99,-99
5296,26310,286200054,475020,9118,0,297,0,0,21000.0,True,9118,9118,3,5,73,-1,,-99,-99,True,-99,-99
5298,26311,286319480,475020,9283,0,298,3,0,30000.0,True,9283,9283,1,5,95,-1,,-99,-99,True,-99,-99
5301,26312,286368234,475020,9658,0,299,1,1,14000.0,True,9658,9658,1,5,89,-1,,-99,-99,True,-99,-99
5303,26313,286407593,475020,6261,0,300,0,0,20000.0,True,6261,6261,1,5,26,-1,,-99,-99,True,-99,-99
5304,26314,286489819,475020,3855,0,301,1,0,18000.0,True,3855,3855,3,5,47,-1,,-99,-99,True,-99,-99
5307,26315,286526919,475020,4187,0,302,2,0,65000.0,True,4187,4187,0,5,60,-1,,146,0,True,146,0
5309,26316,286591986,475020,5175,0,303,2,1,16000.0,True,5175,5175,2,5,48,-1,,-99,-99,True,-99,-99
5310,26317,286666505,475020,9057,0,304,2,1,49000.0,True,9057,9057,2,5,72,-1,,-99,-99,True,-99,-99
5312,26318,286723712,475020,8800,0,305,1,0,52000.0,True,8800,8800,3,5,174,-1,,-99,-99,True,-99,-99
5315,26319,286827178,475020,6083,0,306,1,0,20000.0,True,6083,6083,3,5,48,-1,,-99,-99,True,-99,-99
5317,26320,286887433,475020,5614,0,307,2,1,66000.0,True,5614,5614,2,5,95,-1,,-99,-99,True,-99,-99
5319,26321,286931207,475020,6453,0,308,0,0,38000.0,True,6453,6453,3,5,49,-1,,-99,-99,True,-99,-99
5320,26322,287039033,475020,11280,0,309,2,0,20000.0,True,11280,11280,3,5,109,-1,,-99,-99,True,-99,-99
5322,26323,287108556,475020,11231,0,310,1,0,72000.0,True,11231,11231,2,5,8,-1,,-99,-99,True,-99,-99
5325,26324,287176764,475020,8175,0,311,3,0,45000.0,True,8175,8175,2,5,156,-1,,-99,-99,True,-99,-99
5327,26325,287206615,475020,4459,0,312,2,1,45000.0,True,4459,4459,2,5,48,-1,,-99,-99,True,-99,-99
5329,26327,287579167,475020,1028,0,314,1,0,7000.0,True,1028,1028,0,2,90 100 38 29,-1,,-99,-99,True,-99,-99
5331,26328,287633450,475020,589,0,315,0,0,20000.0,True,589,589,3,2,90 32 81 29,-1,,-99,-99,True,-99,-99
5332,26329,287703388,475020,904,0,316,0,0,22000.0,True,904,904,3,2,143 141 81 92,-1,,-99,-99,True,-99,-99
5334,26330,287749694,475020,12235,0,317,0,1,45000.0,True,12235,12235,0,2,155 119 92 29,-1,,-99,-99,True,-99,-99
5336,26331,287800143,475020,383,0,318,3,1,20000.0,True,383,383,3,2,137 88 92 102,-1,,142,0,True,142,0
5338,26332,287912360,475020,447,0,319,0,1,22000.0,True,447,447,0,2,62 155 163 162 92 102,-1,,146,0,True,146,0
5340,26333,288232064,475020,6750,0,320,1,0,28000.0,True,6750,6749,3,6,91,-1,,-99,-99,True,-99,-99
5342,26334,288232064,475020,6752,0,320,0,1,28000.0,True,6752,6749,0,6,27,-1,,-99,-99,True,-99,-99
5345,26335,288232064,475020,6749,0,320,2,1,28000.0,True,6749,6749,2,6,53,-1,,-99,-99,True,-99,-99
5347,26336,288232064,475020,6751,0,320,1,1,28000.0,True,6751,6749,1,6,73,-1,,-99,-99,True,-99,-99
5348,26337,358946865,475020,2262,0,321,2,1,47500.0,True,2262,2260,2,3,82 38 81,-1,,-99,-99,True,-99,-99
5350,26338,358946865,475020,2261,0,321,0,0,47500.0,True,2261,2260,1,3,136 38 81,-1,,-99,-99,True,-99,-99
5352,26339,358946865,475020,2260,0,321,1,1,47500.0,True,2260,2260,1,3,74 162 38 81,-1,,-99,-99,True,-99,-99
5354,26340,361292569,475020,2046,0,322,1,1,14333.0,True,2046,2045,1,3,136 38 102,-1,,-99,-99,True,-99,-99
5356,26341,361292569,475020,2047,0,322,1,1,14333.0,True,2047,2045,1,3,157 38 102,-1,,-99,-99,True,-99,-99
5358,26342,361292569,475020,2045,0,322,2,1,14333.0,True,2045,2045,2,3,74 162 38 102,-1,,-99,-99,True,-99,-99
5361,26343,361484585,475020,12431,0,323,1,1,33666.0,True,12431,12429,1,3,136 38 29,-1,,-99,-99,True,-99,-99
5362,26344,361484585,475020,12429,0,323,3,1,33666.0,True,12429,12429,3,3,106 38 29,-1,,-99,-99,True,-99,-99
5365,26345,361484585,475020,12430,0,323,3,1,33666.0,True,12430,12429,3,3,113 38 29,-1,,-99,-99,True,-99,-99
5367,26346,361649704,475020,1409,0,324,3,1,33000.0,True,1409,1409,3,3,82 92 29,-1,,-99,-99,True,-99,-99
5369,26347,361649704,475020,1411,0,324,1,1,33000.0,True,1411,1409,1,3,136 92 29,-1,,-99,-99,True,-99,-99
5371,26348,361649704,475020,1410,0,324,3,1,33000.0,True,1410,1409,3,3,136 92 29,-1,,-99,-99,True,-99,-99
5372,26350,362212696,475020,10964,0,326,3,1,29333.0,True,10964,10963,3,6,79,-1,,-99,-99,True,-99,-99
5375,26351,362212696,475020,10966,0,326,0,1,29333.0,True,10966,10963,0,6,53,-1,,-99,-99,True,-99,-99
5376,26352,362212696,475020,10965,0,326,3,1,29333.0,True,10965,10963,3,6,179,-1,,-99,-99,True,-99,-99
5378,26353,362212696,475020,10963,0,326,2,1,29333.0,True,10963,10963,2,6,27,-1,,-99,-99,True,-99,-99
5380,26354,362430276,475020,10860,0,327,2,0,27000.0,True,10860,10859,3,6,64,-1,,-99,-99,True,-99,-99
5383,26355,362430276,475020,10861,0,327,1,1,27000.0,True,10861,10859,1,6,73,-1,,-99,-99,True,-99,-99
5384,26356,362430276,475020,10859,0,327,2,0,27000.0,True,10859,10859,3,6,27,-1,,-99,-99,True,-99,-99
5386,26357,362430276,475020,10862,0,327,1,0,27000.0,True,10862,10859,2,6,14,-1,,-99,-99,True,-99,-99
5388,26358,362693380,475020,11172,0,328,1,0,36500.0,True,11172,11171,0,6,166,-1,,-99,-99,True,-99,-99
5390,26359,362693380,475020,11171,0,328,2,0,36500.0,True,11171,11171,0,6,27,-1,,-99,-99,True,-99,-99
5392,26360,362693380,475020,11174,0,328,2,1,36500.0,True,11174,11171,2,6,1,-1,,-99,-99,True,56,-99
5394,26361,362693380,475020,11173,0,328,0,0,36500.0,True,11173,11171,3,6,175,-1,,2,0,True,2,0
5396,26362,365494582,475020,11054,0,329,1,1,49500.0,True,11054,11051,1,6,27,-1,,-99,-99,True,-99,-99
5398,26363,365494582,475020,11052,0,329,1,1,49500.0,True,11052,11051,1,6,14,-1,,-99,-99,True,-99,-99
5400,26364,365494582,475020,11053,0,329,0,1,49500.0,True,11053,11051,0,6,53,-1,,-99,-99,True,-99,-99
5403,26365,365494582,475020,11051,0,329,2,1,49500.0,True,11051,11051,2,6,73,-1,,-99,-99,True,-99,-99
5405,26366,365559790,475020,5395,0,330,1,0,40500.0,True,5395,5395,0,5,60,-1,,-99,-99,True,12,-99
5406,26367,365586242,475020,13304,0,331,1,1,22000.0,True,13304,13304,1,5,8,-1,,1,0,True,1,0
5408,26368,365638157,475020,4734,0,332,0,1,10000.0,True,4734,4734,0,5,168,-1,,-99,-99,True,-99,-99
5410,26369,365675340,475020,4807,0,333,0,0,39000.0,True,4807,4807,2,5,151,-1,,-99,-99,True,-99,-99
5412,26370,365718488,475020,8647,0,334,0,1,18000.0,True,8647,8647,0,5,31,-1,,-99,-99,True,-99,-99
5414,26371,365751524,475020,13346,0,335,0,1,25000.0,True,13346,13346,0,5,109,-1,,-99,-99,True,-99,-99
5417,26372,373060699,475020,4642,0,336,3,1,21000.0,True,4642,4642,3,5,79,-1,,-99,-99,True,-99,-99
5419,26373,373093183,475020,4087,0,337,3,0,20000.0,True,4087,4087,2,5,79,-1,,-99,-99,True,-99,-99
5420,26374,373140353,475020,4779,0,338,0,1,21000.0,True,4779,4779,0,5,72,-1,,-99,-99,True,-99,-99
5423,26375,373199101,475020,9974,0,339,2,0,32000.0,True,9974,9974,3,5,1,-1,,-99,-99,True,-99,-99
5424,26376,373250874,475020,3782,0,340,2,0,31000.0,True,3782,3782,1,5,125,-1,,-99,-99,True,-99,-99
5427,26377,373328941,475020,4853,0,341,2,0,26000.0,True,4853,4853,3,5,55,-1,,-99,-99,True,-99,-99
5429,26378,373394977,475020,4120,0,342,1,0,43000.0,True,4120,4120,0,5,123,-1,,-99,-99,True,-99,-99
5431,26379,373470296,475020,5703,0,343,0,0,33000.0,True,5703,5703,3,5,33,-1,,-99,-99,True,-99,-99
5433,26380,373503765,475020,5390,0,344,0,1,58000.0,True,5390,5390,0,5,125,-1,,-99,-99,True,-99,-99
5435,26381,373561610,475020,11716,0,345,2,1,14000.0,True,11716,11716,2,5,159,-1,,-99,-99,True,-99,-99
5436,26382,373631431,475020,8653,0,346,3,1,29000.0,True,8653,8653,3,5,172,-1,,-99,-99,True,-99,-99
5439,26383,373702259,475020,5006,0,347,1,0,42000.0,True,5006,5006,0,5,156,-1,,-99,-99,True,-99,-99
5441,26384,373793242,475020,6143,0,348,1,0,43000.0,True,6143,6143,0,5,116,-1,,-99,-99,True,-99,-99
5443,26385,373862025,475020,6668,0,349,3,1,53000.0,True,6668,6668,3,5,78,-1,,-99,-99,True,-99,-99
5445,26386,373931435,475020,5673,0,350,2,0,39000.0,True,5673,5673,0,5,47,-1,,-99,-99,True,-99,-99
5447,26388,414160566,475020,6913,0,352,0,0,49000.0,True,6913,6912,3,6,96,-1,,-99,-99,True,-99,-99
5449,26389,414160566,475020,6914,0,352,3,0,49000.0,True,6914,6912,2,6,159,-1,,-99,-99,True,-99,-99
5451,26390,414160566,475020,6912,0,352,0,1,49000.0,True,6912,6912,0,6,173,-1,,-99,-99,True,-99,-99
5452,26391,414160566,475020,6915,0,352,1,1,49000.0,True,6915,6912,1,6,27,-1,,-99,-99,True,-99,-99
5455,26392,414466276,475020,10043,0,353,3,1,33250.0,True,10043,10042,3,6,109,-1,,-99,-99,True,-99,-99
5456,26393,414466276,475020,10044,0,353,2,1,33250.0,True,10044,10042,2,6,177,-1,,-99,-99,True,-99,-99
5459,26394,414466276,475020,10042,0,353,1,1,33250.0,True,10042,10042,1,6,127,-1,,-99,-99,True,-99,-99
5461,26395,414466276,475020,10045,0,353,0,1,33250.0,True,10045,10042,0,6,27,-1,,-99,-99,True,-99,-99
5463,26396,414585958,475020,1314,0,354,1,0,66500.0,True,1314,1314,3,2,138 41 38 102,-1,,-99,-99,True,-99,-99
5465,26397,414634267,475020,12208,0,355,1,1,33000.0,True,12208,12208,1,2,143 141 38 29,-1,,-99,-99,True,-99,-99
5467,26398,414719466,475020,795,0,357,3,0,18000.0,True,795,795,1,2,2 107 38 29,-1,,-99,-99,True,-99,-99
5468,26399,414736081,475020,278,0,356,3,0,27000.0,True,278,278,1,2,2 107 81 92,-1,,-99,-99,True,-99,-99
5470,26400,414779688,475020,278,0,358,1,1,18000.0,True,278,278,1,2,2 107 81 92,-1,,-99,-99,True,-99,-99
5472,26401,414859037,475020,1362,0,359,1,0,20000.0,True,1362,1362,0,2,90 100 38 92,-1,,-99,-99,True,-99,-99
5475,26402,414920908,475020,762,0,360,1,0,37000.0,True,762,762,3,2,62 155 163 92 29,-1,,-99,-99,True,-99,-99
5477,26403,414977095,475020,12260,0,361,0,1,29000.0,True,12260,12260,0,2,90 100 92 29,-1,,-99,-99,True,-99,-99
5478,26404,415038813,475020,1202,0,362,0,0,20000.0,True,1202,1202,1,2,143 62 20 92 102,-1,,-99,-99,True,-99,-99
5481,26405,415096002,475020,10686,0,363,0,1,25000.0,True,10686,10686,0,2,62 137 142 38 29,-1,,-99,-99,True,-99,-99
5483,26406,415152182,475020,446,0,364,3,0,20000.0,True,446,446,1,2,69 17 56 38 92,-1,,-99,-99,True,77,-99
5485,26407,415631173,475020,10021,0,366,2,1,20000.0,True,10021,10021,2,6,54,-1,,2,0,True,2,0
5486,26408,415631173,475020,10022,0,366,3,1,20000.0,True,10022,10021,3,6,27,-1,,-99,-99,True,-99,-99
5489,26409,415631173,475020,10023,0,366,2,1,20000.0,True,10023,10021,2,6,151,-1,,-99,-99,True,-99,-99
5491,26410,415631173,475020,10024,0,366,3,0,20000.0,True,10024,10021,1,6,73,-1,,-99,-99,True,-99,-99
5493,26411,415883057,475020,10035,0,367,3,1,88000.0,True,10035,10034,3,6,147,-1,,-99,-99,True,-99,-99
5494,26412,415883057,475020,10037,0,367,1,1,88000.0,True,10037,10034,1,6,4,-1,,-99,-99,True,-99,-99
5496,26413,415883057,475020,10036,0,367,2,1,88000.0,True,10036,10034,2,6,27,-1,,-99,-99,True,-99,-99
5498,26414,415883057,475020,10034,0,367,3,1,88000.0,True,10034,10034,3,6,47,-1,,139,0,True,139,0
5501,26415,416081755,475020,6739,0,368,0,0,42000.0,True,6739,6737,1,6,27,-1,,144,1,True,144,1
5503,26416,416081755,475020,6737,0,368,3,0,42000.0,True,6737,6737,1,6,8,-1,,-99,-99,True,-99,-99
5505,26417,416081755,475020,6740,0,368,0,1,42000.0,True,6740,6737,0,6,80,-1,,-99,-99,True,-99,-99
5506,26418,416081755,475020,6738,0,368,2,0,42000.0,True,6738,6737,1,6,1,-1,,-99,-99,True,-99,-99
5508,26419,458482939,475020,10020,0,369,2,1,34500.0,True,10020,10017,2,6,55,-1,,-99,-99,True,-99,-99
5510,26420,458482939,475020,10017,0,369,0,0,34500.0,True,10017,10017,2,6,73,-1,,-99,-99,True,-99,-99
5513,26421,458482939,475020,10019,0,369,0,0,34500.0,True,10019,10017,2,6,27,-1,,-99,-99,True,-99,-99
5515,26422,458482939,475020,10018,0,369,0,0,34500.0,True,10018,10017,3,6,60,-1,,-99,-99,True,-99,-99
5516,26423,458712037,475020,10096,0,370,0,1,60000.0,True,10096,10094,0,6,55,-1,,-99,-99,True,-99,-99
5518,26424,458712037,475020,10094,0,370,2,1,60000.0,True,10094,10094,2,6,27,-1,,-99,-99,True,-99,-99
5520,26425,458712037,475020,10095,0,370,0,0,60000.0,True,10095,10094,1,6,1,-1,,-99,-99,True,-99,-99
5522,26426,458712037,475020,10097,0,370,0,1,60000.0,True,10097,10094,0,6,14,-1,,-99,-99,True,-99,-99
