,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,cumcount
6189241,346110,1311790150,7247,0,2,3,0,37750.0,True,7247,7244,1,7,18 37 21,-1,,9
6654163,0,1416828010,8158,0,0,0,0,35600.0,False,8158,8154,3,7,98 84 118 135 162,-1,,0
6654164,0,1416828010,8157,0,0,0,1,35600.0,False,8157,8154,0,7,98 84 97 135 162,-1,,1
6654165,0,1416828010,8156,0,0,1,1,35600.0,False,8156,8154,1,7,98 84 118 135 162,-1,,2
6654166,0,1416828010,8155,0,0,0,1,35600.0,False,8155,8154,0,7,98 84 39 135 162,-1,,3
6654167,0,1416828010,8154,0,0,3,1,35600.0,False,8154,8154,3,7,98 84 118 135 162,-1,,4
6654168,262791,1416828010,7370,0,1,0,1,35600.0,False,7370,7366,0,7,84 97 184 135,-1,,5
6654169,262791,1416828010,7369,0,1,2,1,35600.0,False,7369,7366,2,7,84 76 184 135,-1,,6
6654170,262791,1416828010,7368,0,1,1,1,35600.0,False,7368,7366,1,7,84 118 184 135,-1,,7
6654171,262791,1416828010,7367,0,1,2,1,35600.0,False,7367,7366,2,7,84 39 184 135,-1,,8
6654172,262791,1416828010,7366,0,1,3,1,35600.0,False,7366,7366,3,7,84 76 184 135,-1,,9
6662710,0,1421371470,2065,0,0,0,0,1000.0,False,2065,2063,2,3,136 162 92 29,-1,,0
6662711,0,1421371470,2064,0,0,1,1,1000.0,False,2064,2063,1,3,157 92 29,-1,,1
6662712,0,1421371470,2063,0,0,2,0,1000.0,False,2063,2063,0,3,136 92 29,-1,,2
6662713,48367,1421371470,3365,0,1,3,0,1000.0,False,3365,3363,2,4,136 103 29,-1,,3
6662714,48367,1421371470,3363,0,1,3,1,1000.0,False,3363,3363,3,4,74 103 29,-1,,4
6662715,48367,1421371470,3364,0,1,1,1,1000.0,False,3364,3363,1,4,136 103 29,-1,,5
6662716,91253,1421371470,2947,0,2,3,0,3666.0,False,2947,2946,1,4,74 67 92,-1,,6
6662717,91253,1421371470,2948,0,2,2,0,3666.0,False,2948,2946,0,4,136 67 92,-1,,7
6662718,91253,1421371470,2946,0,2,2,0,3666.0,False,2946,2946,3,4,136 67 92,-1,,8
6662719,148224,1421371470,2594,0,3,0,0,2333.0,False,2594,2593,2,4,161 103 102,-1,,9
6676902,0,1425607670,2065,0,0,1,0,33666.0,False,2065,2063,2,3,136 162 92 29,-1,,0
6676903,0,1425607670,2063,0,0,3,0,33666.0,False,2063,2063,0,3,136 92 29,-1,,1
6676904,0,1425607670,2064,0,0,1,1,33666.0,False,2064,2063,1,3,157 92 29,-1,,2
6676905,89111,1425607670,3363,0,1,1,0,33666.0,False,3363,3363,3,4,74 103 29,-1,,3
6676906,89111,1425607670,3364,0,1,3,0,33666.0,False,3364,3363,1,4,136 103 29,-1,,4
6676907,89111,1425607670,3365,0,1,2,1,33666.0,False,3365,3363,2,4,136 103 29,-1,,5
6676908,159003,1425607670,2946,0,2,2,0,27333.0,False,2946,2946,3,4,136 67 92,-1,,6
6676909,159003,1425607670,2947,0,2,0,0,27333.0,False,2947,2946,1,4,74 67 92,-1,,7
6676910,159003,1425607670,2948,0,2,3,0,27333.0,False,2948,2946,0,4,136 67 92,-1,,8
6676911,236990,1425607670,2593,0,3,1,0,21333.0,False,2593,2593,3,4,136 103 102,-1,,9
7108351,0,1521955180,8155,0,0,0,1,36800.0,False,8155,8154,0,7,98 84 39 135 162,-1,,0
7108352,0,1521955180,8157,0,0,1,0,36800.0,False,8157,8154,0,7,98 84 97 135 162,-1,,1
7108353,0,1521955180,8156,0,0,1,1,36800.0,False,8156,8154,1,7,98 84 118 135 162,-1,,2
7108354,0,1521955180,8158,0,0,0,0,36800.0,False,8158,8154,3,7,98 84 118 135 162,-1,,3
7108355,0,1521955180,8154,0,0,0,0,36800.0,False,8154,8154,3,7,98 84 118 135 162,-1,,4
7108356,56004,1521955180,7369,0,1,2,1,36800.0,False,7369,7366,2,7,84 76 184 135,-1,,5
7108357,56004,1521955180,7370,0,1,0,1,36800.0,False,7370,7366,0,7,84 97 184 135,-1,,6
7108358,56004,1521955180,7366,0,1,0,0,36800.0,False,7366,7366,3,7,84 76 184 135,-1,,7
7108359,56004,1521955180,7367,0,1,0,0,36800.0,False,7367,7366,2,7,84 39 184 135,-1,,8
7108360,56004,1521955180,7368,0,1,2,0,36800.0,False,7368,7366,1,7,84 118 184 135,-1,,9
7230066,0,1546824480,3363,0,0,1,0,21333.0,False,3363,3363,3,4,74 103 29,-1,,0
7230067,0,1546824480,3365,0,0,1,0,21333.0,False,3365,3363,2,4,136 103 29,-1,,1
7230068,0,1546824480,3364,0,0,1,1,21333.0,False,3364,3363,1,4,136 103 29,-1,,2
7230069,54282,1546824480,2948,0,1,0,1,21333.0,False,2948,2946,0,4,136 67 92,-1,,3
7230070,54282,1546824480,2947,0,1,3,0,21333.0,False,2947,2946,1,4,74 67 92,-1,,4
7230071,54282,1546824480,2946,0,1,1,0,21333.0,False,2946,2946,3,4,136 67 92,-1,,5
7230072,135971,1546824480,2593,0,2,3,1,16666.0,False,2593,2593,3,4,136 103 102,-1,,6
7230073,135971,1546824480,2594,0,2,2,1,16666.0,False,2594,2593,2,4,161 103 102,-1,,7
7230074,135971,1546824480,2595,0,2,0,1,16666.0,False,2595,2593,0,4,82 103 102,-1,,8
7230075,179573,1546824480,4492,0,3,2,1,25333.0,False,4492,4492,2,5,80,-1,,9
7336804,0,1570526740,6576,0,0,2,1,42250.0,True,6576,6573,2,6,27 162,-1,,0
7336805,0,1570526740,6573,0,0,1,1,42250.0,True,6573,6573,1,6,147 162,-1,,1
7336806,0,1570526740,6575,0,0,0,1,42250.0,True,6575,6573,0,6,109 162,-1,,2
7336807,0,1570526740,6574,0,0,1,1,42250.0,True,6574,6573,1,6,179 162,-1,,3
7336808,181246,1570526740,10073,0,1,2,0,42250.0,True,10073,10070,3,6,27,-1,,4
7336809,181246,1570526740,10072,0,1,2,0,42250.0,True,10072,10070,0,6,174,-1,,5
7336810,181246,1570526740,10070,0,1,0,1,42250.0,True,10070,10070,0,6,1,-1,,6
7336811,181246,1570526740,10071,0,1,1,1,42250.0,True,10071,10070,1,6,53,-1,,7
7336812,376834,1570526740,10811,0,2,0,0,41500.0,True,10811,10811,1,6,53,-1,,8
7336813,376834,1570526740,10814,0,2,0,1,41500.0,True,10814,10811,0,6,27,-1,,9
7405443,0,1583156730,8156,0,0,3,0,25800.0,False,8156,8154,1,7,98 84 118 135 162,-1,,0
7405444,0,1583156730,8155,0,0,0,1,25800.0,False,8155,8154,0,7,98 84 39 135 162,-1,,1
7405445,0,1583156730,8157,0,0,3,0,25800.0,False,8157,8154,0,7,98 84 97 135 162,-1,,2
7405446,0,1583156730,8158,0,0,2,0,25800.0,False,8158,8154,3,7,98 84 118 135 162,-1,,3
7405447,0,1583156730,8154,0,0,3,1,25800.0,False,8154,8154,3,7,98 84 118 135 162,-1,,4
7405448,77844,1583156730,2529,0,2,3,0,25800.0,False,2529,2527,2,3,136 162 81 92,-1,,5
7405449,77844,1583156730,2527,0,2,3,1,25800.0,False,2527,2527,3,3,106 81 92,-1,,6
7405450,77844,1583156730,2528,0,2,3,1,25800.0,False,2528,2527,3,3,136 81 92,-1,,7
7405451,137480,1583156730,2539,0,3,1,1,16666.0,False,2539,2539,1,3,106 81 92,-1,,8
7405452,137480,1583156730,2541,0,3,2,1,16666.0,False,2541,2539,2,3,157 162 81 92,-1,,9
7837156,0,1671475830,6819,0,0,2,1,34250.0,False,6819,6817,2,6,8 162,-1,,0
7837157,0,1671475830,6818,0,0,0,0,34250.0,False,6818,6817,2,6,96 162,-1,,1
7837158,0,1671475830,6820,0,0,2,0,34250.0,False,6820,6817,0,6,27 162,-1,,2
7837159,0,1671475830,6817,0,0,1,1,34250.0,False,6817,6817,1,6,79 162,-1,,3
7837160,208405,1671475830,6610,0,1,1,1,34250.0,False,6610,6609,1,6,27 162,-1,,4
7837161,208405,1671475830,6611,0,1,3,1,34250.0,False,6611,6609,3,6,44 162,-1,,5
7837162,208405,1671475830,6609,0,1,0,0,34250.0,False,6609,6609,2,6,8 162,-1,,6
7837163,208405,1671475830,6612,0,1,0,1,34250.0,False,6612,6609,0,6,73 162,-1,,7
7837164,284106,1671475830,6600,0,2,2,1,37750.0,False,6600,6597,2,6,147 162,-1,,8
7837165,284106,1671475830,6599,0,2,3,1,37750.0,False,6599,6597,3,6,27 162,-1,,9
7919047,0,1686416910,2947,0,0,0,0,25333.0,False,2947,2946,1,4,74 67 92,-1,,0
7919048,0,1686416910,2948,0,0,3,0,25333.0,False,2948,2946,0,4,136 67 92,-1,,1
7919049,0,1686416910,2946,0,0,2,0,25333.0,False,2946,2946,3,4,136 67 92,-1,,2
7919050,23730,1686416910,6005,0,1,1,1,25333.0,False,6005,6005,1,5,31,-1,,3
7919051,343866,1686416910,7964,0,2,2,0,20000.0,False,7964,7964,0,1,61 110 102,-1,,4
7919052,388721,1686416910,7867,0,3,2,1,27000.0,True,7867,7867,2,1,131 187 92,-1,,5
7919053,412952,1686416910,138,0,4,1,1,22000.0,True,138,138,1,1,131 101 92,-1,,6
7919054,468606,1686416910,9,0,5,2,0,9000.0,True,9,9,3,1,10 164 81,-1,,7
7919055,532702,1686416910,180,0,6,2,1,21000.0,True,180,180,2,1,131 149 38,-1,,8
7919056,581161,1686416910,7924,0,7,2,1,21000.0,True,7924,7924,2,1,131 40 38,-1,,9
8002649,0,1708283610,2063,0,0,0,1,25000.0,False,2063,2063,0,3,136 92 29,-1,,0
8002650,0,1708283610,2065,0,0,2,1,25000.0,False,2065,2063,2,3,136 162 92 29,-1,,1
8002651,0,1708283610,2064,0,0,1,1,25000.0,False,2064,2063,1,3,157 92 29,-1,,2
8002652,91808,1708283610,3365,0,1,0,0,25000.0,False,3365,3363,2,4,136 103 29,-1,,3
8002653,91808,1708283610,3364,0,1,1,1,25000.0,False,3364,3363,1,4,136 103 29,-1,,4
8002654,91808,1708283610,3363,0,1,2,0,25000.0,False,3363,3363,3,4,74 103 29,-1,,5
8002655,172717,1708283610,2946,0,2,3,1,27333.0,False,2946,2946,3,4,136 67 92,-1,,6
8002656,172717,1708283610,2948,0,2,3,0,27333.0,False,2948,2946,0,4,136 67 92,-1,,7
8002657,172717,1708283610,2947,0,2,1,1,27333.0,False,2947,2946,1,4,74 67 92,-1,,8
8002658,260563,1708283610,2593,0,3,3,1,24333.0,False,2593,2593,3,4,136 103 102,-1,,9
8151226,0,1738548280,2282,0,0,2,1,28333.0,True,2282,2281,2,3,136 92 29,-1,,0
8151227,0,1738548280,2281,0,0,2,0,28333.0,True,2281,2281,3,3,74 92 29,-1,,1
8151228,0,1738548280,2283,0,0,3,1,28333.0,True,2283,2281,3,3,113 92 29,-1,,2
8151229,181119,1738548280,2542,0,1,1,1,28333.0,True,2542,2542,1,3,136 38 81,-1,,3
8151230,181119,1738548280,2544,0,1,0,1,28333.0,True,2544,2542,0,3,136 38 81,-1,,4
8151231,181119,1738548280,2543,0,1,1,1,28333.0,True,2543,2542,1,3,82 162 38 81,-1,,5
8151232,400999,1738548280,2026,0,2,1,0,28000.0,True,2026,2024,2,3,157 81 92,-1,,6
8151233,400999,1738548280,2025,0,2,0,0,28000.0,True,2025,2024,3,3,136 81 92,-1,,7
8151234,400999,1738548280,2024,0,2,1,1,28000.0,True,2024,2024,1,3,161 81 92,-1,,8
8151235,620506,1738548280,1736,0,3,1,1,37333.0,True,1736,1736,1,3,82 81 92,-1,,9
8272127,0,1766122060,2948,0,0,1,0,6000.0,False,2948,2946,0,4,136 67 92,-1,,0
8272128,0,1766122060,2947,0,0,1,1,6000.0,False,2947,2946,1,4,74 67 92,-1,,1
8272129,0,1766122060,2946,0,0,1,0,6000.0,False,2946,2946,3,4,136 67 92,-1,,2
8272130,133183,1766122060,2595,0,1,0,1,6000.0,False,2595,2593,0,4,82 103 102,-1,,3
8272131,133183,1766122060,2593,0,1,3,1,6000.0,False,2593,2593,3,4,136 103 102,-1,,4
8272132,133183,1766122060,2594,0,1,3,0,6000.0,False,2594,2593,2,4,161 103 102,-1,,5
8272133,173628,1766122060,4492,0,2,2,1,42666.0,False,4492,4492,2,5,80,-1,,6
8272134,201505,1766122060,4120,0,3,1,0,37000.0,False,4120,4120,0,5,123,-1,,7
8272135,236714,1766122060,4696,0,4,1,0,26000.0,False,4696,4696,0,5,133,-1,,8
8272136,246842,1766122060,6116,0,5,0,0,33000.0,False,6116,6116,3,5,23,-1,,9
8301462,0,1776028650,2947,0,0,3,0,24666.0,False,2947,2946,1,4,74 67 92,-1,,0
8301463,0,1776028650,2946,0,0,0,0,24666.0,False,2946,2946,3,4,136 67 92,-1,,1
8301464,0,1776028650,2948,0,0,3,0,24666.0,False,2948,2946,0,4,136 67 92,-1,,2
8301465,102580,1776028650,2595,0,1,0,1,24666.0,False,2595,2593,0,4,82 103 102,-1,,3
8301466,102580,1776028650,2593,0,1,3,1,24666.0,False,2593,2593,3,4,136 103 102,-1,,4
8301467,102580,1776028650,2594,0,1,2,1,24666.0,False,2594,2593,2,4,161 103 102,-1,,5
8301468,125808,1776028650,4492,0,2,2,1,33000.0,False,4492,4492,2,5,80,-1,,6
8301469,142225,1776028650,4120,0,3,0,1,20000.0,False,4120,4120,0,5,123,-1,,7
8301470,157538,1776028650,4696,0,4,0,1,14000.0,False,4696,4696,0,5,133,-1,,8
8301471,181929,1776028650,6116,0,5,0,0,12000.0,False,6116,6116,3,5,23,-1,,9
8323564,0,1780632810,3363,0,0,3,1,27666.0,False,3363,3363,3,4,74 103 29,-1,,0
8323565,0,1780632810,3364,0,0,1,1,27666.0,False,3364,3363,1,4,136 103 29,-1,,1
8323566,0,1780632810,3365,0,0,3,0,27666.0,False,3365,3363,2,4,136 103 29,-1,,2
8323567,88077,1780632810,2947,0,1,1,1,27666.0,False,2947,2946,1,4,74 67 92,-1,,3
8323568,88077,1780632810,2946,0,1,3,1,27666.0,False,2946,2946,3,4,136 67 92,-1,,4
8323569,88077,1780632810,2948,0,1,1,0,27666.0,False,2948,2946,0,4,136 67 92,-1,,5
8323570,178885,1780632810,2594,0,2,2,1,27666.0,False,2594,2593,2,4,161 103 102,-1,,6
8323571,178885,1780632810,2593,0,2,3,1,27666.0,False,2593,2593,3,4,136 103 102,-1,,7
8323572,178885,1780632810,2595,0,2,0,1,27666.0,False,2595,2593,0,4,82 103 102,-1,,8
8323573,210188,1780632810,4492,0,3,2,1,28000.0,False,4492,4492,2,5,80,-1,,9
8439489,0,1806311970,1982,0,0,2,1,33000.0,True,1982,1982,2,3,136 38 81 29,-1,,0
8439490,0,1806311970,1983,0,0,1,1,33000.0,True,1983,1982,1,3,136 38 81 29,-1,,1
8439491,0,1806311970,1984,0,0,3,0,33000.0,True,1984,1982,2,3,157 38 81 29,-1,,2
8439492,237049,1806311970,2064,0,1,1,1,33000.0,True,2064,2063,1,3,157 92 29,-1,,3
8439493,237049,1806311970,2063,0,1,0,1,33000.0,True,2063,2063,0,3,136 92 29,-1,,4
8439494,237049,1806311970,2065,0,1,2,1,33000.0,True,2065,2063,2,3,136 162 92 29,-1,,5
8439495,439490,1806311970,1613,0,2,1,1,35666.0,True,1613,1613,1,3,82 81 92,-1,,6
8439496,439490,1806311970,1615,0,2,3,0,35666.0,True,1615,1613,0,3,161 81 92,-1,,7
8439497,439490,1806311970,1614,0,2,0,0,35666.0,True,1614,1613,1,3,74 81 92,-1,,8
8439498,598406,1806311970,1865,0,3,0,1,40333.0,True,1865,1865,0,3,74 81 92,-1,,9
8595816,0,1838637200,2595,0,0,3,0,25000.0,False,2595,2593,0,4,82 103 102,-1,,0
8595817,0,1838637200,2594,0,0,3,0,25000.0,False,2594,2593,2,4,161 103 102,-1,,1
8595818,0,1838637200,2593,0,0,1,0,25000.0,False,2593,2593,3,4,136 103 102,-1,,2
8595819,32169,1838637200,4492,0,1,0,0,25000.0,False,4492,4492,2,5,80,-1,,3
8595820,48399,1838637200,4120,0,2,3,0,29000.0,False,4120,4120,0,5,123,-1,,4
8595821,76702,1838637200,4696,0,3,0,1,14000.0,False,4696,4696,0,5,133,-1,,5
8595822,98909,1838637200,6116,0,4,1,0,25000.0,False,6116,6116,3,5,23,-1,,6
8595823,122079,1838637200,6173,0,5,0,0,19000.0,False,6173,6173,2,5,151,-1,,7
8595824,150509,1838637200,6370,0,6,2,1,20000.0,False,6370,6370,2,5,79,-1,,8
8595825,348049,1838637200,6910,0,7,3,1,25000.0,False,6910,6908,3,6,115,-1,,9
8740285,0,1867127170,6817,0,0,1,1,25500.0,False,6817,6817,1,6,79 162,-1,,0
8740286,0,1867127170,6818,0,0,3,0,25500.0,False,6818,6817,2,6,96 162,-1,,1
8740287,0,1867127170,6819,0,0,2,1,25500.0,False,6819,6817,2,6,8 162,-1,,2
8740288,0,1867127170,6820,0,0,0,1,25500.0,False,6820,6817,0,6,27 162,-1,,3
8740289,881489751,1867127170,6609,0,1,1,0,25500.0,False,6609,6609,2,6,8 162,-1,,4
8740290,881489751,1867127170,6611,0,1,2,0,25500.0,False,6611,6609,3,6,44 162,-1,,5
8740291,881489751,1867127170,6610,0,1,1,1,25500.0,False,6610,6609,1,6,27 162,-1,,6
8740292,881489751,1867127170,6612,0,1,3,0,25500.0,False,6612,6609,0,6,73 162,-1,,7
8740293,881591527,1867127170,6599,0,2,2,0,21500.0,False,6599,6597,3,6,27 162,-1,,8
8740294,881591527,1867127170,6598,0,2,3,1,21500.0,False,6598,6597,3,6,53 162,-1,,9
9038598,0,1922328500,2947,0,0,1,1,28333.0,False,2947,2946,1,4,74 67 92,-1,,0
9038599,0,1922328500,2948,0,0,0,1,28333.0,False,2948,2946,0,4,136 67 92,-1,,1
9038600,0,1922328500,2946,0,0,0,0,28333.0,False,2946,2946,3,4,136 67 92,-1,,2
9038601,218413,1922328500,2595,0,2,0,1,28333.0,False,2595,2593,0,4,82 103 102,-1,,3
9038602,218413,1922328500,2593,0,2,3,1,28333.0,False,2593,2593,3,4,136 103 102,-1,,4
9038603,218413,1922328500,2594,0,2,3,0,28333.0,False,2594,2593,2,4,161 103 102,-1,,5
9038604,246186,1922328500,4492,0,3,2,1,32666.0,False,4492,4492,2,5,80,-1,,6
9038605,268196,1922328500,4120,0,4,3,0,25000.0,False,4120,4120,0,5,123,-1,,7
9038606,283175,1922328500,4696,0,5,0,1,19000.0,False,4696,4696,0,5,133,-1,,8
9038607,296076,1922328500,6116,0,6,0,0,12000.0,False,6116,6116,3,5,23,-1,,9
9093804,0,1936432100,8026,0,0,2,1,51600.0,True,8026,8024,2,7,145 77 42 135 162,-1,,0
9093805,0,1936432100,8028,0,0,0,1,51600.0,True,8028,8024,0,7,97 77 42 135 162,-1,,1
9093806,0,1936432100,8027,0,0,0,1,51600.0,True,8027,8024,0,7,145 77 42 135 162,-1,,2
9093807,0,1936432100,8025,0,0,1,1,51600.0,True,8025,8024,1,7,118 77 42 135 162,-1,,3
9093808,0,1936432100,8024,0,0,0,0,51600.0,True,8024,8024,3,7,118 77 42 135 162,-1,,4
9093809,262475,1936432100,7499,0,1,0,1,51600.0,True,7499,7499,0,7,98 39 35 146 122,-1,,5
9093810,262475,1936432100,7503,0,1,2,1,51600.0,True,7503,7499,2,7,98 118 35 146 122,-1,,6
9093811,262475,1936432100,7502,0,1,2,0,51600.0,True,7502,7499,1,7,98 97 35 146 122,-1,,7
9093812,262475,1936432100,7501,0,1,3,1,51600.0,True,7501,7499,3,7,98 97 35 146 122,-1,,8
9093813,262475,1936432100,7500,0,1,0,0,51600.0,True,7500,7499,2,7,98 145 35 146 122,-1,,9
9095565,0,1937656520,3363,0,0,1,0,26666.0,False,3363,3363,3,4,74 103 29,-1,,0
9095566,0,1937656520,3365,0,0,1,0,26666.0,False,3365,3363,2,4,136 103 29,-1,,1
9095567,0,1937656520,3364,0,0,0,0,26666.0,False,3364,3363,1,4,136 103 29,-1,,2
9095568,103943,1937656520,2948,0,1,1,0,26666.0,False,2948,2946,0,4,136 67 92,-1,,3
9095569,103943,1937656520,2946,0,1,1,0,26666.0,False,2946,2946,3,4,136 67 92,-1,,4
9095570,103943,1937656520,2947,0,1,3,0,26666.0,False,2947,2946,1,4,74 67 92,-1,,5
9095571,205697,1937656520,2594,0,2,0,0,32666.0,False,2594,2593,2,4,161 103 102,-1,,6
9095572,205697,1937656520,2595,0,2,0,1,32666.0,False,2595,2593,0,4,82 103 102,-1,,7
9095573,205697,1937656520,2593,0,2,3,1,32666.0,False,2593,2593,3,4,136 103 102,-1,,8
9095574,316592,1937656520,4492,0,3,1,0,31333.0,False,4492,4492,2,5,80,-1,,9
9105578,0,1940128630,7389,0,0,0,1,128600.0,True,7389,7386,0,7,97 42 35 117 122,-1,,0
9105579,0,1940128630,7390,0,0,1,1,128600.0,True,7390,7386,1,7,39 42 35 117 122,-1,,1
9105580,0,1940128630,7386,0,0,3,1,128600.0,True,7386,7386,3,7,42 18 35 117 122,-1,,2
9105581,0,1940128630,7388,0,0,2,1,128600.0,True,7388,7386,2,7,145 42 35 117 122,-1,,3
9105582,0,1940128630,7387,0,0,3,1,128600.0,True,7387,7386,3,7,97 42 35 117 122,-1,,4
9105583,2411501,1940128630,7091,0,2,0,1,128600.0,True,7091,7090,0,7,84 145 16 135,-1,,5
9105584,2411501,1940128630,7092,0,2,0,1,128600.0,True,7092,7090,0,7,84 97 16 135,-1,,6
9105585,2411501,1940128630,7094,0,2,0,1,128600.0,True,7094,7090,0,7,84 97 16 135,-1,,7
9105586,2411501,1940128630,7090,0,2,1,1,128600.0,True,7090,7090,1,7,84 97 16 135,-1,,8
9105587,2411501,1940128630,7093,0,2,2,1,128600.0,True,7093,7090,2,7,84 97 16 135,-1,,9
9237871,0,1969103660,6768,0,0,3,1,55250.0,True,6768,6765,3,6,123,-1,,0
9237872,0,1969103660,6767,0,0,1,1,55250.0,True,6767,6765,1,6,27,-1,,1
9237873,0,1969103660,6765,0,0,1,1,55250.0,True,6765,6765,1,6,174,-1,,2
9237874,0,1969103660,6766,0,0,0,1,55250.0,True,6766,6765,0,6,109,-1,,3
9237875,482308,1969103660,89,0,1,1,1,55250.0,True,89,89,1,1,131 36 38,-1,,4
9237876,522790,1969103660,7867,0,2,2,1,33000.0,True,7867,7867,2,1,131 187 92,-1,,5
9237877,573026,1969103660,7969,0,3,3,1,25000.0,True,7969,7969,3,1,131 149 162 38,-1,,6
9237878,629527,1969103660,10527,0,4,3,1,27000.0,True,10527,10527,3,1,131 5 81,-1,,7
9237879,706515,1969103660,7899,0,5,0,0,22000.0,True,7899,7899,1,1,10 94 38,-1,,8
9237880,785865,1969103660,7978,0,6,2,0,24000.0,True,7978,7978,1,1,131 104 29,-1,,9
9317223,0,1983060450,6484,0,0,3,0,16500.0,True,6484,6481,1,6,27,-1,,0
9317224,0,1983060450,6482,0,0,0,0,16500.0,True,6482,6481,2,6,73,-1,,1
9317225,0,1983060450,6481,0,0,1,1,16500.0,True,6481,6481,1,6,179,-1,,2
9317226,0,1983060450,6483,0,0,0,1,16500.0,True,6483,6481,0,6,147,-1,,3
9317227,6509617,1983060450,6603,0,1,3,0,16500.0,True,6603,6601,0,6,27 162,-1,,4
9317228,6509617,1983060450,6604,0,1,2,1,16500.0,True,6604,6601,2,6,73 162,-1,,5
9317229,6509617,1983060450,6602,0,1,0,0,16500.0,True,6602,6601,1,6,8 162,-1,,6
9317230,6509617,1983060450,6601,0,1,2,1,16500.0,True,6601,6601,2,6,109 162,-1,,7
9317231,174773280,1983060450,29695,1,2,-1,-1,,False,65535,-1,-1,6,,27,concept,8
9317232,182519655,1983060450,6482,0,3,0,0,11750.0,True,6482,6481,2,6,73,-1,,9
9326657,0,1986351110,3349,0,0,1,1,30666.0,True,3349,3348,1,4,74 67 81,-1,,0
9326658,0,1986351110,3348,0,0,0,1,30666.0,True,3348,3348,0,4,106 67 81,-1,,1
9326659,0,1986351110,3350,0,0,2,1,30666.0,True,3350,3348,2,4,113 67 81,-1,,2
9326660,128597,1986351110,2714,0,1,2,1,30666.0,True,2714,2713,2,4,82 126 81,-1,,3
9326661,128597,1986351110,2715,0,1,0,1,30666.0,True,2715,2713,0,4,157 126 81,-1,,4
9326662,128597,1986351110,2713,0,1,3,1,30666.0,True,2713,2713,3,4,106 126 81,-1,,5
9326663,271564,1986351110,3355,0,2,2,1,25333.0,True,3355,3354,2,4,136 158 162 29,-1,,6
9326664,271564,1986351110,3354,0,2,1,1,25333.0,True,3354,3354,1,4,106 158 162 29,-1,,7
9326665,271564,1986351110,3356,0,2,2,1,25333.0,True,3356,3354,2,4,82 158 162 29,-1,,8
9326666,392086,1986351110,10701,0,3,0,1,30666.0,True,10701,10701,0,4,106 81 3,-1,,9
9343861,0,1990313770,6624,0,0,1,1,29000.0,True,6624,6621,1,6,27 162,-1,,0
9343862,0,1990313770,6623,0,0,3,1,29000.0,True,6623,6621,3,6,73 162,-1,,1
9343863,0,1990313770,6622,0,0,2,1,29000.0,True,6622,6621,2,6,96 162,-1,,2
9343864,0,1990313770,6621,0,0,2,1,29000.0,True,6621,6621,2,6,172 162,-1,,3
9343865,226548,1990313770,6816,0,1,0,1,29000.0,True,6816,6813,0,6,27,-1,,4
9343866,226548,1990313770,6814,0,1,3,0,29000.0,True,6814,6813,0,6,73,-1,,5
9343867,226548,1990313770,6815,0,1,0,1,29000.0,True,6815,6813,0,6,181,-1,,6
9343868,226548,1990313770,6813,0,1,1,1,29000.0,True,6813,6813,1,6,85,-1,,7
9343869,457225,1990313770,6485,0,2,2,1,32750.0,True,6485,6485,2,6,159 162,-1,,8
9343870,457225,1990313770,6487,0,2,3,1,32750.0,True,6487,6485,3,6,109 162,-1,,9
9464493,0,2019786370,3048,0,0,0,0,31666.0,True,3048,3048,3,4,136 144 38,-1,,0
9464494,0,2019786370,3050,0,0,0,1,31666.0,True,3050,3048,0,4,113 144 38,-1,,1
9464495,0,2019786370,3049,0,0,1,1,31666.0,True,3049,3048,1,4,136 144 38,-1,,2
9464496,83922,2019786370,2860,0,1,1,1,31666.0,True,2860,2860,1,4,136 158 162 29,-1,,3
9464497,83922,2019786370,2861,0,1,2,1,31666.0,True,2861,2860,2,4,82 158 162 29,-1,,4
9464498,167990,2019786370,3087,0,2,0,1,22666.0,True,3087,3087,0,4,106 144 29,-1,,5
9464499,167990,2019786370,3088,0,2,3,1,22666.0,True,3088,3087,3,4,82 144 29,-1,,6
9464500,167990,2019786370,3089,0,2,0,1,22666.0,True,3089,3087,0,4,136 144 29,-1,,7
9464501,258342,2019786370,3180,0,3,3,0,24333.0,True,3180,3180,1,4,161 83 29,-1,,8
9464502,258342,2019786370,3182,0,3,3,1,24333.0,True,3182,3180,3,4,157 83 29,-1,,9
9515532,0,2030062730,2948,0,0,3,0,20000.0,False,2948,2946,0,4,136 67 92,-1,,0
9515533,0,2030062730,2946,0,0,3,1,20000.0,False,2946,2946,3,4,136 67 92,-1,,1
9515534,0,2030062730,2947,0,0,0,0,20000.0,False,2947,2946,1,4,74 67 92,-1,,2
9515535,44167,2030062730,6107,0,1,0,0,20000.0,False,6107,6107,2,5,14,-1,,3
9515536,237377,2030062730,1141,0,2,0,1,41000.0,False,1141,1141,0,2,143 71 81 92,-1,,4
9515537,308114,2030062730,887,0,3,3,1,15000.0,True,887,887,3,2,155 163 38 81,-1,,5
9515538,411660,2030062730,1145,0,4,0,0,16000.0,True,1145,1145,3,2,138 41 38 81,-1,,6
9515539,506009,2030062730,10688,0,5,0,1,16000.0,True,10688,10688,0,2,62 137 142 81 92,-1,,7
9515540,965633380,2030062730,1131,0,6,1,0,20000.0,True,1131,1131,0,2,143 20 38 29,-1,,8
