answered_correctly,bundle_id,bundle_id_x,bundle_id_y,content_id,content_type_id,correct_answer,correct_answer_x,correct_answer_y,lecture_id,lecture_id_x,lecture_id_y,part_x,part_y,prior_question_elapsed_time,prior_question_had_explanation,question_id,question_id_x,question_id_y,row_id,tag,tag_x,tag_y,tags,tags_x,tags_y,task_container_id,timestamp,type_of,type_of_x,type_of_y,user_answer,user_id
1,,2764.0,2764.0,2764,0,,3.0,3.0,,,,4,4,19666.0,True,,2764.0,2764.0,57617,,,,,106 150 81,106 150 81,2288,8873901152,,,,3,1283420
1,,2764.0,2764.0,2765,0,,0.0,0.0,,,,4,4,19666.0,True,,2765.0,2765.0,57618,,,,,106 150 81,106 150 81,2288,8873901152,,,,0,1283420
1,,3186.0,3186.0,3187,0,,3.0,3.0,,,,4,4,32333.0,True,,3187.0,3187.0,57619,,,,,82 12 81,82 12 81,2289,8874139490,,,,3,1283420
1,,3186.0,3186.0,3188,0,,2.0,2.0,,,,4,4,32333.0,True,,3188.0,3188.0,57620,,,,,161 12 81,161 12 81,2289,8874139490,,,,2,1283420
1,,3186.0,3186.0,3186,0,,3.0,3.0,,,,4,4,32333.0,True,,3186.0,3186.0,57621,,,,,74 12 81,74 12 81,2289,8874139490,,,,3,1283420
1,,2967.0,2967.0,2969,0,,1.0,1.0,,,,4,4,33333.0,True,,2969.0,2969.0,57622,,,,,136 144 81,136 144 81,2290,8874290561,,,,1,1283420
0,,2967.0,2967.0,2968,0,,2.0,2.0,,,,4,4,33333.0,True,,2968.0,2968.0,57623,,,,,136 144 81,136 144 81,2290,8874290561,,,,1,1283420
1,,2967.0,2967.0,2967,0,,3.0,3.0,,,,4,4,33333.0,True,,2967.0,2967.0,57624,,,,,106 144 81,106 144 81,2290,8874290561,,,,3,1283420
0,,2895.0,2895.0,2897,0,,0.0,0.0,,,,4,4,30000.0,True,,2897.0,2897.0,57625,,,,,82 12 102,82 12 102,2291,8874475933,,,,3,1283420
1,,2895.0,2895.0,2896,0,,0.0,0.0,,,,4,4,30000.0,True,,2896.0,2896.0,57626,,,,,136 12 102,136 12 102,2291,8874475933,,,,0,1283420
0,,2895.0,2895.0,2895,0,,2.0,2.0,,,,4,4,30000.0,True,,2895.0,2895.0,57627,,,,,74 12 102,74 12 102,2291,8874475933,,,,0,1283420
1,,3138.0,3138.0,3139,0,,0.0,0.0,,,,4,4,29666.0,True,,3139.0,3139.0,57628,,,,,113 67 92,113 67 92,2292,8874652914,,,,0,1283420
0,,3138.0,3138.0,3140,0,,0.0,0.0,,,,4,4,29666.0,True,,3140.0,3140.0,57629,,,,,157 67 92,157 67 92,2292,8874652914,,,,2,1283420
1,,3138.0,3138.0,3138,0,,2.0,2.0,,,,4,4,29666.0,True,,3138.0,3138.0,57630,,,,,106 67 92,106 67 92,2292,8874652914,,,,2,1283420
1,,2581.0,2581.0,2583,0,,0.0,0.0,,,,4,4,27666.0,True,,2583.0,2583.0,57631,,,,,157 12 38,157 12 38,2293,8874769212,,,,0,1283420
1,,2581.0,2581.0,2582,0,,2.0,2.0,,,,4,4,27666.0,True,,2582.0,2582.0,57632,,,,,161 12 38,161 12 38,2293,8874769212,,,,2,1283420
1,,2581.0,2581.0,2581,0,,0.0,0.0,,,,4,4,27666.0,True,,2581.0,2581.0,57633,,,,,74 12 38,74 12 38,2293,8874769212,,,,0,1283420
1,,3897.0,3897.0,3897,0,,0.0,0.0,,,,5,5,21333.0,True,,3897.0,3897.0,57634,,,,,1,1,2294,8881667378,,,,0,1283420
1,,3969.0,3969.0,3969,0,,0.0,0.0,,,,5,5,29000.0,True,,3969.0,3969.0,57635,,,,,4,4,2295,8881754672,,,,0,1283420
0,,4642.0,4642.0,4642,0,,3.0,3.0,,,,5,5,31000.0,True,,4642.0,4642.0,57636,,,,,79,79,2296,8881859017,,,,2,1283420
1,,5422.0,5422.0,5422,0,,0.0,0.0,,,,5,5,36000.0,True,,5422.0,5422.0,57637,,,,,109,109,2297,8881953697,,,,0,1283420
0,,9187.0,9187.0,9187,0,,3.0,3.0,,,,5,5,28000.0,True,,9187.0,9187.0,57638,,,,,96,96,2298,8882046461,,,,0,1283420
1,,4782.0,4782.0,4782,0,,2.0,2.0,,,,5,5,30000.0,True,,4782.0,4782.0,57639,,,,,72,72,2299,8882263217,,,,2,1283420
0,,4117.0,4117.0,4117,0,,1.0,1.0,,,,5,5,68000.0,True,,4117.0,4117.0,57640,,,,,181,181,2300,8882524307,,,,2,1283420
1,,6351.0,6351.0,6351,0,,3.0,3.0,,,,5,5,66000.0,True,,6351.0,6351.0,57641,,,,,45,45,2301,8882644884,,,,3,1283420
1,,9607.0,9607.0,9607,0,,1.0,1.0,,,,5,5,22000.0,True,,9607.0,9607.0,57642,,,,,73,73,2302,8882689194,,,,1,1283420
0,,4037.0,4037.0,4037,0,,1.0,1.0,,,,5,5,16000.0,True,,4037.0,4037.0,57643,,,,,7,7,2303,8882776378,,,,0,1283420
1,,8219.0,8219.0,8219,0,,2.0,2.0,,,,5,5,54000.0,True,,8219.0,8219.0,57644,,,,,4,4,2304,8882915348,,,,2,1283420
1,,5398.0,5398.0,5398,0,,3.0,3.0,,,,5,5,88000.0,True,,5398.0,5398.0,57645,,,,,60,60,2305,8882986335,,,,3,1283420
1,,9617.0,9617.0,9617,0,,2.0,2.0,,,,5,5,37000.0,True,,9617.0,9617.0,57646,,,,,53,53,2306,8883119993,,,,2,1283420
1,,4748.0,4748.0,4748,0,,0.0,0.0,,,,5,5,86000.0,True,,4748.0,4748.0,57647,,,,,14,14,2307,8883225675,,,,0,1283420
1,,8472.0,8472.0,8472,0,,1.0,1.0,,,,5,5,59000.0,True,,8472.0,8472.0,57648,,,,,173,173,2308,8883287666,,,,1,1283420
1,,10368.0,10368.0,10368,0,,3.0,3.0,,,,6,6,48000.0,True,,10368.0,10368.0,57649,,,,,152,152,2309,8884960227,,,,3,1283420
1,,10368.0,10368.0,10369,0,,0.0,0.0,,,,6,6,48000.0,True,,10369.0,10369.0,57650,,,,,53,53,2309,8884960227,,,,0,1283420
1,,10368.0,10368.0,10371,0,,0.0,0.0,,,,6,6,48000.0,True,,10371.0,10371.0,57651,,,,,96,96,2309,8884960227,,,,0,1283420
0,,10368.0,10368.0,10370,0,,2.0,2.0,,,,6,6,48000.0,True,,10370.0,10370.0,57652,,,,,27,27,2309,8884960227,,,,3,1283420
1,,10082.0,10082.0,10085,0,,1.0,1.0,,,,6,6,31000.0,True,,10085.0,10085.0,57653,,,,,147,147,2310,8885328088,,,,1,1283420
1,,10082.0,10082.0,10084,0,,0.0,0.0,,,,6,6,31000.0,True,,10084.0,10084.0,57654,,,,,96,96,2310,8885328088,,,,0,1283420
1,,10082.0,10082.0,10083,0,,3.0,3.0,,,,6,6,31000.0,True,,10083.0,10083.0,57655,,,,,27,27,2310,8885328088,,,,3,1283420
0,,10082.0,10082.0,10082,0,,3.0,3.0,,,,6,6,31000.0,True,,10082.0,10082.0,57656,,,,,73,73,2310,8885328088,,,,2,1283420
1,,6809.0,6809.0,6810,0,,3.0,3.0,,,,6,6,57500.0,True,,6810.0,6810.0,57657,,,,,79,79,2311,8885586445,,,,3,1283420
0,,6809.0,6809.0,6811,0,,2.0,2.0,,,,6,6,57500.0,True,,6811.0,6811.0,57658,,,,,96,96,2311,8885586445,,,,3,1283420
1,,6809.0,6809.0,6812,0,,1.0,1.0,,,,6,6,57500.0,True,,6812.0,6812.0,57659,,,,,27,27,2311,8885586445,,,,1,1283420
1,,6809.0,6809.0,6809,0,,3.0,3.0,,,,6,6,57500.0,True,,6809.0,6809.0,57660,,,,,73,73,2311,8885586445,,,,3,1283420
0,,6908.0,6908.0,6909,0,,0.0,0.0,,,,6,6,32500.0,True,,6909.0,6909.0,57661,,,,,91,91,2312,8885939450,,,,3,1283420
1,,6908.0,6908.0,6908,0,,0.0,0.0,,,,6,6,32500.0,True,,6908.0,6908.0,57662,,,,,1,1,2312,8885939450,,,,0,1283420
1,,6908.0,6908.0,6910,0,,3.0,3.0,,,,6,6,32500.0,True,,6910.0,6910.0,57663,,,,,115,115,2312,8885939450,,,,3,1283420
1,,6908.0,6908.0,6911,0,,3.0,3.0,,,,6,6,32500.0,True,,6911.0,6911.0,57664,,,,,27,27,2312,8885939450,,,,3,1283420
1,,10591.0,10591.0,10591,0,,2.0,2.0,,,,1,1,55750.0,True,,10591.0,10591.0,57665,,,,,131 187 92,131 187 92,2313,8940925415,,,,2,1283420
1,,10658.0,10658.0,10658,0,,0.0,0.0,,,,1,1,22000.0,True,,10658.0,10658.0,57666,,,,,9 10 92,9 10 92,2314,8940960807,,,,0,1283420
1,,10526.0,10526.0,10526,0,,1.0,1.0,,,,1,1,21000.0,True,,10526.0,10526.0,57667,,,,,131 149 38,131 149 38,2315,8940995661,,,,1,1283420
1,,10390.0,10390.0,10390,0,,0.0,0.0,,,,1,1,22000.0,True,,10390.0,10390.0,57668,,,,,131 13 38,131 13 38,2316,8941040822,,,,0,1283420
1,,10575.0,10575.0,10575,0,,3.0,3.0,,,,1,1,25000.0,True,,10575.0,10575.0,57669,,,,,9 10 29,9 10 29,2317,8941082133,,,,3,1283420
1,,10449.0,10449.0,10449,0,,1.0,1.0,,,,1,1,24000.0,True,,10449.0,10449.0,57670,,,,,9 10 92,9 10 92,2318,8941111895,,,,1,1283420
0,,851.0,851.0,851,0,,0.0,0.0,,,,2,2,21000.0,True,,851.0,851.0,57671,,,,,143 114 29 102,143 114 29 102,2319,8941231533,,,,1,1283420
1,,298.0,298.0,298,0,,1.0,1.0,,,,2,2,32000.0,True,,298.0,298.0,57672,,,,,69 155 163 38 81,69 155 163 38 81,2320,8941319499,,,,1,1283420
1,,889.0,889.0,889,0,,3.0,3.0,,,,2,2,29000.0,True,,889.0,889.0,57673,,,,,129 143 176 38 81,129 143 176 38 81,2321,8941364738,,,,3,1283420
1,,986.0,986.0,986,0,,1.0,1.0,,,,2,2,17000.0,True,,986.0,986.0,57674,,,,,143 69 114 38 92,143 69 114 38 92,2322,8941404093,,,,1,1283420
1,,1170.0,1170.0,1170,0,,0.0,0.0,,,,2,2,17000.0,True,,1170.0,1170.0,57675,,,,,148 32 81 29,148 32 81 29,2323,8941448340,,,,0,1283420
1,,1241.0,1241.0,1241,0,,3.0,3.0,,,,2,2,18000.0,True,,1241.0,1241.0,57676,,,,,90 100 38 102,90 100 38 102,2324,8941485413,,,,3,1283420
1,,727.0,727.0,727,0,,0.0,0.0,,,,2,2,15000.0,True,,727.0,727.0,57677,,,,,137 88 92 102,137 88 92 102,2325,8941530808,,,,0,1283420
1,,1353.0,1353.0,1353,0,,0.0,0.0,,,,2,2,19000.0,True,,1353.0,1353.0,57678,,,,,2 107 62 81 29,2 107 62 81 29,2326,8941567410,,,,0,1283420
1,,535.0,535.0,535,0,,1.0,1.0,,,,2,2,16000.0,True,,535.0,535.0,57679,,,,,62 138 41 162 38 92,62 138 41 162 38 92,2327,8941592601,,,,1,1283420
1,,603.0,603.0,603,0,,1.0,1.0,,,,2,2,15000.0,True,,603.0,603.0,57680,,,,,143 30 38 81,143 30 38 81,2328,8941615428,,,,1,1283420
1,,1018.0,1018.0,1018,0,,3.0,3.0,,,,2,2,16000.0,True,,1018.0,1018.0,57681,,,,,138 41 38 92,138 41 38 92,2329,8941637564,,,,3,1283420
1,,1363.0,1363.0,1363,0,,1.0,1.0,,,,2,2,16000.0,True,,1363.0,1363.0,57682,,,,,2 107 162 81 29,2 107 162 81 29,2330,8941659604,,,,1,1283420
1,,1347.0,1347.0,1347,0,,0.0,0.0,,,,2,2,16000.0,True,,1347.0,1347.0,57683,,,,,143 140 81 29,143 140 81 29,2331,8941681527,,,,0,1283420
1,,837.0,837.0,837,0,,3.0,3.0,,,,2,2,16000.0,True,,837.0,837.0,57684,,,,,155 163 162 92 29,155 163 162 92 29,2332,8941722041,,,,3,1283420
1,,861.0,861.0,861,0,,3.0,3.0,,,,2,2,19000.0,True,,861.0,861.0,57685,,,,,129 143 30 38 92,129 143 30 38 92,2333,8941761545,,,,3,1283420
1,,634.0,634.0,634,0,,0.0,0.0,,,,2,2,18000.0,True,,634.0,634.0,57686,,,,,62 137 88 38 29,62 137 88 38 29,2334,8941784241,,,,0,1283420
1,,942.0,942.0,942,0,,3.0,3.0,,,,2,2,15000.0,True,,942.0,942.0,57687,,,,,137 88 38 81,137 88 38 81,2335,8941811946,,,,3,1283420
1,,585.0,585.0,585,0,,0.0,0.0,,,,2,2,17000.0,True,,585.0,585.0,57688,,,,,155 119 38 81,155 119 38 81,2336,8941839517,,,,0,1283420
1,,949.0,949.0,949,0,,3.0,3.0,,,,2,2,16000.0,True,,949.0,949.0,57689,,,,,143 71 81 92,143 71 81 92,2337,8941869670,,,,3,1283420
1,,733.0,733.0,733,0,,1.0,1.0,,,,2,2,16000.0,True,,733.0,733.0,57690,,,,,137 88 38 92,137 88 38 92,2338,8941898311,,,,1,1283420
1,,694.0,694.0,694,0,,1.0,1.0,,,,2,2,18000.0,True,,694.0,694.0,57691,,,,,2 107 62 38 92,2 107 62 38 92,2339,8941921036,,,,1,1283420
1,,1035.0,1035.0,1035,0,,0.0,0.0,,,,2,2,15000.0,True,,1035.0,1035.0,57692,,,,,62 90 100 38 102,62 90 100 38 102,2340,8941961916,,,,0,1283420
1,,1014.0,1014.0,1014,0,,1.0,1.0,,,,2,2,19000.0,True,,1014.0,1014.0,57693,,,,,137 88 38 102,137 88 38 102,2341,8942010049,,,,1,1283420
1,,1390.0,1390.0,1390,0,,0.0,0.0,,,,2,2,17000.0,True,,1390.0,1390.0,57694,,,,,143 140 92 29,143 140 92 29,2342,8942042506,,,,0,1283420
1,,296.0,296.0,296,0,,0.0,0.0,,,,2,2,15000.0,True,,296.0,296.0,57695,,,,,143 114 92 29,143 114 92 29,2343,8942064871,,,,0,1283420
1,,1901.0,1901.0,1902,0,,0.0,0.0,,,,3,3,16000.0,True,,1902.0,1902.0,57696,,,,,136 92 29,136 92 29,2344,8943475245,,,,0,1283420
1,,1901.0,1901.0,1903,0,,1.0,1.0,,,,3,3,16000.0,True,,1903.0,1903.0,57697,,,,,82 92 29,82 92 29,2344,8943475245,,,,1,1283420
1,,1901.0,1901.0,1901,0,,2.0,2.0,,,,3,3,16000.0,True,,1901.0,1901.0,57698,,,,,74 92 29,74 92 29,2344,8943475245,,,,2,1283420
0,,1598.0,1598.0,1599,0,,0.0,0.0,,,,3,3,25333.0,True,,1599.0,1599.0,57699,,,,,113 38 81,113 38 81,2345,8943581877,,,,3,1283420
1,,1598.0,1598.0,1598,0,,3.0,3.0,,,,3,3,25333.0,True,,1598.0,1598.0,57700,,,,,136 38 81,136 38 81,2345,8943581877,,,,3,1283420
1,,1598.0,1598.0,1600,0,,1.0,1.0,,,,3,3,25333.0,True,,1600.0,1600.0,57701,,,,,136 38 81,136 38 81,2345,8943581877,,,,1,1283420
1,,2024.0,2024.0,2025,0,,3.0,3.0,,,,3,3,24333.0,True,,2025.0,2025.0,57702,,,,,136 81 92,136 81 92,2346,8947831130,,,,3,1283420
1,,2024.0,2024.0,2026,0,,2.0,2.0,,,,3,3,24333.0,True,,2026.0,2026.0,57703,,,,,157 81 92,157 81 92,2346,8947831130,,,,2,1283420
1,,2024.0,2024.0,2024,0,,1.0,1.0,,,,3,3,24333.0,True,,2024.0,2024.0,57704,,,,,161 81 92,161 81 92,2346,8947831130,,,,1,1283420
1,,1808.0,1808.0,1809,0,,0.0,0.0,,,,3,3,26000.0,True,,1809.0,1809.0,57705,,,,,136 38 81,136 38 81,2347,8952069238,,,,0,1283420
1,,1808.0,1808.0,1810,0,,2.0,2.0,,,,3,3,26000.0,True,,1810.0,1810.0,57706,,,,,157 38 81,157 38 81,2347,8952069238,,,,2,1283420
1,,1808.0,1808.0,1808,0,,3.0,3.0,,,,3,3,26000.0,True,,1808.0,1808.0,57707,,,,,106 38 81,106 38 81,2347,8952069238,,,,3,1283420
1,,2374.0,2374.0,2376,0,,2.0,2.0,,,,3,3,25666.0,True,,2376.0,2376.0,57708,,,,,161 92 29,161 92 29,2348,8952175345,,,,2,1283420
1,,2374.0,2374.0,2375,0,,0.0,0.0,,,,3,3,25666.0,True,,2375.0,2375.0,57709,,,,,74 92 29,74 92 29,2348,8952175345,,,,0,1283420
1,,2374.0,2374.0,2374,0,,2.0,2.0,,,,3,3,25666.0,True,,2374.0,2374.0,57710,,,,,106 92 29,106 92 29,2348,8952175345,,,,2,1283420
1,,2233.0,2233.0,2235,0,,3.0,3.0,,,,3,3,26000.0,True,,2235.0,2235.0,57711,,,,,157 162 38 81,157 162 38 81,2349,8952277765,,,,3,1283420
1,,2233.0,2233.0,2233,0,,1.0,1.0,,,,3,3,26000.0,True,,2233.0,2233.0,57712,,,,,106 38 81,106 38 81,2349,8952277765,,,,1,1283420
1,,2233.0,2233.0,2234,0,,2.0,2.0,,,,3,3,26000.0,True,,2234.0,2234.0,57713,,,,,74 38 81,74 38 81,2349,8952277765,,,,2,1283420
1,,1664.0,1664.0,1666,0,,2.0,2.0,,,,3,3,22333.0,True,,1666.0,1666.0,57714,,,,,157 38 29,157 38 29,2350,8952385243,,,,2,1283420
1,,1664.0,1664.0,1665,0,,0.0,0.0,,,,3,3,22333.0,True,,1665.0,1665.0,57715,,,,,136 38 29,136 38 29,2350,8952385243,,,,0,1283420
1,,1664.0,1664.0,1664,0,,1.0,1.0,,,,3,3,22333.0,True,,1664.0,1664.0,57716,,,,,106 38 29,106 38 29,2350,8952385243,,,,1,1283420
1,,2212.0,2212.0,2214,0,,3.0,3.0,,,,3,3,25666.0,True,,2214.0,2214.0,57717,,,,,82 38 81,82 38 81,2351,8952500536,,,,3,1283420
1,,2212.0,2212.0,2212,0,,1.0,1.0,,,,3,3,25666.0,True,,2212.0,2212.0,57718,,,,,74 38 81,74 38 81,2351,8952500536,,,,1,1283420
1,,2212.0,2212.0,2213,0,,2.0,2.0,,,,3,3,25666.0,True,,2213.0,2213.0,57719,,,,,136 38 81,136 38 81,2351,8952500536,,,,2,1283420
1,,1427.0,1427.0,1428,0,,3.0,3.0,,,,3,3,23666.0,True,,1428.0,1428.0,57720,,,,,82 38 29,82 38 29,2352,8952610308,,,,3,1283420
1,,1427.0,1427.0,1427,0,,2.0,2.0,,,,3,3,23666.0,True,,1427.0,1427.0,57721,,,,,74 38 29,74 38 29,2352,8952610308,,,,2,1283420
1,,1427.0,1427.0,1429,0,,1.0,1.0,,,,3,3,23666.0,True,,1429.0,1429.0,57722,,,,,136 38 29,136 38 29,2352,8952610308,,,,1,1283420
1,,1601.0,1601.0,1603,0,,2.0,2.0,,,,3,3,18000.0,True,,1603.0,1603.0,57723,,,,,157 162 38 81,157 162 38 81,2353,8952731302,,,,2,1283420
1,,1601.0,1601.0,1602,0,,0.0,0.0,,,,3,3,18000.0,True,,1602.0,1602.0,57724,,,,,113 38 81,113 38 81,2353,8952731302,,,,0,1283420
1,,1601.0,1601.0,1601,0,,0.0,0.0,,,,3,3,18000.0,True,,1601.0,1601.0,57725,,,,,82 38 81,82 38 81,2353,8952731302,,,,0,1283420
1,,2221.0,2221.0,2222,0,,1.0,1.0,,,,3,3,23666.0,True,,2222.0,2222.0,57726,,,,,136 162 81 92,136 162 81 92,2354,8952844360,,,,1,1283420
1,,2221.0,2221.0,2223,0,,1.0,1.0,,,,3,3,23666.0,True,,2223.0,2223.0,57727,,,,,136 81 92,136 81 92,2354,8952844360,,,,1,1283420
0,,2221.0,2221.0,2221,0,,0.0,0.0,,,,3,3,23666.0,True,,2221.0,2221.0,57728,,,,,106 81 92,106 81 92,2354,8952844360,,,,3,1283420
1,,2380.0,2380.0,2382,0,,0.0,0.0,,,,3,3,21666.0,True,,2382.0,2382.0,57729,,,,,157 38 29,157 38 29,2355,8952987817,,,,0,1283420
1,,2380.0,2380.0,2381,0,,2.0,2.0,,,,3,3,21666.0,True,,2381.0,2381.0,57730,,,,,161 38 29,161 38 29,2355,8952987817,,,,2,1283420
1,,2380.0,2380.0,2380,0,,2.0,2.0,,,,3,3,21666.0,True,,2380.0,2380.0,57731,,,,,106 162 38 29,106 162 38 29,2355,8952987817,,,,2,1283420
1,,2335.0,2335.0,2336,0,,1.0,1.0,,,,3,3,24333.0,True,,2336.0,2336.0,57732,,,,,161 92 102,161 92 102,2356,8953164365,,,,1,1283420
1,,2335.0,2335.0,2337,0,,3.0,3.0,,,,3,3,24333.0,True,,2337.0,2337.0,57733,,,,,157 92 102,157 92 102,2356,8953164365,,,,3,1283420
1,,2335.0,2335.0,2335,0,,0.0,0.0,,,,3,3,24333.0,True,,2335.0,2335.0,57734,,,,,106 92 102,106 92 102,2356,8953164365,,,,0,1283420
1,,2803.0,2803.0,2803,0,,0.0,0.0,,,,4,4,36333.0,True,,2803.0,2803.0,57735,,,,,106 67 38,106 67 38,2357,8955365451,,,,0,1283420
1,,2803.0,2803.0,2805,0,,3.0,3.0,,,,4,4,36333.0,True,,2805.0,2805.0,57736,,,,,82 67 38,82 67 38,2357,8955365451,,,,3,1283420
1,,2803.0,2803.0,2804,0,,2.0,2.0,,,,4,4,36333.0,True,,2804.0,2804.0,57737,,,,,136 67 38,136 67 38,2357,8955365451,,,,2,1283420
1,,2716.0,2716.0,2718,0,,1.0,1.0,,,,4,4,26333.0,True,,2718.0,2718.0,57738,,,,,157 67 81,157 67 81,2358,8955492164,,,,1,1283420
1,,2716.0,2716.0,2716,0,,3.0,3.0,,,,4,4,26333.0,True,,2716.0,2716.0,57739,,,,,74 67 81,74 67 81,2358,8955492164,,,,3,1283420
1,,2716.0,2716.0,2717,0,,0.0,0.0,,,,4,4,26333.0,True,,2717.0,2717.0,57740,,,,,82 67 81,82 67 81,2358,8955492164,,,,0,1283420
1,,2770.0,2770.0,2772,0,,2.0,2.0,,,,4,4,24000.0,True,,2772.0,2772.0,57741,,,,,157 171 81,157 171 81,2359,8955602612,,,,2,1283420
1,,2770.0,2770.0,2770,0,,0.0,0.0,,,,4,4,24000.0,True,,2770.0,2770.0,57742,,,,,74 171 81,74 171 81,2359,8955602612,,,,0,1283420
1,,2770.0,2770.0,2771,0,,2.0,2.0,,,,4,4,24000.0,True,,2771.0,2771.0,57743,,,,,136 171 81,136 171 81,2359,8955602612,,,,2,1283420
0,,3411.0,3411.0,3413,0,,1.0,1.0,,,,4,4,22333.0,True,,3413.0,3413.0,57744,,,,,82 12 162 92,82 12 162 92,2360,8955743876,,,,3,1283420
1,,3411.0,3411.0,3412,0,,1.0,1.0,,,,4,4,22333.0,True,,3412.0,3412.0,57745,,,,,136 12 162 92,136 12 162 92,2360,8955743876,,,,1,1283420
1,,3411.0,3411.0,3411,0,,1.0,1.0,,,,4,4,22333.0,True,,3411.0,3411.0,57746,,,,,74 12 162 92,74 12 162 92,2360,8955743876,,,,1,1283420
1,,3195.0,3195.0,3195,0,,0.0,0.0,,,,4,4,34000.0,True,,3195.0,3195.0,57747,,,,,161 67 38,161 67 38,2361,8955879569,,,,0,1283420
0,,3195.0,3195.0,3196,0,,2.0,2.0,,,,4,4,34000.0,True,,3196.0,3196.0,57748,,,,,82 67 38,82 67 38,2361,8955879569,,,,0,1283420
1,,3195.0,3195.0,3197,0,,0.0,0.0,,,,4,4,34000.0,True,,3197.0,3197.0,57749,,,,,136 67 38,136 67 38,2361,8955879569,,,,0,1283420
1,,3462.0,3462.0,3463,0,,1.0,1.0,,,,4,4,28000.0,True,,3463.0,3463.0,57750,,,,,136 103 81,136 103 81,2362,8955989331,,,,1,1283420
1,,3462.0,3462.0,3462,0,,2.0,2.0,,,,4,4,28000.0,True,,3462.0,3462.0,57751,,,,,106 103 81,106 103 81,2362,8955989331,,,,2,1283420
1,,3462.0,3462.0,3464,0,,2.0,2.0,,,,4,4,28000.0,True,,3464.0,3464.0,57752,,,,,82 103 81,82 103 81,2362,8955989331,,,,2,1283420
1,,10701.0,10701.0,10703,0,,2.0,2.0,,,,4,4,24000.0,True,,10703.0,10703.0,57753,,,,,136 81 3,136 81 3,2363,8956144206,,,,2,1283420
0,,10701.0,10701.0,10702,0,,3.0,3.0,,,,4,4,24000.0,True,,10702.0,10702.0,57754,,,,,136 81 3,136 81 3,2363,8956144206,,,,1,1283420
1,,10701.0,10701.0,10701,0,,0.0,0.0,,,,4,4,24000.0,True,,10701.0,10701.0,57755,,,,,106 81 3,106 81 3,2363,8956144206,,,,0,1283420
0,,3135.0,3135.0,3136,0,,3.0,3.0,,,,4,4,25000.0,True,,3136.0,3136.0,57756,,,,,136 67 81,136 67 81,2364,8956349764,,,,0,1283420
0,,3135.0,3135.0,3137,0,,2.0,2.0,,,,4,4,25000.0,True,,3137.0,3137.0,57757,,,,,157 67 81,157 67 81,2364,8956349764,,,,1,1283420
1,,3135.0,3135.0,3135,0,,3.0,3.0,,,,4,4,25000.0,True,,3135.0,3135.0,57758,,,,,106 67 81,106 67 81,2364,8956349764,,,,3,1283420
0,,2857.0,2857.0,2858,0,,3.0,3.0,,,,4,4,35000.0,True,,2858.0,2858.0,57759,,,,,136 67 92,136 67 92,2365,8956487281,,,,1,1283420
1,,2857.0,2857.0,2857,0,,1.0,1.0,,,,4,4,35000.0,True,,2857.0,2857.0,57760,,,,,106 67 92,106 67 92,2365,8956487281,,,,1,1283420
1,,2857.0,2857.0,2859,0,,0.0,0.0,,,,4,4,35000.0,True,,2859.0,2859.0,57761,,,,,157 67 92,157 67 92,2365,8956487281,,,,0,1283420
1,,2874.0,2874.0,2875,0,,2.0,2.0,,,,4,4,23000.0,True,,2875.0,2875.0,57762,,,,,136 12 29,136 12 29,2366,8956636426,,,,2,1283420
1,,2874.0,2874.0,2874,0,,0.0,0.0,,,,4,4,23000.0,True,,2874.0,2874.0,57763,,,,,106 12 29,106 12 29,2366,8956636426,,,,0,1283420
1,,2874.0,2874.0,2876,0,,1.0,1.0,,,,4,4,23000.0,True,,2876.0,2876.0,57764,,,,,82 12 29,82 12 29,2366,8956636426,,,,1,1283420
-1,,,,24250,1,,,,,24250.0,24250.0,5,5,,False,,,,57765,,109.0,109.0,,,,2367,8959737661,,concept,concept,-1,1283420
1,,3789.0,3789.0,3789,0,,2.0,2.0,,,,5,5,26666.0,True,,3789.0,3789.0,57766,,,,,109,109,2368,8959752312,,,,2,1283420
1,,4250.0,4250.0,4250,0,,1.0,1.0,,,,5,5,6000.0,True,,4250.0,4250.0,57767,,,,,109,109,2369,8959767621,,,,1,1283420
-1,,,,8411,1,,,,,8411.0,8411.0,5,5,,False,,,,57768,,181.0,181.0,,,,2370,8959777604,,solving question,solving question,-1,1283420
1,,5584.0,5584.0,5584,0,,2.0,2.0,,,,5,5,5000.0,True,,5584.0,5584.0,57769,,,,,181,181,2371,8959791517,,,,2,1283420
1,,5971.0,5971.0,5971,0,,3.0,3.0,,,,5,5,10000.0,True,,5971.0,5971.0,57770,,,,,181,181,2372,8959817002,,,,3,1283420
1,,4409.0,4409.0,4409,0,,2.0,2.0,,,,5,5,19000.0,True,,4409.0,4409.0,57771,,,,,168,168,2373,8959878993,,,,2,1283420
0,,9004.0,9004.0,9004,0,,2.0,2.0,,,,5,5,23000.0,True,,9004.0,9004.0,57772,,,,,1,1,2374,8959952454,,,,1,1283420
0,,5172.0,5172.0,5172,0,,2.0,2.0,,,,5,5,21000.0,True,,5172.0,5172.0,57773,,,,,181,181,2375,8960029100,,,,1,1283420
1,,6429.0,6429.0,6429,0,,3.0,3.0,,,,5,5,27000.0,True,,6429.0,6429.0,57774,,,,,170,170,2376,8960097774,,,,3,1283420
0,,4708.0,4708.0,4708,0,,2.0,2.0,,,,5,5,17000.0,True,,4708.0,4708.0,57775,,,,,79,79,2377,8960209026,,,,1,1283420
